ano,codigo,estacao,uf,regiao,latitude,longitude,altitude_m,temperaturas_validas,datetime_validos,cobertura_temp,cobertura_temp_pct,observacoes,temperatura_min_c,temperatura_max_c,primeiro_datetime,ultimo_datetime,coordenada_valida,dentro_dominio_era5,flag_temperatura_suspeita,possui_observacoes,elegivel_pareamento,motivo_elegibilidade,deslocamento_max_coord_km,coordenada_suspeita
2010,A305,FORTALEZA,CE,NE,-3.83222221,-38.53777777,26.45,2721,8760,0.31061643835616437,31.061643835616437,2721.0,22.7,34.4,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,1.8370779499076888,False
2010,A306,SOBRAL,CE,NE,-3.73166666,-40.34555555,109.62,5740,8760,0.6552511415525114,65.52511415525115,5740.0,20.0,39.6,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,1.8226245690124117,False
2010,A314,GUARAMIRANGA,CE,NE,-4.26111111,-38.19749999,38.2,8606,8760,0.9824200913242009,98.2420091324201,8606.0,16.6,30.8,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,84.50510577067672,True
2010,A315,BARBALHA,CE,NE,-7.31805554,-39.30166666,409.0,8296,8760,0.9470319634703196,94.70319634703196,8296.0,18.3,38.4,2010-01-01 00:00:00,2010-12-31 20:00:00,True,True,False,True,True,aprovada,3.876123809556372,False
2010,A319,IGUATU,CE,NE,-6.39666666,-39.27027777,233.0,7507,8760,0.8569634703196347,85.69634703196347,7507.0,20.4,37.9,2010-01-01 13:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.1565536070501996,False
2010,A324,TAUA,CE,NE,-6.01666666,-40.28166666,415.0,8274,8760,0.9445205479452055,94.45205479452055,8274.0,18.2,42.8,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0976209684998051,False
2010,A325,QUIXERAMOBIM,CE,NE,-5.17305554,-39.28722221,232.0,8222,8760,0.9385844748858447,93.85844748858447,8222.0,18.8,38.0,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.2933853060771133,False
2010,A332,MORADA NOVA,CE,NE,-5.13638888,-38.35638888,43.6,8757,8760,0.9996575342465753,99.96575342465754,8757.0,19.2,38.9,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,5.118562333573931,True
2010,A339,JAGUARUANA,CE,NE,-4.85333333,-37.77694443,12.0,6695,8760,0.764269406392694,76.4269406392694,6695.0,19.8,38.2,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,8.729130749793704,True
2010,A342,CRATEUS,CE,NE,-5.1861111,-40.66999999,291.0,8476,8760,0.9675799086757991,96.7579908675799,8476.0,20.2,38.7,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.253723586930601,False
2010,A347,CAMPOS SALES,CE,NE,-7.07805554,-40.36305555,572.0,8748,8760,0.9986301369863013,99.86301369863013,8748.0,17.9,36.9,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0551908661770048,False
2010,A358,JAGUARIBE,CE,NE,-5.90527777,-38.62777777,184.0,8750,8760,0.9988584474885844,99.88584474885845,8750.0,21.5,40.3,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0308877693872851,False
2010,A359,ITAPIPOCA,CE,NE,-3.48388888,-39.58833333,102.0,7088,8760,0.8091324200913242,80.91324200913242,7088.0,22.4,37.4,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0621612495910439,False
2010,A360,ACARAU,CE,NE,-3.12083332,-40.08694444,76.0,8749,8760,0.9987442922374429,99.87442922374429,8749.0,21.1,37.2,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.04615465858037,False
2010,A203,SAO LUIS,MA,NE,-2.52694443,-44.21305555,56.0,7541,8760,0.8608447488584475,86.08447488584476,7541.0,22.9,34.5,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0690129366816504,False
2010,A204,BALSAS,MA,NE,-7.45527777,-46.02749999,254.0,6866,8760,0.7837899543378996,78.37899543378995,6866.0,15.0,39.3,2010-01-01 00:00:00,2010-11-19 14:00:00,True,True,False,True,True,aprovada,0.0371788514863071,False
2010,A205,CAROLINA,MA,NE,-7.33722221,-47.45972222,192.0,4646,8760,0.530365296803653,53.0365296803653,4646.0,18.3,39.0,2010-01-01 00:00:00,2010-11-05 10:00:00,True,True,False,True,True,aprovada,0.0138902409301475,False
2010,A206,CHAPADINHA,MA,NE,-3.74277777,-43.35194444,91.0,8748,8760,0.9986301369863013,99.86301369863013,8748.0,20.4,39.4,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0308218907014441,False
2010,A207,GRAJAU,MA,NE,-5.82472221,-46.15944444,230.0,7747,8760,0.8843607305936073,88.43607305936074,7747.0,17.4,39.0,2010-01-01 00:00:00,2010-11-20 04:00:00,True,True,False,True,True,aprovada,1.0076288044647568,False
2010,A217,FAROL de SANTANA,MA,NE,-2.27083332,-43.62388888,8.0,8747,8760,0.9985159817351598,99.85159817351598,8747.0,22.6,33.5,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0308635130645547,False
2010,A218,PREGUICAS,MA,NE,-2.59249999,-42.70722222,0.1,8747,8760,0.9985159817351598,99.85159817351598,8747.0,22.1,33.7,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0436595562651705,False
2010,A219,TURIACU,MA,NE,-1.66166666,-45.37277777,41.0,8746,8760,0.9984018264840183,99.84018264840184,8746.0,22.4,37.3,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0690603515377186,False
2010,A220,BACABAL,MA,NE,-4.24305555,-44.79499999,28.0,8757,8760,0.9996575342465753,99.96575342465754,8757.0,18.0,38.1,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0007767366888395,False
2010,A221,BARRA DO CORDA,MA,NE,-5.50666666,-45.23694444,153.0,8756,8760,0.9995433789954338,99.95433789954338,8756.0,17.3,39.4,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0,False
2010,A222,COLINAS,MA,NE,-6.03333333,-44.23333333,179.0,8742,8760,0.9979452054794521,99.79452054794521,8742.0,15.8,39.5,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0308888813379398,False
2010,A223,ALTO PARNAIBA,MA,NE,-9.10805555,-45.93194443,281.0,8130,8760,0.928082191780822,92.8082191780822,8130.0,14.3,39.5,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0308877693873735,False
2010,A224,ESTREITO,MA,NE,-6.65333333,-47.41833332,180.0,8750,8760,0.9988584474885844,99.88584474885845,8750.0,13.5,39.2,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0,False
2010,A225,IMPERATRIZ,MA,NE,-5.55555555,-47.45972222,126.0,8759,8760,0.9998858447488584,99.98858447488584,8759.0,17.6,39.2,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0308877693871967,False
2010,A237,CAXIAS,MA,NE,-4.82138888,-43.3436111,76.0,7847,8760,0.8957762557077625,89.57762557077625,7847.0,15.2,39.2,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0067071338215735,False
2010,A238,BURITICUPU,MA,NE,-4.32055554,-46.44972221,175.0,8748,8760,0.9986301369863013,99.86301369863013,8748.0,17.8,36.9,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0307988828012542,False
2010,A310,AREIA,PB,NE,-6.97499999,-35.68499999,574.62,8750,8760,0.9988584474885844,99.88584474885845,8750.0,16.8,32.7,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,3.656751876229205,False
2010,A313,CAMPINA GRANDE,PB,NE,-7.24249999,-35.88888888,547.56,8749,8760,0.9987442922374429,99.87442922374429,8749.0,16.1,34.9,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,2.57581760023346,False
2010,A320,JOAO PESSOA,PB,NE,-7.16583333,-34.81527777,47.0,7180,8760,0.819634703196347,81.9634703196347,7180.0,20.3,33.0,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0689596048787868,False
2010,A321,PATOS,PB,NE,-7.07972221,-37.27249999,249.0,7407,8760,0.8455479452054795,84.55479452054794,7407.0,19.8,39.2,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0306522692972083,False
2010,A333,SAO GONCALO,PB,NE,-6.75666666,-38.22749999,233.06,8633,8760,0.9855022831050229,98.55022831050229,8633.0,16.4,37.7,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,12.800569415575085,True
2010,A334,MONTEIRO,PB,NE,-7.89138888,-37.11527777,603.66,8759,8760,0.9998858447488584,99.98858447488584,8759.0,13.9,37.2,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,1.0943079849683188,False
2010,A348,CABACEIRAS,PB,NE,-7.48333333,-36.28638888,436.0,8748,8760,0.9986301369863013,99.86301369863013,8748.0,14.2,37.4,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0166878823151213,False
2010,A352,CAMARATUBA,PB,NE,-6.56083333,-35.13472221,136.0,7631,8760,0.8711187214611872,87.11187214611871,7631.0,19.0,32.8,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.1379528268410425,False
2010,A301,RECIFE,PE,NE,-8.05916666,-34.95944444,10.0,8698,8760,0.9929223744292237,99.29223744292237,8698.0,18.5,34.0,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0305827163166764,False
2010,A307,PETROLINA,PE,NE,-9.38805555,-40.48944444,370.46,5719,8760,0.6528538812785388,65.28538812785388,5719.0,17.4,38.1,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,3.7179319584217754,False
2010,A309,ARCO VERDE,PE,NE,-8.41694443,-37.08333333,680.7,7431,8760,0.8482876712328767,84.82876712328768,7431.0,13.8,35.8,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,3.5770653217145747,False
2010,A322,GARANHUNS,PE,NE,-8.90694444,-36.49472221,822.76,8755,8760,0.9994292237442922,99.94292237442922,8755.0,14.5,33.3,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.4691353693340703,False
2010,A328,SURUBIM,PE,NE,-7.83694444,-35.7961111,418.0,8756,8760,0.9995433789954338,99.95433789954338,8756.0,16.7,36.4,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.8913571828600324,False
2010,A329,CABROBO,PE,NE,-8.50305555,-39.31388888,337.0,8757,8760,0.9996575342465753,99.96575342465754,8757.0,17.1,38.4,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.1855621010246442,False
2010,A341,CARUARU,PE,NE,-8.2361111,-35.98583333,550.0,8747,8760,0.9985159817351598,99.85159817351598,8747.0,14.7,35.5,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,15.104790953245802,True
2010,A349,IBIMIRIM,PE,NE,-8.50944444,-37.71138888,448.0,8749,8760,0.9987442922374429,99.87442922374429,8749.0,13.5,37.8,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0305477409303883,False
2010,A350,SERRA TALHADA,PE,NE,-7.95361111,-38.29472221,461.0,7888,8760,0.9004566210045662,90.04566210045662,7888.0,15.5,37.9,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0839783956274399,False
2010,A351,FLORESTA,PE,NE,-8.5936111,-38.58388888,332.0,5774,8760,0.6591324200913242,65.91324200913242,5774.0,19.8,38.8,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.5876573153432179,False
2010,A357,PALMARES,PE,NE,-8.66638888,-35.56805554,180.0,8750,8760,0.9988584474885844,99.88584474885845,8750.0,17.6,38.6,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0308877693873735,False
2010,A366,OURICURI,PE,NE,-7.88472221,-40.10111111,464.0,3298,3432,0.960955710955711,96.0955710955711,3298.0,17.3,39.1,2010-08-16 14:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.2212771698986134,False
2010,A308,PARNAIBA,PI,NE,-3.08638888,-41.78333333,79.5,8748,8760,0.9986301369863013,99.86301369863013,8748.0,19.6,38.8,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0436510150520628,False
2010,A311,FLORIANO,PI,NE,-6.76666666,-43.01666666,123.27,8754,8760,0.9993150684931507,99.93150684931507,8754.0,18.5,41.4,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,1.5849355023441047,False
2010,A312,TERESINA,PI,NE,-5.07388888,-42.80694444,74.36,8177,8760,0.9334474885844749,93.34474885844749,8177.0,17.6,41.7,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,4.398398288341996,False
2010,A326,BOM JESUS DO PIAUI,PI,NE,-9.08333333,-44.31666666,415.0,7654,8760,0.8737442922374429,87.37442922374429,7654.0,17.8,40.7,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,1.275074052221295,False
2010,A330,PAULISTANA,PI,NE,-8.07999999,-41.07999999,374.22,8757,8760,0.9996575342465753,99.96575342465754,8757.0,19.1,39.1,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,9.050015201446447,True
2010,A331,SAO JOAO DO PIAUI,PI,NE,-8.36472222,-42.25083333,235.0,8757,8760,0.9996575342465753,99.96575342465754,8757.0,18.9,40.4,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.1859375648413552,False
2010,A335,PIRIPIRI,PI,NE,-4.26388888,-41.77805554,161.2,8757,8760,0.9996575342465753,99.96575342465754,8757.0,19.5,42.8,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,2.2760241265283856,False
2010,A336,ALVORADA DO GURGUEIA,PI,NE,-8.44305555,-43.86472222,270.0,8749,8760,0.9987442922374429,99.87442922374429,8749.0,18.1,40.4,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,7.435704100918986,True
2010,A337,CARACOL,PI,NE,-9.2861111,-43.32444443,523.0,8749,8760,0.9987442922374429,99.87442922374429,8749.0,13.4,38.1,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0308866574362768,False
2010,A338,ESPERANTINA,PI,NE,-3.90083333,-42.23694444,65.0,7859,8760,0.8971461187214612,89.71461187214612,7859.0,19.0,40.7,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0,False
2010,A343,PICOS,PI,NE,-7.07083332,-41.40416666,233.0,8749,8760,0.9987442922374429,99.87442922374429,8749.0,16.4,40.8,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0308877693872851,False
2010,A345,SAO RAIMUNDO NONATO,PI,NE,-9.03305554,-42.70055555,402.0,8723,8760,0.9957762557077625,99.57762557077625,8723.0,15.1,39.2,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0683832308764542,False
2010,A346,URUCUI,PI,NE,-7.47472221,-44.34472221,393.0,8748,8760,0.9986301369863013,99.86301369863013,8748.0,18.1,38.8,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,3.706628833363251,False
2010,A354,OEIRAS,PI,NE,-6.97416666,-42.14694444,156.0,8756,8760,0.9995433789954338,99.95433789954338,8756.0,13.9,41.5,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0130061480065851,False
2010,A361,CASTELO DO PIAUI,PI,NE,-5.34916666,-41.51222222,286.0,8750,8760,0.9988584474885844,99.88584474885845,8750.0,17.3,35.8,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0089098155055468,False
2010,A362,SAO PEDRO DO PIAUI,PI,NE,-5.91111111,-42.7186111,287.0,6920,8760,0.7899543378995434,78.99543378995433,6920.0,18.4,39.5,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0,False
2010,A363,VALENCA DO PIAUI,PI,NE,-6.39916666,-41.73999999,301.0,8750,8760,0.9988584474885844,99.88584474885845,8750.0,18.7,40.6,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,2.8901262907225593,False
2010,A364,GILBUES,PI,NE,-9.87472221,-45.34638888,425.0,8749,8760,0.9987442922374429,99.87442922374429,8749.0,18.1,40.1,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0867182707983081,False
2010,A365,CANTO DO BURITI,PI,NE,-8.11777777,-42.00888888,308.0,4755,4872,0.9759852216748769,97.59852216748769,4755.0,17.8,39.4,2010-06-16 12:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,106.44205033655231,True
2010,A302,ARQ.SAO PEDRO E SAO PAULO,RN,NE,0.9,-29.31666666,15.0,0,8760,0.0,0.0,,,,,,True,False,False,False,False,fora_dominio_era5|sem_observacoes_validas,3.7534562667419262,False
2010,A304,NATAL,RN,NE,-5.9,-35.2,48.6,8750,8760,0.9988584474885844,99.88584474885845,8750.0,20.3,32.7,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,7.037220622176299,True
2010,A316,CAICO,RN,NE,-6.45972222,-37.08888888,169.85,8417,8760,0.9608447488584475,96.08447488584476,8417.0,19.9,39.2,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.9665430202892098,False
2010,A317,MACAU,RN,NE,-5.15111111,-36.57305554,32.0,8503,8760,0.970662100456621,97.0662100456621,8503.0,21.3,36.3,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0,False
2010,A318,MOSSORO,RN,NE,-4.90388888,-37.36694443,36.0,8738,8760,0.9974885844748859,99.74885844748859,8738.0,18.5,36.6,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0308877693871967,False
2010,A340,APODI,RN,NE,-5.62638888,-37.815,150.0,7987,8760,0.9117579908675799,91.17579908675799,7987.0,21.2,38.6,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0308877693871967,False
2010,A344,CALCANHAR,RN,NE,-5.16,-35.45416666,17.0,8253,8760,0.9421232876712329,94.21232876712328,8253.0,20.8,32.7,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,3.7043385117608185,False
2010,A367,SANTA CRUZ,RN,NE,-6.22777777,-36.02638888,237.0,3196,3288,0.9720194647201946,97.20194647201946,3196.0,18.0,36.2,2010-08-20 20:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0435524041538118,False
2010,A409,ARACAJU,SE,NE,-10.95027777,-37.05,4.72,7615,8760,0.8692922374429224,86.92922374429224,7615.0,19.8,34.2,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.544497767517889,False
2010,A417,ITABAIANINHA,SE,NE,-11.27249999,-37.79472221,208.0,8750,8760,0.9988584474885844,99.88584474885845,8750.0,16.8,35.2,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0302929913765586,False
2010,A419,POCO VERDE,SE,NE,-10.73749999,-38.10777777,362.0,8722,8760,0.995662100456621,99.56621004566209,8722.0,14.6,36.7,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0866023194875861,False
2010,A420,CARIRA,SE,NE,-10.39944444,-37.74722221,308.0,8738,8760,0.9974885844748859,99.74885844748859,8738.0,15.4,36.3,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0433238092434037,False
2010,A421,BREJO GRANDE,SE,NE,-10.47944443,-36.48194443,6.11,7447,8760,0.8501141552511415,85.01141552511416,7447.0,19.1,35.1,2010-01-01 00:00:00,2010-12-15 00:00:00,True,True,False,True,True,aprovada,0.6177498279912804,False
2010,A102,PARQUE ESTADUAL CHANDLESS,AC,N,-9.3575,-69.92722221,187.0,1287,8760,0.14691780821917808,14.691780821917808,1287.0,21.6,34.7,2010-01-01 00:00:00,2010-02-23 16:00:00,True,True,False,True,True,aprovada,0.1301750780715527,False
2010,A104,RIO BRANCO,AC,N,-9.95777777,-68.165,220.0,8750,8760,0.9988584474885844,99.88584474885845,8750.0,10.1,38.7,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,32.420128059047016,True
2010,A136,PORTO WALTER,AC,N,-8.26694443,-72.74777777,204.0,7325,8760,0.8361872146118722,83.61872146118722,7325.0,12.0,37.2,2010-01-01 00:00:00,2010-11-02 15:00:00,True,True,False,True,True,aprovada,0.0308877693871967,False
2010,A137,MARECHAL THAUMATURGO,AC,N,-8.95,-72.78666666,230.0,1076,8760,0.1228310502283105,12.28310502283105,1076.0,20.4,34.8,2010-01-01 00:00:00,2010-04-13 00:00:00,True,True,False,True,True,aprovada,0.0,False
2010,A138,FEIJO,AC,N,-8.24194444,-70.57527777,163.0,8749,8760,0.9987442922374429,99.87442922374429,8749.0,11.6,37.4,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,27.786763272644155,True
2010,A140,EPITACIOLANDIA,AC,N,-11.0236111,-68.73499999,217.0,8306,8760,0.9481735159817352,94.81735159817352,8306.0,10.0,37.8,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0432807696256658,False
2010,A101,MANAUS,AM,N,-3.10333333,-60.01638888,61.25,7932,8760,0.9054794520547945,90.54794520547945,7932.0,21.4,37.3,2010-01-28 17:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0975457325471828,False
2010,A110,BOCA DO ACRE,AM,N,-8.77666666,-67.33222221,111.0,5945,8760,0.6786529680365296,67.86529680365297,5945.0,14.0,38.7,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0398347069793726,False
2010,A111,LABREA,AM,N,-7.43527777,-64.7886111,64.0,7771,8760,0.8871004566210046,88.71004566210046,7771.0,13.4,37.8,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,19.42825127148091,True
2010,A112,HUMAITA,AM,N,-7.92277777,-63.12138888,72.0,3738,8760,0.4267123287671233,42.67123287671233,3738.0,13.6,37.9,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,41.54000263606823,True
2010,A113,APUI,AM,N,-7.21527777,-59.8886111,160.0,7437,8760,0.8489726027397261,84.8972602739726,7437.0,15.9,36.7,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,1.0900338081180636,False
2010,A117,COARI,AM,N,-4.09749999,-63.14527777,53.0,3398,8760,0.38789954337899546,38.789954337899545,3398.0,18.9,37.8,2010-07-19 16:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0052567935706246,False
2010,A119,MANACAPURU,AM,N,-3.29472221,-60.62833332,55.0,8748,8760,0.9986301369863013,99.86301369863013,8748.0,20.9,43.2,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0,False
2010,A120,AUTAZES,AM,N,-2.05638888,-60.02555554,78.0,5960,8760,0.680365296803653,68.0365296803653,5960.0,21.1,39.1,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,196.80555734772392,True
2010,A121,ITACOATIARA,AM,N,-3.13305554,-58.48277777,74.0,8750,8760,0.9988584474885844,99.88584474885845,8750.0,21.2,37.2,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0308888813380724,False
2010,A122,MAUES,AM,N,-3.39888888,-57.6736111,35.0,8749,8760,0.9987442922374429,99.87442922374429,8749.0,21.0,37.9,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0308334371160554,False
2010,A123,PARINTINS,AM,N,-2.64055555,-56.75472222,52.0,8748,8760,0.9986301369863013,99.86301369863013,8748.0,21.9,42.7,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.2246539101763975,False
2010,A124,URUCARA,AM,N,-2.89638888,-57.75833333,17.0,7317,8760,0.8352739726027397,83.52739726027397,7317.0,21.5,37.3,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,40.21556622353534,True
2010,A125,RIO URUBU,AM,N,-2.7211111,-59.94333333,59.0,8747,8760,0.9985159817351598,99.85159817351598,8747.0,20.5,41.5,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,39.297111671976424,True
2010,A126,PRESIDENTE FIGUEIREDO,AM,N,-2.08499999,-60.04888888,92.0,8750,8760,0.9988584474885844,99.88584474885845,8750.0,21.1,38.4,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,4.075535906259142,False
2010,A128,BARCELOS,AM,N,-0.95861111,-62.94222221,42.0,8749,8760,0.9987442922374429,99.87442922374429,8749.0,19.4,36.5,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,3.763365764350155,False
2010,A242,OIAPOQUE,AP,N,3.81361111,-51.8625,21.0,7996,8760,0.9127853881278539,91.2785388127854,7996.0,20.2,35.6,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0031256937053525,False
2010,A201,BELEM,PA,N,-1.41027777,-48.43833333,24.0,8747,8760,0.9985159817351598,99.85159817351598,8747.0,22.2,35.2,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.1683185732488342,False
2010,A202,CASTANHAL,PA,N,-1.30083333,-47.93083332,65.0,6538,8760,0.7463470319634703,74.63470319634703,6538.0,21.6,35.8,2010-01-01 11:00:00,2010-12-31 17:00:00,True,True,False,True,True,aprovada,1.914533704378214,False
2010,A209,MEDICILANDIA,PA,N,-3.51083333,-52.96361111,251.0,8749,8760,0.9987442922374429,99.87442922374429,8749.0,20.3,35.0,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,0.0308298003866075,False
2010,A210,PACAJA,PA,N,-3.8436111,-50.63805555,108.0,1094,8760,0.12488584474885844,12.488584474885844,1094.0,18.8,36.7,2010-08-03 20:00:00,2010-12-30 02:00:00,True,True,False,True,True,aprovada,0.0,False
2010,A211,PLACAS,PA,N,-3.8811111,-54.2461111,96.0,8749,8760,0.9987442922374429,99.87442922374429,8749.0,17.9,37.7,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,3.802155121006431,False
2010,A212,PARAGOMINAS,PA,N,-3.01027777,-47.34305555,101.0,8758,8760,0.9997716894977169,99.9771689497717,8758.0,17.9,37.2,2010-01-01 00:00:00,2010-12-31 23:00:00,True,True,False,True,True,aprovada,20.821912943512057,True
