ano,codigo,estacao,uf,regiao,latitude_inmet,longitude_inmet,altitude_inmet_m,latitude_era5,longitude_era5,grid_index,distancia_centro_km,alerta_distancia,observacoes_inmet,cobertura_temp
2022,A056,CRISTALINA (FAZENDA SANTA MONICA),GO,CO,-16.39944444,-47.62583332,932.0,-16.5,-47.75,14595,17.330922826912897,False,8492.0,0.969406392694064
2022,A101,MANAUS,AM,N,-3.10333333,-60.01638888,61.25,-3.0,-60.0,5852,11.633371062005196,False,8694.0,0.9924657534246576
2022,A102,PARQUE ESTADUAL CHANDLESS,AC,N,-9.35833333,-69.92638888,184.51,-9.25,-70.0,9837,14.503636410006948,False,8546.0,0.9755707762557078
2022,A104,RIO BRANCO,AC,N,-9.67972221,-68.16527777,163.0,-9.75,-68.25,10166,12.136286860889273,False,2474.0,0.2824200913242009
2022,A110,BOCA DO ACRE,AM,N,-8.77666666,-67.33249999,111.98,-8.75,-67.25,9526,9.539070301600376,False,2552.0,0.291324200913242
2022,A111,LABREA,AM,N,-7.26055555,-64.7886111,61.91,-7.25,-64.75,8570,4.417761446625441,False,7374.0,0.8417808219178082
2022,A112,HUMAITA,AM,N,-7.5525,-63.07138888,53.56,-7.5,-63.0,8738,9.798544996487745,False,2536.0,0.2894977168949771
2022,A113,APUI,AM,N,-7.20555555,-59.8886111,156.97,-7.25,-60.0,8589,13.244073791584457,False,4268.0,0.4872146118721461
2022,A117,COARI,AM,N,-4.09749999,-63.14527777,33.84,-4.0,-63.25,6483,15.888963999452388,False,2940.0,0.3356164383561644
2022,A119,MANACAPURU,AM,N,-3.29472221,-60.62833332,36.57,-3.25,-60.75,6010,14.393052217302381,False,8709.0,0.9941780821917808
2022,A120,AUTAZES,AM,N,-3.58333333,-59.12944443,19.9,-3.5,-59.25,6177,16.275034506158626,False,5982.0,0.6828767123287671
2022,A121,ITACOATIARA,AM,N,-3.13333333,-58.48277777,41.54,-3.25,-58.5,6019,13.112911765032933,False,8700.0,0.9931506849315068
2022,A122,MAUES,AM,N,-3.39888888,-57.67388888,25.49,-3.5,-57.75,6183,14.063161609779277,False,318.0,0.0363013698630136
2022,A123,PARINTINS,AM,N,-2.63916666,-56.75611111,18.72,-2.75,-56.75,5704,12.34280034723393,False,811.0,0.092579908675799
2022,A124,URUCARA,AM,N,-2.53472221,-57.75805555,18.49,-2.5,-57.75,5539,3.963287429127156,False,5908.0,0.6744292237442923
2022,A125,RIO URUBU,AM,N,-2.6336111,-59.60055555,112.84,-2.75,-59.5,5693,17.094951559303066,False,8760.0,1.0
2022,A126,PRESIDENTE FIGUEIREDO,AM,N,-2.05666666,-60.02583332,60.99,-2.0,-60.0,5208,6.924190690794979,False,4756.0,0.5429223744292238
2022,A128,BARCELOS,AM,N,-0.98722221,-62.92416666,29.88,-1.0,-63.0,4552,8.549909729342373,False,5378.0,0.6139269406392694
2022,A133,MANICORE,AM,N,-5.7886111,-61.28833333,40.64,-5.75,-61.25,7618,6.034741032431019,False,4825.0,0.5507990867579908
2022,A134,S. G. DA CACHOEIRA,AM,N,-0.125207,-67.061246,79.67,-0.25,-67.0,4053,15.457445503212604,False,6391.0,0.7295662100456621
2022,A135,BOA VISTA,RR,N,2.81694443,-60.69083333,82.35,2.75,-60.75,2146,9.929412906035505,False,6729.0,0.7681506849315068
2022,A144,NOVO ARIPUANA,AM,N,-8.0911111,-60.38055554,45.0,-8.0,-60.5,9070,16.600771430326375,False,5535.0,0.6318493150684932
2022,A201,BELEM,PA,N,-1.411228,-48.439512,21.17,-1.5,-48.5,4932,11.9434616607265,False,8452.0,0.964840182648402
2022,A202,CASTANHAL,PA,N,-1.30083333,-47.94805555,47.13,-1.25,-48.0,4773,8.080536879245104,False,4909.0,0.5603881278538813
2022,A203,SAO LUIS,MA,NE,-2.52666666,-44.21361111,54.8,-2.5,-44.25,5593,5.013302327656442,False,8750.0,0.9988584474885844
2022,A204,BALSAS,MA,NE,-7.45555555,-46.02749999,271.03,-7.5,-46.0,8806,5.79789324807631,False,3728.0,0.4255707762557077
2022,A205,CAROLINA,MA,NE,-7.33722221,-47.45972222,182.88,-7.25,-47.5,8639,10.667698110475106,False,6528.0,0.7452054794520548
2022,A206,CHAPADINHA,MA,NE,-3.74277777,-43.35222222,104.0,-3.75,-43.25,6402,11.370712783597664,False,6488.0,0.7406392694063927
2022,A207,GRAJAU,MA,NE,-5.81611111,-46.16222222,232.29,-5.75,-46.25,7678,12.17948521715578,False,3637.0,0.4151826484018265
2022,A209,MEDICILANDIA,PA,N,-3.51083333,-52.96333333,251.68,-3.5,-53.0,6202,4.244069575406982,False,4876.0,0.55662100456621
2022,A210,PACAJA,PA,N,-3.8436111,-50.63805555,89.02,-3.75,-50.75,6372,16.20537962966991,False,4903.0,0.5597031963470319
2022,A211,PLACAS,PA,N,-3.86416666,-54.21638888,100.45,-3.75,-54.25,6358,13.231164620428123,False,4881.0,0.5571917808219178
2022,A212,PARAGOMINAS,PA,N,-2.9911111,-47.35638888,93.0,-3.0,-47.25,5903,11.85503091813586,False,1401.0,0.159931506849315
2022,A214,RONDON DO PARA,PA,N,-4.82749999,-48.1736111,203.0,-4.75,-48.25,7026,12.079309462935916,False,2.0,0.0002283105022831
2022,A215,SALINOPOLIS,PA,N,-0.61888888,-47.35666666,23.18,-0.5,-47.25,4293,17.760347969254518,False,7155.0,0.8167808219178082
2022,A216,SAO FELIX DO XINGU,PA,N,-6.63972221,-51.95694444,211.0,-6.75,-52.0,8299,13.15197451055308,False,4915.0,0.5610730593607306
2022,A218,PREGUICAS,MA,NE,-2.59222221,-42.7075,4.62,-2.5,-42.75,5599,11.289242330293595,False,5082.0,0.5801369863013699
2022,A219,TURIACU,MA,NE,-1.66111111,-45.37249999,35.86,-1.75,-45.25,5106,16.824732834800532,False,2753.0,0.3142694063926941
2022,A220,BACABAL,MA,NE,-4.24305555,-44.79499999,22.33,-4.25,-44.75,6718,5.049433582385044,False,6603.0,0.7537671232876713
2022,A221,BARRA DO CORDA,MA,NE,-5.50666666,-45.23694444,154.19,-5.5,-45.25,7521,1.6240737437697843,False,5426.0,0.619406392694064
2022,A222,COLINAS,MA,NE,-6.03305554,-44.23333333,175.37,-6.0,-44.25,7847,4.1118053297578525,False,6438.0,0.7349315068493151
2022,A223,ALTO PARNAIBA,MA,NE,-9.10833333,-45.93194443,283.69,-9.0,-46.0,9772,14.17594246097922,False,2414.0,0.2755707762557077
2022,A224,ESTREITO,MA,NE,-6.65333333,-47.41833332,182.96,-6.75,-47.5,8317,14.031330068237628,False,3822.0,0.4363013698630137
2022,A225,IMPERATRIZ,MA,NE,-5.55583333,-47.45972222,117.96,-5.5,-47.5,7512,7.643079284925045,False,8759.0,0.9998858447488584
2022,A226,BRAGANCA,PA,N,-1.04722221,-46.78583333,41.0,-1.0,-46.75,4617,6.591115747118741,False,8364.0,0.9547945205479452
2022,A228,BREVES,PA,N,-1.68027777,-50.47805554,11.0,-1.75,-50.5,5085,8.127377064263921,False,146.0,0.0166666666666666
2022,A229,TUCURUI,PA,N,-3.82277777,-49.67499999,137.94,-3.75,-49.75,6376,11.60754926726801,False,5102.0,0.5824200913242009
2022,A230,SERRA DOS CARAJAS,PA,N,-6.07749999,-50.14222221,707.0,-6.0,-50.25,7823,14.707095602723776,False,2645.0,0.3019406392694064
2022,A231,ITAITUBA,PA,N,-4.27694443,-55.99305555,24.46,-4.25,-56.0,6673,3.093464632882388,False,5116.0,0.5840182648401826
2022,A232,OBIDOS,PA,N,-1.88083332,-55.51972221,89.64,-2.0,-55.5,5226,13.430790226581161,False,4999.0,0.570662100456621
2022,A233,SANTANA DO ARAGUAIA,PA,N,-9.3386111,-50.35027777,176.75,-9.25,-50.25,9916,14.770651500630963,False,3715.0,0.4240867579908676
2022,A234,TUCUMA,PA,N,-6.74333333,-51.14194444,320.93,-6.75,-51.25,8302,11.955049759049613,False,8758.0,0.9997716894977168
2022,A235,NOVO REPARTIMENTO,PA,N,-4.24388888,-49.93944444,100.76,-4.25,-50.0,6697,6.749286040152882,False,1904.0,0.217351598173516
2022,A237,CAXIAS,MA,NE,-4.82138888,-43.3436111,84.85,-4.75,-43.25,7046,13.061714006194686,False,6454.0,0.7367579908675799
2022,A238,BURITICUPU,MA,NE,-4.32055554,-46.44944444,174.91,-4.25,-46.5,6711,9.642401131647306,False,3593.0,0.4101598173515982
2022,A239,MONTE ALEGRE,PA,N,-2.0,-54.07638888,100.53,-2.0,-54.0,5232,8.488893283279825,False,110.0,0.0125570776255707
2022,A241,CONCEICAO DO ARAGUAIA,PA,N,-8.30361111,-49.28277777,175.74,-8.25,-49.25,9276,6.967477501413533,False,8760.0,1.0
2022,A242,OIAPOQUE,AP,N,3.81361111,-51.8625,15.14,3.75,-51.75,1538,14.346993695027749,False,1423.0,0.1624429223744292
2022,A244,PORTO GRANDE,AP,N,0.69416666,-51.40388888,84.8,0.75,-51.5,3471,12.358792402958818,False,6551.0,0.7478310502283105
2022,A245,PORTO DE MOZ,PA,N,-1.82194443,-52.11166666,19.0,-1.75,-52.0,5079,14.765655986209548,False,6405.0,0.992100371747212
2022,A247,XINGUARA,PA,N,-7.11055555,-49.9261111,245.0,-7.0,-50.0,8468,14.751582050690512,False,2914.0,0.332648401826484
2022,A248,CAPITAO POCO,PA,N,-1.73472221,-47.0575,79.1,-1.75,-47.0,5099,6.612699797504521,False,3708.0,0.4232876712328767
2022,A249,MACAPA,AP,N,0.03499999,-51.08888888,16.62,0.0,-51.0,3956,10.622611746924688,False,6535.0,0.7460045662100456
2022,A250,SANTAREM,PA,N,-2.5025,-54.72027777,137.0,-2.5,-54.75,5551,3.313498561618247,False,4305.0,0.4914383561643836
2022,A251,ITAUBAL,AP,N,0.56777777,-50.8236111,21.0,0.5,-50.75,3635,11.126149417210003,False,190.0,0.0216894977168949
2022,A252,DOM ELISEU,PA,N,-4.28055554,-47.56388888,251.0,-4.25,-47.5,6707,7.857056711284125,False,8462.0,0.9659817351598172
2022,A253,ALTAMIRA,PA,N,-3.27027777,-52.39472221,191.0,-3.25,-52.5,6043,11.90294156654144,False,5157.0,0.5886986301369863
2022,A254,REDENCAO,PA,N,-8.04333333,-50.00694444,199.0,-8.0,-50.0,9112,4.878744960601328,False,7322.0,0.8358447488584475
2022,A255,ZE DOCA,MA,NE,-3.26916666,-45.65111111,45.5,-3.25,-45.75,6070,11.183128333682829,False,6775.0,0.7734018264840182
2022,A256,SANTA MARIA DAS BARREIRAS,PA,N,-8.72972221,-49.85638888,165.0,-8.75,-49.75,9596,11.907978064174287,False,4541.0,0.51837899543379
2022,A303,MACEIO,AL,NE,-9.55111111,-35.77027777,84.12,-9.5,-35.75,10135,6.102850229986803,False,8288.0,0.9461187214611873
2022,A304,NATAL,RN,NE,-5.83722221,-35.20805555,47.46,-5.75,-35.25,7722,10.751548203205504,False,6072.0,0.6931506849315069
2022,A305,FORTALEZA,CE,NE,-3.81583333,-38.53777777,29.55,-3.75,-38.5,6421,8.43543117993396,False,8712.0,0.9945205479452056
2022,A306,SOBRAL,CE,NE,-3.74805555,-40.34583333,92.07,-3.75,-40.25,6414,10.635588857355344,False,1082.0,0.1235159817351598
2022,A307,PETROLINA,PE,NE,-9.38833333,-40.52333332,372.72,-9.5,-40.5,10116,12.677814328069962,False,5331.0,0.6085616438356164
2022,A308,PARNAIBA,PI,NE,-3.08666666,-41.78305554,52.11,-3.0,-41.75,5925,10.312226339636702,False,6446.0,0.7358447488584475
2022,A309,ARCO VERDE,PE,NE,-8.4336111,-37.05555555,683.95,-8.5,-37.0,9486,9.582794144186394,False,3762.0,0.4294520547945205
2022,A310,AREIA,PB,NE,-6.975451,-35.718128,573.45,-7.0,-35.75,8525,4.452586484364124,False,8760.0,1.0
2022,A311,FLORIANO,PI,NE,-6.76138888,-43.00333333,126.39,-6.75,-43.0,8335,1.3187938956280907,False,3621.0,0.4133561643835616
2022,A312,TERESINA,PI,NE,-5.03472221,-42.80138888,75.23,-5.0,-42.75,7209,6.878159168494301,False,7923.0,0.9044520547945204
2022,A313,CAMPINA GRANDE,PB,NE,-7.225574,-35.904831,546.17,-7.25,-36.0,8685,10.843661460071027,False,8759.0,0.9998858447488584
2022,A314,GUARAMIRANGA,CE,NE,-4.22916666,-38.95888888,865.53,-4.25,-39.0,6741,5.113662519550565,False,2838.0,0.323972602739726
2022,A316,CAICO,RN,NE,-6.46749999,-37.08499999,171.26,-6.5,-37.0,8198,10.062461151582756,False,3208.0,0.3662100456621004
2022,A317,MACAU,RN,NE,-5.15111111,-36.57305554,17.37,-5.25,-36.5,7395,13.65132962994738,False,3273.0,0.3736301369863014
2022,A318,MOSSORO,RN,NE,-4.90416666,-37.36694443,29.44,-5.0,-37.25,7231,16.774660555143207,False,2336.0,0.2666666666666666
2022,A319,IGUATU,CE,NE,-6.39638888,-39.26888888,221.56,-6.5,-39.25,8189,11.70855889469904,False,5795.0,0.6615296803652968
2022,A320,JOAO PESSOA,PB,NE,-7.16527777,-34.81555555,33.5,-7.25,-34.75,8690,11.876413120914695,False,8544.0,0.9753424657534246
2022,A321,PATOS,PB,NE,-7.07972221,-37.27277777,263.66,-7.0,-37.25,8519,9.214217902655461,False,2126.0,0.2426940639269406
2022,A322,GARANHUNS,PE,NE,-8.91083333,-36.49333333,827.78,-9.0,-36.5,9810,9.94189892349929,False,4952.0,0.5652968036529681
2022,A324,TAUA,CE,NE,-6.01749999,-40.28138888,410.87,-6.0,-40.25,7863,3.979347016983837,False,3386.0,0.3865296803652968
2022,A325,QUIXERAMOBIM,CE,NE,-5.17444443,-39.28944444,221.04,-5.25,-39.25,7384,9.469008674521808,False,4874.0,0.556392694063927
2022,A326,BOM JESUS DO PIAUI,PI,NE,-9.08333333,-44.32638888,296.0,-9.0,-44.25,9779,12.499232434443291,False,8760.0,1.0
2022,A327,PALMEIRA DOS INDIOS,AL,NE,-9.42027777,-36.62027777,278.01,-9.5,-36.5,10132,15.894114093484461,False,6424.0,0.7333333333333333
2022,A328,SURUBIM,PE,NE,-7.83972221,-35.80111111,421.44,-7.75,-35.75,9008,11.455989859923715,False,6796.0,0.7757990867579909
2022,A329,CABROBO,PE,NE,-8.50388888,-39.31527777,342.74,-8.5,-39.25,9477,7.191813382665819,False,3113.0,0.355365296803653
2022,A330,PAULISTANA,PI,NE,-8.132288,-41.142945,376.0,-8.25,-41.25,9308,17.61108121202018,False,3829.0,0.4371004566210045
2022,A331,SAO JOAO DO PIAUI,PI,NE,-8.36444444,-42.2525,231.0,-8.25,-42.25,9304,12.728631231984142,False,744.0,0.084931506849315
2022,A332,MORADA NOVA,CE,NE,-5.0911111,-38.36472222,92.0,-5.0,-38.25,7227,16.251463643347893,False,8605.0,0.9823059360730594
2022,A333,SAO GONCALO,PB,NE,-6.835777,-38.311583,237.04,-6.75,-38.25,8354,11.713598737402377,False,8760.0,1.0
2022,A334,MONTEIRO,PB,NE,-7.89444444,-37.12472221,606.39,-8.0,-37.0,9164,18.067143754837375,False,8668.0,0.9894977168949772
2022,A335,PIRIPIRI,PI,NE,-4.276047,-41.794568,157.89,-4.25,-41.75,6730,5.728194920945658,False,8506.0,0.9710045662100456
2022,A336,ALVORADA DO GURGUEIA,PI,NE,-8.44166666,-43.86555555,261.26,-8.5,-43.75,9459,14.268592082909432,False,5725.0,0.6535388127853882
2022,A337,CARACOL,PI,NE,-9.28583333,-43.32444443,515.3,-9.25,-43.25,9944,9.089649043773012,False,6288.0,0.7178082191780822
2022,A339,JAGUARUANA,CE,NE,-4.78694444,-37.76666666,49.0,-4.75,-37.75,7068,4.504086547417715,False,4029.0,0.459931506849315
2022,A340,APODI,RN,NE,-5.62666666,-37.815,131.41,-5.75,-37.75,7712,15.485528391815238,False,3323.0,0.379337899543379
2022,A341,CARUARU,PE,NE,-8.36527777,-36.02833332,852.0,-8.25,-36.0,9329,13.191964984924827,False,3129.0,0.3571917808219178
2022,A342,CRATEUS,CE,NE,-5.18666666,-40.67222221,298.19,-5.25,-40.75,7378,11.125319038545262,False,4633.0,0.5288812785388128
2022,A343,PICOS,PI,NE,-7.0711111,-41.40416666,232.91,-7.0,-41.5,8502,13.205103619927563,False,3680.0,0.4200913242009132
2022,A344,CALCANHAR,RN,NE,-5.16,-35.48749999,9.82,-5.25,-35.5,7399,10.10283293985714,False,241.0,0.0275114155251141
2022,A345,SAO RAIMUNDO NONATO,PI,NE,-9.03305554,-42.70111111,385.0,-9.0,-42.75,9785,6.506659227977047,False,5101.0,0.5823059360730594
2022,A346,URUCUI,PI,NE,-7.44138888,-44.34499999,398.83,-7.5,-44.25,8813,12.335987119920492,False,3722.0,0.4248858447488584
2022,A348,CABACEIRAS,PB,NE,-7.48333333,-36.28638888,391.96,-7.5,-36.25,8845,4.419103760320319,False,8760.0,1.0
2022,A349,IBIMIRIM,PE,NE,-8.50944444,-37.71166666,434.23,-8.5,-37.75,9483,4.344446145925545,False,7554.0,0.8623287671232877
2022,A351,FLORESTA,PE,NE,-8.59888888,-38.58416666,327.42,-8.5,-38.5,9480,14.372356134671572,False,3057.0,0.348972602739726
2022,A352,CAMARATUBA,PB,NE,-6.56194444,-35.13527777,135.51,-6.5,-35.25,8205,14.424551342362102,False,8760.0,1.0
2022,A353,ARAPIRACA,AL,NE,-9.80444444,-36.61916666,236.84,-9.75,-36.5,10293,14.393372318884293,False,1066.0,0.1216894977168949
2022,A354,OEIRAS,PI,NE,-6.97416666,-42.14694444,154.03,-7.0,-42.25,8499,11.73129282418131,False,3655.0,0.4172374429223744
2022,A355,CORURIPE,AL,NE,-10.1286111,-36.28638888,82.39,-10.25,-36.25,10616,14.073088140081412,False,4952.0,0.5652968036529681
2022,A356,SAO LUIS DO QUITUNDE,AL,NE,-9.28749999,-35.56583333,13.69,-9.25,-35.5,9975,8.341737967136474,False,4293.0,0.4900684931506849
2022,A357,PALMARES,PE,NE,-8.66666666,-35.56805554,164.01,-8.75,-35.5,9653,11.9086922211788,False,4918.0,0.5614155251141553
2022,A358,JAGUARIBE,CE,NE,-5.90555555,-38.62777777,149.31,-6.0,-38.75,7869,17.11730991206742,False,3343.0,0.38162100456621
2022,A359,ITAPIPOCA,CE,NE,-3.48416666,-39.5886111,104.49,-3.5,-39.5,6256,9.99116734361872,False,3471.0,0.3962328767123287
2022,A360,ACARAU,CE,NE,-3.1211111,-40.08722221,67.15,-3.0,-40.0,5932,16.587802686984944,False,3536.0,0.4036529680365296
2022,A361,CASTELO DO PIAUI,PI,NE,-5.34916666,-41.51222222,268.75,-5.25,-41.5,7375,11.109570914517926,False,3584.0,0.4091324200913242
2022,A363,VALENCA DO PIAUI,PI,NE,-6.39916666,-41.73999999,313.39,-6.5,-41.75,8179,11.266482219825,False,3650.0,0.4166666666666667
2022,A364,GILBUES,PI,NE,-9.87527777,-45.34583333,425.1,-10.0,-45.25,10419,17.392749784076074,False,6062.0,0.6920091324200913
2022,A365,CANTO DO BURITI,PI,NE,-8.11805554,-42.97583332,312.07,-8.0,-43.0,9140,13.394120224238188,False,8285.0,0.9457762557077626
2022,A366,OURICURI,PE,NE,-7.88583333,-40.10277777,457.85,-8.0,-40.0,9152,17.007971448908666,False,3006.0,0.3431506849315068
2022,A367,SANTA CRUZ,RN,NE,-6.22805554,-36.02666666,227.49,-6.25,-36.0,8041,3.826583549619026,False,2995.0,0.3418949771689498
2022,A368,TIANGUA,CE,NE,-3.73222221,-41.01194444,756.0,-3.75,-41.0,6411,2.3799697628686545,False,3562.0,0.40662100456621
2022,A369,QUIXADA,CE,NE,-4.97888888,-39.05722222,193.0,-5.0,-39.0,7224,6.7594297906374745,False,3442.0,0.3929223744292237
2022,A370,SALGUEIRO,PE,NE,-8.05805555,-39.0961111,447.0,-8.0,-39.0,9156,12.395921523600135,False,4510.0,0.5148401826484018
2022,A371,PIRANHAS,AL,NE,-9.62222221,-37.76722221,187.0,-9.5,-37.75,10127,13.721080911533479,False,8545.0,0.9754566210045662
2022,A372,IPANGUACU,RN,NE,-5.53499999,-36.87222221,19.0,-5.5,-36.75,7555,14.0762459464506,False,3406.0,0.3888127853881278
2022,A374,CORRENTE,PI,NE,-10.42916666,-45.17305554,452.0,-10.5,-45.25,10741,11.524930833709286,False,8462.0,0.9659817351598172
2022,A375,BAIXA GRANDE DO RIBEIRO,PI,NE,-8.333531,-45.094625,519.0,-8.25,-45.0,9293,13.952699471047305,False,4211.0,0.4807077625570776
2022,A376,CAMPO MAIOR,PI,NE,-4.86416666,-42.14555555,125.0,-4.75,-42.25,7050,17.178131507565194,False,3356.0,0.3831050228310502
2022,A377,ANGICAL DO PIAUI,PI,NE,-6.08944444,-42.72749999,183.0,-6.0,-42.75,7853,10.252249315129388,False,3609.0,0.411986301369863
2022,A401,SALVADOR,BA,NE,-13.005515,-38.50576,47.56,-13.0,-38.5,12378,0.8749381168437329,False,8760.0,1.0
2022,A402,BARREIRAS,BA,NE,-12.12472221,-45.02694443,474.17,-12.0,-45.0,11708,14.174614989914259,False,8407.0,0.959703196347032
2022,A404,LUIZ EDUARDO MAGALHAES,BA,NE,-12.1525,-45.82972221,760.68,-12.25,-45.75,11866,13.878460571191363,False,8471.0,0.9670091324200912
2022,A405,CARAVELAS,BA,NE,-17.73944444,-39.25861111,6.05,-17.75,-39.25,15434,1.4863719177161032,False,3126.0,0.3568493150684931
2022,A406,CRUZ DAS ALMAS,BA,NE,-12.67555554,-39.08944444,219.76,-12.75,-39.0,12215,12.753472112007232,False,8750.0,0.9988584474885844
2022,A407,ITIRUCU,BA,NE,-13.527828,-40.119752,757.42,-13.5,-40.0,12694,13.311794618184951,False,8757.0,0.9996575342465752
2022,A408,ITABERABA,BA,NE,-12.52416666,-40.29972221,250.11,-12.5,-40.25,12049,6.029488587527804,False,8760.0,1.0
2022,A409,ARACAJU,SE,NE,-10.9525,-37.05444444,3.72,-11.0,-37.0,11096,7.951020493300992,False,2644.0,0.3018264840182648
2022,A410,ILHEUS,BA,NE,-14.65888888,-39.18138888,80.21,-14.75,-39.25,13502,12.53371883716783,False,2272.0,0.2593607305936073
2022,A413,FEIRA DE SANTANA,BA,NE,-12.1961111,-38.96749999,229.64,-12.25,-39.0,11893,6.955621708113859,False,8641.0,0.9864155251141552
2022,A414,VITORIA DA CONQUISTA,BA,NE,-14.88638888,-40.80138888,879.38,-15.0,-40.75,13657,13.786713957671733,False,8760.0,1.0
2022,A415,SANTA RITA DE CASSIA,BA,NE,-11.00277777,-44.52499999,450.01,-11.0,-44.5,11066,2.7462141475611217,False,3567.0,0.4071917808219178
2022,A416,CORRENTINA,BA,NE,-13.33249999,-44.61749999,551.71,-13.25,-44.5,12515,15.679204419614058,False,8759.0,0.9998858447488584
2022,A417,ITABAIANINHA,SE,NE,-11.2725,-37.795,204.8,-11.25,-37.75,11254,5.508395712476452,False,6258.0,0.7143835616438357
2022,A418,BOM JESUS DA LAPA,BA,NE,-13.25111111,-43.40527777,447.75,-13.25,-43.5,12519,10.252980074106485,False,4286.0,0.489269406392694
2022,A419,POCO VERDE,SE,NE,-10.73805555,-38.10833333,367.01,-10.75,-38.0,10931,11.909255134416993,False,2763.0,0.3154109589041096
2022,A421,BREJO GRANDE,SE,NE,-10.47388888,-36.48194443,6.11,-10.5,-36.5,10776,3.5110087100174194,False,1435.0,0.1638127853881278
2022,A423,REMANSO,BA,NE,-9.62555554,-42.07722221,397.4,-9.75,-42.0,10271,16.221080913786714,False,5195.0,0.5930365296803652
2022,A424,IRECE,BA,NE,-11.328998,-41.864504,768.42,-11.25,-41.75,11238,15.266306565042258,False,7970.0,0.9098173515981736
2022,A425,LENCOIS,BA,NE,-12.557854,-41.388808,438.09,-12.5,-41.5,12044,13.676956275654817,False,8760.0,1.0
2022,A426,GUANAMBI,BA,NE,-14.20805555,-42.74972221,552.23,-14.25,-42.75,13166,4.664112587880738,False,8511.0,0.9715753424657534
2022,A427,PORTO SEGURO,BA,NE,-16.38888888,-39.18249999,86.36,-16.5,-39.25,14629,14.299187739515505,False,6455.0,0.7368721461187214
2022,A428,SENHOR DO BONFIM,BA,NE,-10.44305555,-40.14833333,532.09,-10.5,-40.25,10761,12.793408086916553,False,2518.0,0.2874429223744292
2022,A429,BARRA,BA,NE,-11.08472221,-43.13888888,407.5,-11.0,-43.25,11071,15.355643345862303,False,6852.0,0.7821917808219178
2022,A430,PIATA,BA,NE,-13.155681,-41.774125,1283.95,-13.25,-41.75,12526,10.808097573682224,False,8624.0,0.9844748858447488
2022,A431,CONDE,BA,NE,-12.03583333,-37.68388888,31.9,-12.0,-37.75,11737,8.220331747859234,False,1439.0,0.164269406392694
2022,A432,BURITIRAMA,BA,NE,-10.72305554,-43.65111111,506.06,-10.75,-43.75,10908,11.211218641496378,False,5421.0,0.6188356164383562
2022,A433,BRUMADO,BA,NE,-14.18194443,-41.67222221,473.37,-14.25,-41.75,13170,11.293893232114696,False,8580.0,0.9794520547945206
2022,A434,AMARGOSA,BA,NE,-13.00944444,-39.61694443,397.8,-13.0,-39.5,12374,12.713569332077878,False,3808.0,0.434703196347032
2022,A436,QUEIMADAS,BA,NE,-10.98472221,-39.61694443,310.11,-11.0,-39.5,11086,12.877607972719469,False,8435.0,0.9628995433789954
2022,A437,UNA,BA,NE,-15.28027777,-39.09138888,74.08,-15.25,-39.0,13825,10.365456204234567,False,2425.0,0.2768264840182648
2022,A438,MARAU,BA,NE,-13.90694444,-38.97222221,6.24,-14.0,-39.0,13020,10.77277612298226,False,7800.0,0.8904109589041096
2022,A439,IBOTIRAMA,BA,NE,-12.19305555,-43.21333333,425.12,-12.25,-43.25,11876,7.481425848903389,False,8712.0,0.9945205479452056
2022,A440,JACOBINA,BA,NE,-11.205,-40.465,440.78,-11.25,-40.5,11243,6.293641602399378,False,1495.0,0.170662100456621
2022,A441,SERRINHA,BA,NE,-11.66472222,-39.02305554,337.79,-11.75,-39.0,11571,9.809127658719834,False,1907.0,0.2176940639269406
2022,A442,EUCLIDES DA CUNHA,BA,NE,-10.537233,-38.996605,431.96,-10.5,-39.0,10766,4.156730584702455,False,3081.0,0.3517123287671233
2022,A444,VALENCA,BA,NE,-13.3436111,-39.12666666,93.12,-13.25,-39.25,12536,16.925597237607665,False,635.0,0.0724885844748858
2022,A446,ITAPETINGA,BA,NE,-15.24472221,-40.22944443,271.48,-15.25,-40.25,13820,2.2819749680909664,False,7796.0,0.8899543378995434
2022,A447,BELMONTE,BA,NE,-16.08805555,-39.21527777,89.67,-16.0,-39.25,14307,10.470847074031555,False,2383.0,0.2720319634703196
2022,A448,CURACA,BA,NE,-9.00138888,-39.9125,370.0,-9.0,-40.0,9796,9.611004783160263,False,4622.0,0.5276255707762557
2022,A450,JEREMOABO,BA,NE,-10.08083332,-38.34583333,261.0,-10.0,-38.25,10447,13.816362895581028,False,2981.0,0.340296803652968
2022,A452,FORMOSA DO RIO PRETO,BA,NE,-11.05222222,-45.20083333,488.0,-11.0,-45.25,11063,7.9066636916,False,8299.0,0.9473744292237444
2022,A453,NOSSA SENHORA DA GLORIA,SE,NE,-10.20777777,-37.43194443,271.0,-10.25,-37.5,10611,8.803547599255532,False,1596.0,0.1821917808219178
2022,A455,ITAMARAJU,BA,NE,-17.00694444,-39.55805555,110.0,-17.0,-39.5,14950,6.221409939055743,False,3054.0,0.3486301369863013
2022,A456,SALVADOR (RADIO FAROL),BA,NE,-12.80833333,-38.49583333,31.0,-12.75,-38.5,12217,6.502097590907044,False,7488.0,0.8547945205479452
2022,A458,RIBEIRA DO AMPARO,BA,NE,-11.05861111,-38.44416666,182.0,-11.0,-38.5,11090,8.922342419802625,False,8520.0,0.9726027397260274
2022,A502,BARBACENA,MG,SE,-21.22833332,-43.76777777,1168.76,-21.25,-43.75,17670,3.0330338104792602,False,8719.0,0.9953196347031964
