ano,codigo,estacao,regiao,uf,latitude,longitude,altitude_m,data_fundacao,arquivo_origem,linhas_total,datetime_validos,temperaturas_validas,duplicados_datetime,primeiro_datetime_utc,ultimo_datetime_utc,distancia_ref_km,latitude_referencia,longitude_referencia
2017,A715,SAO MIGUEL ARCANJO,SE,SP,-23.85138888,-48.16444444,678.0,2006-08-15,2017/INMET_SE_SP_A715_SAO MIGUEL ARCANJO_01-01-2017_A_31-12-2017.CSV,8760,8760,6942,0,2017-01-01T00:00:00,2017-12-31T23:00:00,0.0,-23.85138888,-48.16444444
2018,A715,SAO MIGUEL ARCANJO,SE,SP,-23.85138888,-48.16444444,678.0,2006-08-15,2018/INMET_SE_SP_A715_SAO MIGUEL ARCANJO_01-01-2018_A_31-12-2018.CSV,8760,8760,8760,0,2018-01-01T00:00:00,2018-12-31T23:00:00,0.0,-23.85138888,-48.16444444
2019,A715,,,SP,-23.85194444,-48.16472222,675.68,15/08/06,2019/INMET_SE_SP_A715_SAO MIGUEL ARCANJO_01-01-2019_A_31-12-2019.CSV,8760,8760,8760,0,2019-01-01T00:00:00,2019-12-31T23:00:00,0.06792841123810911,-23.85138888,-48.16444444
2020,A715,SAO MIGUEL ARCANJO,SE,SP,-23.85194444,-48.16472222,675.68,15/08/06,INMET_SE_SP_A715_SAO MIGUEL ARCANJO_01-01-2020_A_31-12-2020.CSV,8784,8784,8770,0,2020-01-01T00:00:00,2020-12-31T23:00:00,0.06792841123810911,-23.85138888,-48.16444444
2021,A715,SAO MIGUEL ARCANJO,SE,SP,-23.85194444,-48.16472222,675.68,15/08/06,INMET_SE_SP_A715_SAO MIGUEL ARCANJO_01-01-2021_A_31-12-2021.CSV,8760,8760,6090,0,2021-01-01T00:00:00,2021-12-31T23:00:00,0.06792841123810911,-23.85138888,-48.16444444
2022,A715,SAO MIGUEL ARCANJO,SE,SP,-23.85194444,-48.16472222,675.68,15/08/06,INMET_SE_SP_A715_SAO MIGUEL ARCANJO_01-01-2022_A_31-12-2022.CSV,8760,8760,5331,0,2022-01-01T00:00:00,2022-12-31T23:00:00,0.06792841123810911,-23.85138888,-48.16444444
2023,A715,SAO MIGUEL ARCANJO,SE,SP,-23.89083333,-47.99916666,710.0,15/08/06,INMET_SE_SP_A715_SAO MIGUEL ARCANJO_01-01-2023_A_31-12-2023.CSV,8760,8760,6409,0,2023-01-01T00:00:00,2023-12-31T23:00:00,17.368885594999654,-23.85138888,-48.16444444
2024,A715,SAO MIGUEL ARCANJO,SE,SP,-23.89083333,-47.99916666,710.0,15/08/06,INMET_SE_SP_A715_SAO MIGUEL ARCANJO_01-01-2024_A_31-12-2024.CSV,8784,8784,4700,0,2024-01-01T00:00:00,2024-12-31T23:00:00,17.368885594999654,-23.85138888,-48.16444444
2025,A715,SAO MIGUEL ARCANJO,SE,SP,-23.89083333,-47.99916666,710.0,15/08/06,2025/INMET_SE_SP_A715_SAO MIGUEL ARCANJO_01-01-2025_A_31-12-2025.CSV,8760,8760,8742,0,2025-01-01T00:00:00,2025-12-31T23:00:00,17.368885594999654,-23.85138888,-48.16444444
2006,A716,OURINHOS,SE,SP,-22.9486111,-49.89416666,448.0,2006-08-29,2006/INMET_SE_SP_A716_OURINHOS_29-08-2006_A_31-12-2006.CSV,3000,3000,2951,0,2006-08-29T00:00:00,2006-12-31T23:00:00,0.0,-22.9486111,-49.89416666
2007,A716,OURINHOS,SE,SP,-22.9486111,-49.89416666,448.0,2006-08-29,2007/INMET_SE_SP_A716_OURINHOS_01-01-2007_A_31-12-2007.CSV,8760,8760,7030,0,2007-01-01T00:00:00,2007-12-31T23:00:00,0.0,-22.9486111,-49.89416666
2008,A716,OURINHOS,SE,SP,-22.9486111,-49.89416666,448.0,2006-08-29,2008/INMET_SE_SP_A716_OURINHOS_01-01-2008_A_31-12-2008.CSV,8784,8784,8773,0,2008-01-01T00:00:00,2008-12-31T23:00:00,0.0,-22.9486111,-49.89416666
2009,A716,OURINHOS,SE,SP,-22.9486111,-49.89416666,448.0,2006-08-29,2009/INMET_SE_SP_A716_OURINHOS_01-01-2009_A_31-12-2009.CSV,8760,8760,8738,0,2009-01-01T00:00:00,2009-12-31T23:00:00,0.0,-22.9486111,-49.89416666
2010,A716,OURINHOS,SE,SP,-22.9486111,-49.89416666,448.0,2006-08-29,2010/INMET_SE_SP_A716_OURINHOS_01-01-2010_A_31-12-2010.CSV,8760,8760,7262,0,2010-01-01T00:00:00,2010-12-31T23:00:00,0.0,-22.9486111,-49.89416666
2011,A716,OURINHOS,SE,SP,-22.9486111,-49.89416666,448.0,2006-08-29,2011/INMET_SE_SP_A716_OURINHOS_01-01-2011_A_31-12-2011.CSV,8760,8760,7283,0,2011-01-01T00:00:00,2011-12-31T23:00:00,0.0,-22.9486111,-49.89416666
2012,A716,OURINHOS,SE,SP,-22.9486111,-49.89416666,448.0,2006-08-29,2012/INMET_SE_SP_A716_OURINHOS_01-01-2012_A_31-12-2012.CSV,8784,8784,8781,0,2012-01-01T00:00:00,2012-12-31T23:00:00,0.0,-22.9486111,-49.89416666
2013,A716,OURINHOS,SE,SP,-22.9486111,-49.89416666,448.0,2006-08-29,2013/INMET_SE_SP_A716_OURINHOS_01-01-2013_A_31-12-2013.CSV,8760,8760,8745,0,2013-01-01T00:00:00,2013-12-31T23:00:00,0.0,-22.9486111,-49.89416666
2014,A716,OURINHOS,SE,SP,-22.9486111,-49.89416666,448.0,2006-08-29,2014/INMET_SE_SP_A716_OURINHOS_01-01-2014_A_31-12-2014.CSV,8760,8760,8755,0,2014-01-01T00:00:00,2014-12-31T23:00:00,0.0,-22.9486111,-49.89416666
2015,A716,OURINHOS,SE,SP,-22.9486111,-49.89416666,448.0,2006-08-29,2015/INMET_SE_SP_A716_OURINHOS_01-01-2015_A_31-12-2015.CSV,8760,8760,7627,0,2015-01-01T00:00:00,2015-12-31T23:00:00,0.0,-22.9486111,-49.89416666
2016,A716,OURINHOS,SE,SP,-22.9486111,-49.89416666,448.0,2006-08-29,2016/INMET_SE_SP_A716_OURINHOS_01-01-2016_A_31-12-2016.CSV,8784,8784,8775,0,2016-01-01T00:00:00,2016-12-31T23:00:00,0.0,-22.9486111,-49.89416666
2017,A716,OURINHOS,SE,SP,-22.9486111,-49.89416666,448.0,2006-08-29,2017/INMET_SE_SP_A716_OURINHOS_01-01-2017_A_31-12-2017.CSV,8760,8760,6873,0,2017-01-01T00:00:00,2017-12-31T23:00:00,0.0,-22.9486111,-49.89416666
2018,A716,OURINHOS,SE,SP,-22.9486111,-49.89416666,448.0,2006-08-29,2018/INMET_SE_SP_A716_OURINHOS_01-01-2018_A_31-12-2018.CSV,8760,8760,7259,0,2018-01-01T00:00:00,2018-12-31T23:00:00,0.0,-22.9486111,-49.89416666
2019,A716,,,SP,-22.949,-49.894546,443.49,29/08/06,2019/INMET_SE_SP_A716_OURINHOS_01-01-2019_A_31-12-2019.CSV,8760,8760,8760,0,2019-01-01T00:00:00,2019-12-31T23:00:00,0.058126987837283206,-22.9486111,-49.89416666
2020,A716,OURINHOS,SE,SP,-22.949,-49.894546,443.49,29/08/06,INMET_SE_SP_A716_OURINHOS_01-01-2020_A_31-12-2020.CSV,8784,8784,5572,0,2020-01-01T00:00:00,2020-12-31T23:00:00,0.058126987837283206,-22.9486111,-49.89416666
2021,A716,OURINHOS,SE,SP,-22.94888888,-49.89444444,443.49,29/08/06,INMET_SE_SP_A716_OURINHOS_01-01-2021_A_31-12-2021.CSV,8760,8760,0,0,2021-01-01T00:00:00,2021-12-31T23:00:00,0.04198887579823703,-22.9486111,-49.89416666
2023,A716,OURINHOS,SE,SP,-23.00055555,-49.84333333,500.0,29/08/06,INMET_SE_SP_A716_OURINHOS_01-01-2023_A_31-12-2023.CSV,8760,8760,5450,0,2023-01-01T00:00:00,2023-12-31T23:00:00,7.774573394647529,-22.9486111,-49.89416666
2024,A716,OURINHOS,SE,SP,-23.00055555,-49.84333333,500.0,29/08/06,INMET_SE_SP_A716_OURINHOS_01-01-2024_A_31-12-2024.CSV,8784,8784,7806,0,2024-01-01T00:00:00,2024-12-31T23:00:00,7.774573394647529,-22.9486111,-49.89416666
2025,A716,OURINHOS,SE,SP,-23.00055555,-49.84333333,500.0,29/08/06,2025/INMET_SE_SP_A716_OURINHOS_01-01-2025_A_31-12-2025.CSV,8760,8760,8751,0,2025-01-01T00:00:00,2025-12-31T23:00:00,7.774573394647529,-22.9486111,-49.89416666
2007,A737,IBITINGA,SE,SP,-21.85555555,-48.66666666,492.0,2007-11-09,2007/INMET_SE_SP_A737_IBITINGA_09-11-2007_A_31-12-2007.CSV,1272,1272,1177,0,2007-11-09T00:00:00,2007-12-31T23:00:00,0.0,-21.85555555,-48.66666666
2008,A737,IBITINGA,SE,SP,-21.85555555,-48.66666666,492.0,2007-11-09,2008/INMET_SE_SP_A737_IBITINGA_01-01-2008_A_31-12-2008.CSV,8784,8784,8773,0,2008-01-01T00:00:00,2008-12-31T23:00:00,0.0,-21.85555555,-48.66666666
2009,A737,IBITINGA,SE,SP,-21.85555555,-48.66666666,492.0,2007-11-09,2009/INMET_SE_SP_A737_IBITINGA_01-01-2009_A_31-12-2009.CSV,8760,8760,6851,0,2009-01-01T00:00:00,2009-12-31T23:00:00,0.0,-21.85555555,-48.66666666
2010,A737,IBITINGA,SE,SP,-21.85555555,-48.66666666,492.0,2007-11-09,2010/INMET_SE_SP_A737_IBITINGA_01-01-2010_A_31-12-2010.CSV,8760,8760,6873,0,2010-01-01T00:00:00,2010-12-31T23:00:00,0.0,-21.85555555,-48.66666666
2011,A737,IBITINGA,SE,SP,-21.85555555,-48.66666666,492.0,2007-11-09,2011/INMET_SE_SP_A737_IBITINGA_01-01-2011_A_31-12-2011.CSV,8760,8760,8749,0,2011-01-01T00:00:00,2011-12-31T23:00:00,0.0,-21.85555555,-48.66666666
2012,A737,IBITINGA,SE,SP,-21.85555555,-48.66666666,492.0,2007-11-09,2012/INMET_SE_SP_A737_IBITINGA_01-01-2012_A_31-12-2012.CSV,8784,8784,8780,0,2012-01-01T00:00:00,2012-12-31T23:00:00,0.0,-21.85555555,-48.66666666
2013,A737,IBITINGA,SE,SP,-21.85555555,-48.66666666,492.0,2007-11-09,2013/INMET_SE_SP_A737_IBITINGA_01-01-2013_A_31-12-2013.CSV,8760,8760,8036,0,2013-01-01T00:00:00,2013-12-31T23:00:00,0.0,-21.85555555,-48.66666666
2014,A737,IBITINGA,SE,SP,-21.85555555,-48.66666666,492.0,2007-11-09,2014/INMET_SE_SP_A737_IBITINGA_01-01-2014_A_31-12-2014.CSV,8760,8760,7657,0,2014-01-01T00:00:00,2014-12-31T23:00:00,0.0,-21.85555555,-48.66666666
2015,A737,IBITINGA,SE,SP,-21.85555555,-48.66666666,492.0,2007-11-09,2015/INMET_SE_SP_A737_IBITINGA_01-01-2015_A_31-12-2015.CSV,8760,8760,8759,0,2015-01-01T00:00:00,2015-12-31T23:00:00,0.0,-21.85555555,-48.66666666
2016,A737,IBITINGA,SE,SP,-21.85555555,-48.66666666,492.0,2007-11-09,2016/INMET_SE_SP_A737_IBITINGA_01-01-2016_A_31-12-2016.CSV,8784,8784,8782,0,2016-01-01T00:00:00,2016-12-31T23:00:00,0.0,-21.85555555,-48.66666666
2017,A737,IBITINGA,SE,SP,-21.85555555,-48.66666666,492.0,2007-11-09,2017/INMET_SE_SP_A737_IBITINGA_01-01-2017_A_31-12-2017.CSV,8760,8760,7877,0,2017-01-01T00:00:00,2017-12-31T23:00:00,0.0,-21.85555555,-48.66666666
2018,A737,IBITINGA,SE,SP,-21.85555555,-48.66666666,492.0,2007-11-09,2018/INMET_SE_SP_A737_IBITINGA_01-01-2018_A_31-12-2018.CSV,8760,8760,8760,0,2018-01-01T00:00:00,2018-12-31T23:00:00,0.0,-21.85555555,-48.66666666
2019,A737,,,SP,-21.855567,-48.799717,496.75,09/11/07,2019/INMET_SE_SP_A737_IBITINGA_01-01-2019_A_31-12-2019.CSV,8760,8760,8121,0,2019-01-01T00:00:00,2019-12-31T23:00:00,13.73118898705136,-21.85555555,-48.66666666
2020,A737,IBITINGA,SE,SP,-21.85555555,-48.79972221,496.75,09/11/07,INMET_SE_SP_A737_IBITINGA_01-01-2020_A_31-12-2020.CSV,8784,8784,8784,0,2020-01-01T00:00:00,2020-12-31T23:00:00,13.73172716574877,-21.85555555,-48.66666666
2021,A737,IBITINGA,SE,SP,-21.85555555,-48.79972221,496.75,09/11/07,INMET_SE_SP_A737_IBITINGA_01-01-2021_A_31-12-2021.CSV,8760,8760,5823,0,2021-01-01T00:00:00,2021-12-31T23:00:00,13.73172716574877,-21.85555555,-48.66666666
2022,A737,IBITINGA,SE,SP,-21.85555555,-48.79972221,496.75,09/11/07,INMET_SE_SP_A737_IBITINGA_01-01-2022_A_31-12-2022.CSV,8760,8760,8420,0,2022-01-01T00:00:00,2022-12-31T23:00:00,13.73172716574877,-21.85555555,-48.66666666
2023,A737,IBITINGA,SE,SP,-21.85555555,-48.79972221,496.75,09/11/07,INMET_SE_SP_A737_IBITINGA_01-01-2023_A_31-12-2023.CSV,8760,8760,8757,0,2023-01-01T00:00:00,2023-12-31T23:00:00,13.73172716574877,-21.85555555,-48.66666666
2024,A737,IBITINGA,SE,SP,-21.85555555,-48.79972221,496.75,09/11/07,INMET_SE_SP_A737_IBITINGA_01-01-2024_A_31-12-2024.CSV,8784,8784,5557,0,2024-01-01T00:00:00,2024-12-31T23:00:00,13.73172716574877,-21.85555555,-48.66666666
2025,A737,IBITINGA,SE,SP,-21.85555555,-48.79972221,496.75,09/11/07,2025/INMET_SE_SP_A737_IBITINGA_01-01-2025_A_31-12-2025.CSV,8760,8760,6305,0,2025-01-01T00:00:00,2025-12-31T23:00:00,13.73172716574877,-21.85555555,-48.66666666
2008,A741,BARRA BONITA,SE,SP,-22.37083332,-48.55722222,544.0,2008-04-24,2008/INMET_SE_SP_A741_BARRA BONITA_24-04-2008_A_31-12-2008.CSV,6048,6048,5189,0,2008-04-24T00:00:00,2008-12-31T23:00:00,0.0,-22.37083332,-48.55722222
2009,A741,BARRA BONITA,SE,SP,-22.37083332,-48.55722222,544.0,2008-04-24,2009/INMET_SE_SP_A741_BARRA BONITA_01-01-2009_A_31-12-2009.CSV,8760,8760,8738,0,2009-01-01T00:00:00,2009-12-31T23:00:00,0.0,-22.37083332,-48.55722222
2010,A741,BARRA BONITA,SE,SP,-22.37083332,-48.55722222,544.0,2008-04-24,2010/INMET_SE_SP_A741_BARRA BONITA_01-01-2010_A_31-12-2010.CSV,8760,8760,8751,0,2010-01-01T00:00:00,2010-12-31T23:00:00,0.0,-22.37083332,-48.55722222
2011,A741,BARRA BONITA,SE,SP,-22.37083332,-48.55722222,544.0,2008-04-24,2011/INMET_SE_SP_A741_BARRA BONITA_01-01-2011_A_31-12-2011.CSV,8760,8760,8745,0,2011-01-01T00:00:00,2011-12-31T23:00:00,0.0,-22.37083332,-48.55722222
2012,A741,BARRA BONITA,SE,SP,-22.37083332,-48.55722222,544.0,2008-04-24,2012/INMET_SE_SP_A741_BARRA BONITA_01-01-2012_A_31-12-2012.CSV,8784,8784,7766,0,2012-01-01T00:00:00,2012-12-31T23:00:00,0.0,-22.37083332,-48.55722222
2013,A741,BARRA BONITA,SE,SP,-22.37083332,-48.55722222,544.0,2008-04-24,2013/INMET_SE_SP_A741_BARRA BONITA_01-01-2013_A_31-12-2013.CSV,8760,8760,8726,0,2013-01-01T00:00:00,2013-12-31T23:00:00,0.0,-22.37083332,-48.55722222
2014,A741,BARRA BONITA,SE,SP,-22.37083332,-48.55722222,544.0,2008-04-24,2014/INMET_SE_SP_A741_BARRA BONITA_01-01-2014_A_31-12-2014.CSV,8760,8760,8746,0,2014-01-01T00:00:00,2014-12-31T23:00:00,0.0,-22.37083332,-48.55722222
2015,A741,BARRA BONITA,SE,SP,-22.37083332,-48.55722222,544.0,2008-04-24,2015/INMET_SE_SP_A741_BARRA BONITA_01-01-2015_A_31-12-2015.CSV,8760,8760,7546,0,2015-01-01T00:00:00,2015-12-31T23:00:00,0.0,-22.37083332,-48.55722222
