codigo,estacao,uf,regiao,latitude,longitude,altitude_m,n_pares,anos_com_dados,primeiro_ano,ultimo_ano,media_inmet_c,media_era5_c,bias_c,mae_c,rmse_c,correlacao_pearson,desvio_erro_c,erro_min_c,erro_p05_c,erro_mediana_c,erro_p95_c,erro_max_c,erro_abs_max_c,pct_abs_erro_gt5,pct_abs_erro_gt10,pct_abs_erro_gt20,n_celulas_era5_historico,mudou_celula_era5,deslocamento_max_coord_km,amostra_interpretavel,pares_removidos_qc,pct_pares_removidos_qc,delta_bias_qc_c,delta_mae_qc_c,delta_rmse_qc_c,delta_correlacao_qc,n_abs_erro_gt5,n_abs_erro_gt10,n_abs_erro_gt20,n_pares_completa,anos_com_dados_completa,primeiro_ano_completa,ultimo_ano_completa,media_inmet_c_completa,media_era5_c_completa,bias_c_completa,mae_c_completa,rmse_c_completa,correlacao_pearson_completa,desvio_erro_c_completa,erro_min_c_completa,erro_p05_c_completa,erro_mediana_c_completa,erro_p95_c_completa,erro_max_c_completa,erro_abs_max_c_completa,n_abs_erro_gt5_completa,n_abs_erro_gt10_completa,n_abs_erro_gt20_completa,pct_abs_erro_gt5_completa,pct_abs_erro_gt10_completa,pct_abs_erro_gt20_completa,anos_presentes,anos_cobertura_80,anos_cobertura_90,cobertura_mediana,coordenada_suspeita,dentro_dominio_era5
A944,ROSARIO OESTE,MT,CO,-14.82888888,-56.44194444,195.0,37621,6,2019,2025,26.393655132009684,26.730463221370943,0.3368080824716206,1.8057378775632247,2.334283096195834,0.9302838514067413,2.309887381080008,-8.114452362060547,-2.9714369773864746,0.0651371031999588,4.669189929962158,10.765820503234863,10.765820503234863,4.135987879110072,0.005316179793200606,0.0,1,False,0.0,True,0,0.0,0.0,0.0,-4.440892098500626e-15,-4.440892098500626e-16,1556.0,2.0,0.0,37621,6,2019,2025,26.393655132009684,26.730463221370943,0.3368080824716206,1.8057378775632247,2.3342830961958385,0.9302838514067417,2.309887381080007,-8.114452362060547,-2.9714369773864746,0.0651371031999588,4.669189929962158,10.765820503234863,10.765820503234863,1556.0,2.0,0.0,4.135987879110072,0.005316179793200606,0.0,7,4,4,0.9587887067395264,False,True
A945,BARRA DO GARCAS,MT,CO,-15.88472221,-52.22722221,304.0,675,1,2025,2025,26.94903704042788,25.752148759629993,-1.1968882752435834,1.6832243453043823,2.1066691924294427,0.8535519810788541,1.7349273073596412,-7.082324028015137,-3.930214428901672,-1.2463862895965576,1.6024271368980403,6.317285537719727,7.082324028015137,2.5185185185185186,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,675,1,2025,2025,26.94903704042788,25.752148759629993,-1.1968882752435834,1.6832243453043823,2.1066691924294427,0.8535519810788541,1.7349273073596412,-7.082324028015137,-3.930214428901672,-1.2463862895965576,1.6024271368980403,6.317285537719727,7.082324028015137,17.0,0.0,0.0,2.5185185185185186,0.0,0.0,1,0,0,0.78125,False,True
A947,NOVO SANTO ANTONIO,MT,CO,-12.28805555,-50.97138888,205.0,704,1,2025,2025,27.128551120107826,26.852767697789453,-0.2757834386251158,1.230757434151945,1.6158819449660484,0.9021590906241658,1.5933059828493135,-5.758300304412842,-3.130619668960571,-0.1145504005253315,2.2347342610359204,5.117187976837158,5.758300304412842,0.2840909090909091,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,704,1,2025,2025,27.128551120107826,26.852767697789453,-0.2757834386251158,1.230757434151945,1.6158819449660484,0.9021590906241658,1.5933059828493135,-5.758300304412842,-3.130619668960571,-0.1145504005253315,2.2347342610359204,5.117187976837158,5.758300304412842,2.0,0.0,0.0,0.2840909090909091,0.0,0.0,1,1,0,0.8627450980392157,False,True
A949,DIAMANTINO,MT,CO,-14.37777777,-56.37972221,317.0,339,1,2025,2025,26.461061955904892,25.650617408189802,-0.8104445376652526,1.5171928098566065,1.9678710332332945,0.8420640496356947,1.7958869531405672,-5.584569931030273,-3.4703755855560297,-0.8188961148262024,2.494761204719537,6.740478992462158,6.740478992462158,1.4749262536873156,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,339,1,2025,2025,26.461061955904892,25.650617408189802,-0.8104445376652526,1.5171928098566065,1.9678710332332945,0.8420640496356947,1.7958869531405672,-5.584569931030273,-3.4703755855560297,-0.8188961148262024,2.494761204719537,6.740478992462158,6.740478992462158,5.0,0.0,0.0,1.4749262536873156,0.0,0.0,1,0,0,0.4035714285714286,False,True
A950,ITANHANGA,MT,CO,-12.23416666,-56.60222222,350.0,695,1,2025,2025,25.205035984944953,24.53426822964236,-0.6707677428751326,1.1641239316933019,1.542959997629312,0.8756420381762856,1.390531666837008,-5.760448932647705,-3.132045578956604,-0.5942379236221313,1.4052981853485105,5.278271675109863,5.760448932647705,0.7194244604316548,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,695,1,2025,2025,25.205035984944953,24.53426822964236,-0.6707677428751326,1.1641239316933019,1.542959997629312,0.8756420381762856,1.390531666837008,-5.760448932647705,-3.132045578956604,-0.5942379236221313,1.4052981853485105,5.278271675109863,5.760448932647705,5.0,0.0,0.0,0.7194244604316548,0.0,0.0,1,1,1,0.9341397849462364,False,True
A954,COCALINHO,MT,CO,-14.38555555,-51.00972222,252.0,676,1,2025,2025,27.19644971994253,26.808328089629406,-0.38812161539233503,1.2586678127181639,1.700572704674421,0.8943485428534995,1.6569159104397087,-6.352001667022705,-3.1699824929237366,-0.33102989196777344,2.1972049474716187,5.241699695587158,6.352001667022705,1.0355029585798818,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,676,1,2025,2025,27.19644971994253,26.808328089629406,-0.38812161539233503,1.2586678127181639,1.700572704674421,0.8943485428534995,1.6569159104397087,-6.352001667022705,-3.1699824929237366,-0.33102989196777344,2.1972049474716187,5.241699695587158,6.352001667022705,7.0,0.0,0.0,1.0355029585798818,0.0,0.0,1,1,1,0.971264367816092,False,True
A955,LUCAS DO RIO VERDE,MT,CO,-13.07499999,-55.91138888,393.0,676,1,2025,2025,25.543047329377846,24.76068175050634,-0.7823655868795378,1.314954068663099,1.7314883206680018,0.8624825823091411,1.5457977366225994,-6.14443302154541,-3.406994342803955,-0.7302974462509155,1.6567752957344055,6.86362361907959,6.86362361907959,0.7396449704142012,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,676,1,2025,2025,25.543047329377846,24.76068175050634,-0.7823655868795378,1.314954068663099,1.7314883206680018,0.8624825823091411,1.5457977366225994,-6.14443302154541,-3.406994342803955,-0.7302974462509155,1.6567752957344055,6.86362361907959,6.86362361907959,5.0,0.0,0.0,0.7396449704142012,0.0,0.0,1,1,1,0.971264367816092,False,True
B803,CAMPINA DA LAGOA,PR,S,-24.57083332,-52.80027777,598.0,56015,10,2016,2025,23.146632146166684,22.421521780165904,-0.7251103716645281,1.6207340250588158,2.176179918811894,0.9235903359281495,2.0518404292882635,-14.844921112060547,-3.931366777420044,-0.6746578216552734,2.3461136102676377,16.74106216430664,16.74106216430664,2.8242435062036955,0.2410068731589753,0.0,1,False,0.2247255249934517,True,0,0.0,0.0,0.0,-3.197442310920451e-14,-6.661338147750939e-16,1582.0,135.0,0.0,56015,10,2016,2025,23.146632146166684,22.421521780165904,-0.7251103716645281,1.6207340250588158,2.176179918811926,0.9235903359281502,2.0518404292882675,-14.844921112060547,-3.931366777420044,-0.6746578216552734,2.3461136102676377,16.74106216430664,16.74106216430664,1582.0,135.0,0.0,2.8242435062036955,0.2410068731589753,0.0,10,5,4,0.7863013698630137,False,True
B804,LARANJEIRAS DO SUL,PR,S,-25.36888888,-52.39194444,835.0,62319,10,2016,2025,20.06583225340319,20.401760542030143,0.33592829144630904,1.5927380074796356,2.094006327928465,0.9359847409490465,2.0669018448558005,-9.40932559967041,-2.84336199760437,0.24145546555519104,3.8377590894699085,15.48588752746582,15.48588752746582,2.4342495868033827,0.0657905293730644,0.0,1,False,0.9353426238684112,True,0,0.0,0.0,0.0,4.440892098500626e-15,-7.771561172376096e-16,1517.0,41.0,0.0,62319,10,2016,2025,20.06583225340319,20.401760542030143,0.33592829144630904,1.5927380074796356,2.0940063279284606,0.9359847409490473,2.066901844855795,-9.40932559967041,-2.84336199760437,0.24145546555519104,3.8377590894699085,15.48588752746582,15.48588752746582,1517.0,41.0,0.0,2.4342495868033827,0.0657905293730644,0.0,10,7,7,0.9507058287795992,False,True
B806,COLOMBO,PR,S,-25.322464,-49.157733,950.0,81458,10,2016,2025,17.847628228823243,17.698565672641543,-0.149062552973298,1.2377595066088976,1.75165581796392,0.9461795430481748,1.7453125378663867,-20.74662971496582,-2.898124659061432,-0.12683677673339844,2.6449319958686806,10.626904487609863,20.74662971496582,1.480517567335314,0.08961673500454222,0.0012276265069115372,1,False,0.0356553196639215,True,0,0.0,0.0,0.0,-1.3322676295501878e-15,1.1102230246251565e-16,1206.0,73.0,1.0,81458,10,2016,2025,17.847628228823243,17.698565672641543,-0.149062552973298,1.2377595066088976,1.7516558179639212,0.9461795430481746,1.7453125378663878,-20.74662971496582,-2.898124659061432,-0.12683677673339844,2.6449319958686806,10.626904487609863,20.74662971496582,1206.0,73.0,1.0,1.480517567335314,0.08961673500454222,0.0012276265069115372,10,10,9,0.9888251054220624,False,True
B807,PORTO ALEGRE- BELEM NOVO,RS,S,-30.1861111,-51.17805554,3.3,18100,3,2022,2024,20.66012707657577,20.51617324779047,-0.1439538242646335,1.0350851757563113,1.3622971305277438,0.9699442598687125,1.3547074083970316,-6.67421817779541,-2.099481999874115,-0.25878868997097015,2.203301167488098,12.446434020996094,12.446434020996094,0.3867403314917127,0.022099447513812154,0.0,1,False,0.0,True,0,0.0,0.0,0.0,-3.1086244689504383e-15,2.220446049250313e-16,70.0,4.0,0.0,18100,3,2022,2024,20.66012707657577,20.51617324779047,-0.1439538242646335,1.0350851757563113,1.362297130527747,0.9699442598687122,1.3547074083970325,-6.67421817779541,-2.099481999874115,-0.25878868997097015,2.203301167488098,12.446434020996094,12.446434020996094,70.0,4.0,0.0,0.3867403314917127,0.022099447513812154,0.0,3,3,3,1.0,False,True
B808,CACHOEIRINHA,RS,S,-29.95138888,-51.12416666,72.0,2703,1,2025,2025,21.521827595083085,20.800165153458256,-0.7216624453810864,1.2321011123711814,1.5024909260490784,0.9654229988077504,1.3180762638591463,-4.697948932647705,-2.586605978012085,-0.8645504117012024,1.7078666329383851,7.582178115844727,7.582178115844727,0.25897151313355526,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2703,1,2025,2025,21.521827595083085,20.800165153458256,-0.7216624453810864,1.2321011123711814,1.5024909260490784,0.9654229988077504,1.3180762638591463,-4.697948932647705,-2.586605978012085,-0.8645504117012024,1.7078666329383851,7.582178115844727,7.582178115844727,7.0,0.0,0.0,0.25897151313355526,0.0,0.0,1,0,0,0.3552839116719243,False,True
B809,SAPUCAIA DO SUL,RS,S,-29.81388888,-51.15666666,23.0,2714,1,2025,2025,22.273655125738156,20.66162005943152,-1.6120350611086307,1.854815039260984,2.141345976506818,0.964596714317235,1.4097651733122567,-5.518749713897705,-3.690502643585205,-1.7522945404052734,0.9604984164237971,4.80039119720459,5.518749713897705,0.40530582166543844,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2714,1,2025,2025,22.273655125738156,20.66162005943152,-1.6120350611086307,1.854815039260984,2.141345976506818,0.964596714317235,1.4097651733122567,-5.518749713897705,-3.690502643585205,-1.7522945404052734,0.9604984164237971,4.80039119720459,5.518749713897705,11.0,0.0,0.0,0.40530582166543844,0.0,0.0,1,0,0,0.4615646258503401,False,True
B810,PARQUE ELDORADO,RS,S,-30.09666666,-51.67388888,50.0,2587,1,2025,2025,20.335678384808162,20.648925130967243,0.3132467380858768,1.0902848341016247,1.4280262457998951,0.9609725478191569,1.3935157236976357,-8.20458984375,-1.6770113110542297,0.19615212082862854,2.659184980392456,10.30781078338623,10.30781078338623,0.3865481252415926,0.038654812524159254,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,2587,1,2025,2025,20.335678384808162,20.648925130967243,0.3132467380858768,1.0902848341016247,1.4280262457998951,0.9609725478191569,1.3935157236976357,-8.20458984375,-1.6770113110542297,0.19615212082862854,2.659184980392456,10.30781078338623,10.30781078338623,10.0,1.0,0.0,0.3865481252415926,0.038654812524159254,0.0,1,0,0,0.340036803364879,False,True
B811,SERTAO SANTANA,RS,S,-30.49416666,-51.66333333,116.0,2549,1,2025,2025,20.436249517094346,19.195885787528372,-1.2403637222377166,1.7054928040290507,1.9922257568704334,0.9602468193771754,1.5592995777295693,-6.238818168640137,-3.4754878997802736,-1.4489742517471313,1.6473148584365838,5.09335994720459,6.238818168640137,0.3530796390741467,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2549,1,2025,2025,20.436249517094346,19.195885787528372,-1.2403637222377166,1.7054928040290507,1.9922257568704334,0.9602468193771754,1.5592995777295693,-6.238818168640137,-3.4754878997802736,-1.4489742517471313,1.6473148584365838,5.09335994720459,6.238818168640137,9.0,0.0,0.0,0.3530796390741467,0.0,0.0,1,0,0,0.7586309523809524,False,True
B812,CHARQUEADAS,RS,S,-29.96555555,-51.62555554,23.0,2672,1,2025,2025,21.883607776222114,20.869910118108738,-1.0136976671450404,1.329008302728092,1.5943151471559291,0.9689938557540595,1.2307821714289024,-5.60805606842041,-2.8439923882484437,-1.1218990087509155,1.0623490035533902,7.3937482833862305,7.3937482833862305,0.18712574850299402,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2672,1,2025,2025,21.883607776222114,20.869910118108738,-1.0136976671450404,1.329008302728092,1.5943151471559291,0.9689938557540595,1.2307821714289024,-5.60805606842041,-2.8439923882484437,-1.1218990087509155,1.0623490035533902,7.3937482833862305,7.3937482833862305,5.0,0.0,0.0,0.18712574850299402,0.0,0.0,1,0,0,0.454421768707483,False,True
B813,MINAS DO LEAO,RS,S,-30.12444443,-52.05083333,54.0,1671,1,2025,2025,22.793776209093295,22.269835247813692,-0.5239409337043253,1.3827454891084874,1.6808532355530892,0.9562347252101615,1.5975859584893093,-5.076171398162842,-2.7786861658096313,-0.7135738134384155,2.3175785541534424,6.586621284484863,6.586621284484863,0.2992220227408737,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1671,1,2025,2025,22.793776209093295,22.269835247813692,-0.5239409337043253,1.3827454891084874,1.6808532355530892,0.9562347252101615,1.5975859584893093,-5.076171398162842,-2.7786861658096313,-0.7135738134384155,2.3175785541534424,6.586621284484863,6.586621284484863,5.0,0.0,0.0,0.2992220227408737,0.0,0.0,1,0,0,0.4550653594771242,False,True
B814,MONTENEGRO,RS,S,-29.75861111,-51.4361111,15.0,1886,1,2025,2025,22.35922586829387,21.712588887705152,-0.6466369881226738,1.475945992849169,1.797674263364768,0.9543309890137844,1.6777919811999682,-5.099608898162842,-3.0805660486221313,-0.7750484347343445,2.3289676904678345,5.442041397094727,5.442041397094727,0.10604453870625664,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1886,1,2025,2025,22.35922586829387,21.712588887705152,-0.6466369881226738,1.475945992849169,1.797674263364768,0.9543309890137844,1.6777919811999682,-5.099608898162842,-3.0805660486221313,-0.7750484347343445,2.3289676904678345,5.442041397094727,5.442041397094727,2.0,0.0,0.0,0.10604453870625664,0.0,0.0,1,0,0,0.5136165577342048,False,True
B816,SANTA MARIA DO HERVAL,RS,S,-29.47916666,-51.01333333,650.0,1695,1,2025,2025,20.080707965276936,20.2864230980212,0.20571513373739908,1.1864255159469679,1.514882342898016,0.9527408884895004,1.5012926160498132,-4.958007335662842,-2.4548532009124755,0.3397952914237976,2.44207067489624,5.148584365844727,5.148584365844727,0.11799410029498525,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1695,1,2025,2025,20.080707965276936,20.2864230980212,0.20571513373739908,1.1864255159469679,1.514882342898016,0.9527408884895004,1.5012926160498132,-4.958007335662842,-2.4548532009124755,0.3397952914237976,2.44207067489624,5.148584365844727,5.148584365844727,2.0,0.0,0.0,0.11799410029498525,0.0,0.0,1,0,0,0.5310150375939849,False,True
B817,CAXIAS DO SUL - CRIUVA,RS,S,-28.87416666,-50.97555554,857.0,1877,1,2025,2025,18.72024508264386,18.811005482854014,0.09076040959042499,1.2116282634766669,1.5686213055971647,0.9565706594269373,1.566410726287596,-4.872313976287842,-2.429443073272705,0.09365272521972656,2.766269969940182,7.566113471984863,7.566113471984863,0.6925945657964837,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1877,1,2025,2025,18.72024508264386,18.811005482854014,0.09076040959042499,1.2116282634766669,1.5686213055971647,0.9565706594269373,1.566410726287596,-4.872313976287842,-2.429443073272705,0.09365272521972656,2.766269969940182,7.566113471984863,7.566113471984863,13.0,0.0,0.0,0.6925945657964837,0.0,0.0,1,0,0,0.5111655773420479,False,True
B818,CAXIAS DO SUL - AEROPORTO,RS,S,-29.1961111,-51.18638888,756.0,1472,1,2025,2025,19.29354618586924,19.109767621949963,-0.18377857392359778,1.0837873567593503,1.415950626928926,0.9601722040535239,1.404450645186229,-6.010253429412842,-2.565597689151764,-0.08886680752038956,1.9892972350120548,4.461865425109863,6.010253429412842,0.06793478260869565,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1472,1,2025,2025,19.29354618586924,19.109767621949963,-0.18377857392359778,1.0837873567593503,1.415950626928926,0.9601722040535239,1.404450645186229,-6.010253429412842,-2.565597689151764,-0.08886680752038956,1.9892972350120548,4.461865425109863,6.010253429412842,1.0,0.0,0.0,0.06793478260869565,0.0,0.0,1,0,0,0.4380952380952381,False,True
B819,ROLANTE,RS,S,-29.65583333,-50.61805554,69.0,2715,1,2025,2025,21.52246777919116,19.66013326311199,-1.8623345073333961,2.187405992017606,2.629386898493438,0.9450816754928238,1.8565169352850903,-6.944677352905273,-4.8717866897583,-1.9294917583465576,1.2375394582748405,4.495508193969727,6.944677352905273,4.567219152854512,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,2715,1,2025,2025,21.52246777919116,19.66013326311199,-1.8623345073333961,2.187405992017606,2.629386898493438,0.9450816754928238,1.8565169352850903,-6.944677352905273,-4.8717866897583,-1.9294917583465576,1.2375394582748405,4.495508193969727,6.944677352905273,124.0,0.0,0.0,4.567219152854512,0.0,0.0,1,1,0,0.8318014705882353,False,True
B820,SAO FRANCISCO DE PAULA,RS,S,-29.44222221,-50.56027777,886.0,2533,1,2025,2025,16.82317410337092,18.266519149113115,1.4433450470604514,1.5482333909098902,1.8351810304972975,0.9740443304302678,1.1336453825450674,-4.14003849029541,-0.2932125151157378,1.4168949127197266,3.3147171974182132,6.951764106750488,6.951764106750488,0.7895775759968418,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,2533,1,2025,2025,16.82317410337092,18.266519149113115,1.4433450470604514,1.5482333909098902,1.8351810304972975,0.9740443304302678,1.1336453825450674,-4.14003849029541,-0.2932125151157378,1.4168949127197266,3.3147171974182132,6.951764106750488,6.951764106750488,20.0,0.0,0.0,0.7895775759968418,0.0,0.0,1,0,0,0.7760416666666666,False,True
B821,SANTANA DA BOA VISTA,RS,S,-30.85861111,-53.15555555,138.0,1816,1,2025,2025,20.813050651865385,20.80593563176462,-0.007115027671287529,1.1376713669600784,1.4517160365871211,0.9647838216215004,1.452098462597022,-4.271679401397705,-2.1814820766448975,-0.00849571218714118,2.2170291543006897,7.144433975219727,7.144433975219727,0.7158590308370044,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1816,1,2025,2025,20.813050651865385,20.80593563176462,-0.007115027671287529,1.1376713669600784,1.4517160365871211,0.9647838216215004,1.452098462597022,-4.271679401397705,-2.1814820766448975,-0.00849571218714118,2.2170291543006897,7.144433975219727,7.144433975219727,13.0,0.0,0.0,0.7158590308370044,0.0,0.0,1,0,0,0.7138364779874213,False,True
B822,CACHOEIRA DO SUL,RS,S,-30.01833332,-52.93888888,73.0,1869,1,2025,2025,23.142857136223775,22.303937923213006,-0.838919218311037,1.2723352583958873,1.5656753051689516,0.9656885954904094,1.3223045139529654,-5.768749713897705,-2.7705464363098145,-0.9432125091552734,1.350732851028442,7.546777725219727,7.546777725219727,0.37453183520599254,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1869,1,2025,2025,23.142857136223775,22.303937923213006,-0.838919218311037,1.2723352583958873,1.5656753051689516,0.9656885954904094,1.3223045139529654,-5.768749713897705,-2.7705464363098145,-0.9432125091552734,1.350732851028442,7.546777725219727,7.546777725219727,7.0,0.0,0.0,0.37453183520599254,0.0,0.0,1,0,0,0.7346698113207547,False,True
B823,PINHEIRO MACHADO,RS,S,-31.57472221,-53.38833333,419.0,1890,1,2025,2025,19.67021165903283,19.789753672685574,0.11954203137703531,1.0705469228057793,1.3449025372082806,0.9721667066751153,1.3399337656452617,-4.926757335662842,-1.9020675003528595,0.10732460021972656,2.379041004180908,6.754834175109863,6.754834175109863,0.21164021164021166,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1890,1,2025,2025,19.67021165903283,19.789753672685574,0.11954203137703531,1.0705469228057793,1.3449025372082806,0.9721667066751153,1.3399337656452617,-4.926757335662842,-1.9020675003528595,0.10732460021972656,2.379041004180908,6.754834175109863,6.754834175109863,4.0,0.0,0.0,0.21164021164021166,0.0,0.0,1,0,0,0.7429245283018868,False,True
B825,PORTO ALEGRE - BELEM NOVO,RS,S,-30.1861111,-51.17833332,3.3,1899,1,2025,2025,22.48820433383116,22.036797082066347,-0.4514072370820146,1.1041728854479769,1.3596850949845847,0.9600347370721373,1.282903641154107,-4.604540824890137,-2.2746968507766723,-0.5962398648262024,1.874028658866882,4.913086414337158,4.913086414337158,0.0,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1899,1,2025,2025,22.48820433383116,22.036797082066347,-0.4514072370820146,1.1041728854479769,1.3596850949845847,0.9600347370721373,1.282903641154107,-4.604540824890137,-2.2746968507766723,-0.5962398648262024,1.874028658866882,4.913086414337158,4.913086414337158,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.3229591836734694,False,True
B826,HERVAL,RS,S,-32.01277777,-53.40305555,331.0,2301,1,2025,2025,19.275575839867027,19.445831759708543,0.1702559226938685,0.9980803233538617,1.2933362879064556,0.9707446521995435,1.2823596766698153,-4.601611137390137,-1.8375484943389893,0.13706092536449432,2.281054973602295,6.457422256469727,6.457422256469727,0.1738374619730552,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2301,1,2025,2025,19.275575839867027,19.445831759708543,0.1702559226938685,0.9980803233538617,1.2933362879064556,0.9707446521995435,1.2823596766698153,-4.601611137390137,-1.8375484943389893,0.13706092536449432,2.281054973602295,6.457422256469727,6.457422256469727,4.0,0.0,0.0,0.1738374619730552,0.0,0.0,1,1,1,0.9044811320754716,False,True
B827,BAGE - CENTRO,RS,S,-31.30555555,-54.01333333,226.2,1618,1,2025,2025,21.442830634500247,20.01560840972127,-1.427222245600554,1.6825758688550008,1.980446100468486,0.970367483533123,1.3734515948320032,-6.95864200592041,-3.2644673109054563,-1.5720943212509155,0.7492386847734441,6.89780330657959,6.95864200592041,0.6180469715698393,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1618,1,2025,2025,21.442830634500247,20.01560840972127,-1.427222245600554,1.6825758688550008,1.980446100468486,0.970367483533123,1.3734515948320032,-6.95864200592041,-3.2644673109054563,-1.5720943212509155,0.7492386847734441,6.89780330657959,6.95864200592041,10.0,0.0,0.0,0.6180469715698393,0.0,0.0,1,0,0,0.4406318082788671,False,True
B828,ACEGUA,RS,S,-31.87472221,-54.11972221,271.0,1892,1,2025,2025,20.706606780499786,20.63862294525727,-0.06798382118782649,1.1363832864601604,1.4827079973545851,0.9648712364995629,1.4815401894752693,-6.842772960662842,-2.2958712220191955,-0.14768028259277344,2.1986356616020193,6.249268054962158,6.842772960662842,0.8456659619450317,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1892,1,2025,2025,20.706606780499786,20.63862294525727,-0.06798382118782649,1.1363832864601604,1.4827079973545851,0.9648712364995629,1.4815401894752693,-6.842772960662842,-2.2958712220191955,-0.14768028259277344,2.1986356616020193,6.249268054962158,6.842772960662842,16.0,0.0,0.0,0.8456659619450317,0.0,0.0,1,0,0,0.7437106918238994,False,True
B829,SANTA VITORIA DO PALMAR (RESERVA DO TAIM),RS,S,-32.83583333,-52.6436111,2.0,1897,1,2025,2025,21.1613073203208,20.9088297458341,-0.25247758314724494,1.042318260229214,1.4333450202966111,0.9249323343014509,1.411305417650179,-5.775585651397705,-2.5438570976257324,-0.3466304838657379,2.443047189712523,5.60703182220459,5.775585651397705,0.4744333157617291,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1897,1,2025,2025,21.1613073203208,20.9088297458341,-0.25247758314724494,1.042318260229214,1.4333450202966111,0.9249323343014509,1.411305417650179,-5.775585651397705,-2.5438570976257324,-0.3466304838657379,2.443047189712523,5.60703182220459,5.775585651397705,9.0,0.0,0.0,0.4744333157617291,0.0,0.0,1,0,0,0.7456761006289309,False,True
B830,SANTA VITORIA DO PALMAR (CENTRO),RS,S,-33.53166666,-53.35027777,29.0,2469,1,2025,2025,20.15552855001475,19.578387263527087,-0.5771412908763663,1.2759741320213096,1.6606964774583983,0.9662318601729595,1.557499028876792,-5.416943073272705,-3.2208394050598144,-0.42172813415527344,1.8340922117233276,4.706006050109863,5.416943073272705,0.2025111381125962,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2469,1,2025,2025,20.15552855001475,19.578387263527087,-0.5771412908763663,1.2759741320213096,1.6606964774583983,0.9662318601729595,1.557499028876792,-5.416943073272705,-3.2208394050598144,-0.42172813415527344,1.8340922117233276,4.706006050109863,5.416943073272705,5.0,0.0,0.0,0.2025111381125962,0.0,0.0,1,1,1,0.9797619047619048,False,True
B832,CAPAO DA CANOA,RS,S,-29.68527777,-49.99305555,0.0,1185,1,2025,2025,22.521603383897226,21.354832099560443,-1.1667712717333132,2.086823411978241,2.635008264418037,0.7817853120944439,2.3636048330578943,-8.569433212280273,-4.621093273162842,-0.8956539034843445,3.0700687885284412,6.70981502532959,8.569433212280273,3.6286919831223625,0.0,0.0,1,False,0.0,True,0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,1185,1,2025,2025,22.521603383897226,21.354832099560443,-1.1667712717333132,2.086823411978241,2.635008264418037,0.7817853120944439,2.3636048330578943,-8.569433212280273,-4.621093273162842,-0.8956539034843445,3.0700687885284412,6.70981502532959,8.569433212280273,43.0,0.0,0.0,3.6286919831223625,0.0,0.0,1,0,0,0.6171875,False,True
