codigo,estacao,uf,anos_total,anos_desempenho_extremo,bias_mediano_c,rmse_mediano_c,correlacao_mediana,bias_min_c,bias_max_c,rmse_max_c,pct_anos_desempenho_extremo,comportamento_persistente
A214,RONDON DO PARA,PA,18,1,-0.5052080125244368,1.8923764753363586,0.9098457303707818,-0.9406029937280933,1.6160893440246582,10.27421121676875,5.555555555555555,False
A215,SALINOPOLIS,PA,18,0,-0.9933515221246136,1.8474965430953538,0.6737452127818186,-1.4300828605528801,0.480910739794845,2.147551649642834,0.0,False
A216,SAO FELIX DO XINGU,PA,9,0,-0.8218458219214391,1.827559423158844,0.9090301780334124,-1.1375475867946045,-0.2334555876089559,2.1966037580903963,0.0,False
A217,FAROL de SANTANA,MA,12,0,-1.160818274962025,1.834735621923382,0.610701066097094,-1.2935437638580958,-0.9553908455889466,1.9247775638643307,0.0,False
A218,PREGUICAS,MA,17,0,-0.6948993265341407,1.3190493436375483,0.7995054720049812,-1.2573702203838169,0.11960978007975263,1.7485213654196734,0.0,False
A219,TURIACU,MA,17,0,-0.6120934561171386,1.2401676386399154,0.907005226985647,-0.8472992479824238,-0.21700960624843607,1.3550932524794317,0.0,False
A220,BACABAL,MA,18,0,-0.6223609369778428,1.6132566555474153,0.9248820307672376,-0.9371589663427499,-0.07648500331839816,1.746104293802498,0.0,False
A221,BARRA DO CORDA,MA,17,0,-1.1176604358474989,2.0133824012197508,0.932161460388342,-1.4399735805945952,-0.7541831360731323,4.147305083541711,0.0,False
A222,COLINAS,MA,18,0,-1.0789244669896676,2.1984921751396094,0.9245724962026107,-1.4226956959051866,-0.41067375741725076,2.4698048609735945,0.0,False
A223,ALTO PARNAIBA,MA,18,0,-0.1660802121117191,2.4391920384109804,0.90402542522161,-0.5126528856377387,0.5864809131006581,2.8083751021295704,0.0,False
A224,ESTREITO,MA,18,0,0.26703761523368563,2.2829247782887503,0.9013285909968534,-1.3557187775671997,0.9215102229976387,2.537528421321647,0.0,False
A225,IMPERATRIZ,MA,18,0,-0.8372693924730918,1.8738950731400823,0.9295174103050775,-1.0460284564356077,-0.4548050300846495,2.110114711454563,0.0,False
A226,BRAGANCA,PA,18,0,-0.9851606917176121,1.9249762296489081,0.9026050840924758,-1.4977272696964616,-0.6430962881313147,2.7318831462316933,0.0,False
A227,SOURE,PA,15,0,-1.1930102888533094,1.6333854690068619,0.8440564293959057,-1.429419052971638,0.31260521073381703,1.7931029060519141,0.0,False
A228,BREVES,PA,5,0,-0.22054316505996774,1.9843846353978183,0.8265802649023934,-0.8072850426837598,0.631833880966946,2.0192541436899223,0.0,False
A229,TUCURUI,PA,18,0,-0.16424466133463178,1.4994557819576264,0.8735680801374401,-0.3940570912468189,0.2598132977218143,1.67743263723617,0.0,False
A230,SERRA DOS CARAJAS,PA,15,0,0.5601852097313551,1.78957254091217,0.8036854337286833,0.3440190487696437,1.2052641431742435,2.3834448592062776,0.0,False
A231,ITAITUBA,PA,17,0,-1.1194060172368387,1.8240722685683768,0.9034040812976617,-1.4210681978957702,-0.8489250349106905,2.034587445630805,0.0,False
A232,OBIDOS,PA,14,0,0.3870425756520382,2.2141238726579533,0.8315453486801043,-0.5254179649695628,1.4057840223876137,2.79495150331189,0.0,False
A233,SANTANA DO ARAGUAIA,PA,18,0,-0.6915476851816795,2.1689885807274707,0.9149171652957249,-1.0555229825883494,-0.3861763966901108,2.339920912447905,0.0,False
A234,TUCUMA,PA,11,0,0.010155807060613198,1.7531600718484093,0.9020916088192017,-0.39892085652493525,0.3901776645792517,1.9905952934443134,0.0,False
A235,NOVO REPARTIMENTO,PA,17,0,-0.2757300152596502,1.810442852476208,0.8709355856500369,-1.5193087985292943,0.5894198967838649,2.2539690362373523,0.0,False
A236,CAMETA,PA,13,0,-0.9511555498244137,1.6900481333011037,0.8824747270703454,-1.2282286092481627,-0.3231519564108701,1.872529340191661,0.0,False
A237,CAXIAS,MA,17,0,0.04798133407065011,1.8868165794352556,0.9090254254045419,-0.7233125126748104,1.0351207135339568,2.513544097926856,0.0,False
A238,BURITICUPU,MA,17,0,-0.7581694218705626,1.5787420782980155,0.9390368048836617,-1.1612333386860143,-0.396538854481918,1.824786501960157,0.0,False
A239,MONTE ALEGRE,PA,13,0,-0.43207853154813813,1.3458681542999356,0.895763200944413,-1.057232281785797,0.32423838400904015,1.685239710494849,0.0,False
A240,MARABA,PA,13,0,-0.21672282960408942,1.588613816987539,0.8974839873688308,-0.4066086100496682,0.4666636310768744,1.7946502021825688,0.0,False
A241,CONCEICAO DO ARAGUAIA,PA,18,0,0.4396088703236759,2.170405913642436,0.9108212013181617,-0.6566979393236928,0.9120709476375917,2.721454946408813,0.0,False
A242,OIAPOQUE,AP,16,0,-0.39054830697202425,1.5602929675783033,0.912008744368625,-0.7045357490283891,0.11189972612871159,1.6521208051648133,0.0,False
A244,PORTO GRANDE,AP,7,0,-0.5749406248391192,1.441389355795578,0.9174590912585601,-0.9670187814215847,-0.4185823056070904,1.7724351755220893,0.0,False
A245,PORTO DE MOZ,PA,4,0,-0.35545620397978606,1.6026699488992753,0.8881956409204503,-0.7543605519402443,-0.245223655012929,1.761178489706519,0.0,False
A246,MINA DO PALITO,PA,12,0,-0.0546637829406934,1.6544411675089257,0.8813042053529505,-0.5720991331650149,0.6170422522872586,1.9234346313142323,0.0,False
A247,XINGUARA,PA,10,0,-0.5662464310359091,1.8524989930820719,0.9151075826628743,-1.4497107372891227,-0.2435939011496106,2.057031138467833,0.0,False
A248,CAPITAO POCO,PA,15,0,0.0261634460766033,1.5168350475578756,0.9255279298858525,-0.31752978199165716,0.4847437980229186,1.560252112318089,0.0,False
A249,MACAPA,AP,13,0,-0.9654696123381274,1.623528645643478,0.905525025103445,-1.1902323938215948,-0.8286106101973354,1.8234554225587898,0.0,False
A250,SANTAREM,PA,10,0,0.7540036112952672,1.5169539091244566,0.8520494422976388,0.4446138691511902,1.0812038395040657,1.6887677948091908,0.0,False
A251,ITAUBAL,AP,6,0,-0.9469319640355691,1.7625021941298185,0.9007792951717213,-1.329604880073978,-0.6301091376966419,2.221454563271367,0.0,False
A252,DOM ELISEU,PA,8,0,0.16007451564424707,1.3043592765080332,0.9304646425673748,0.03073373393575229,0.507411464187589,1.5345236308069978,0.0,False
A253,ALTAMIRA,PA,7,0,-0.2595208608118151,1.3434575555788322,0.9193739400770143,-0.3985425096479619,-0.02388437856535242,1.4193998543017532,0.0,False
A254,REDENCAO,PA,7,0,-0.9987360603439066,1.933134512008032,0.9185517397053831,-1.2638706750640119,-0.7994881510699406,2.0881069631527858,0.0,False
A255,ZE DOCA,MA,7,0,-0.8942974731518482,1.5703202930114657,0.9400604587697469,-1.0895989520327347,-0.3046128119759378,1.686779402514059,0.0,False
A256,SANTA MARIA DAS BARREIRAS,PA,5,0,-0.33091315801837695,1.754330571105011,0.9326749841857384,-0.7113911876229041,-0.24882826335045602,1.796096899547347,0.0,False
A301,RECIFE,PE,18,0,-0.5444158274578401,1.2856814323688104,0.9159445218397982,-0.7778506465935285,-0.11653104003509071,1.4094008674436962,0.0,False
A303,MACEIO,AL,22,0,-0.6013630251167716,1.533402369496195,0.9142118701869528,-1.334244391247239,-0.389623253470719,3.0440790868148833,0.0,False
A304,NATAL,RN,23,0,-0.9570793685519368,1.3712130719988986,0.9022684864066508,-1.6284900625236567,-0.8062187553054315,1.8957523350222723,0.0,False
A305,FORTALEZA,CE,23,0,-0.8024819784263534,1.5024310134165937,0.9051366876931571,-2.8225670256970092,-0.6642978270360494,3.146834996265792,0.0,False
A306,SOBRAL,CE,22,0,-0.7332505929323154,1.5474924397267456,0.9573414868612694,-0.918850841415455,-0.28710605527321287,3.5473952170264824,0.0,False
A307,PETROLINA,PE,22,0,-0.875801759890898,1.5040058288584222,0.9530630508498277,-1.1956788251849197,-0.441239947821313,1.8257358901990761,0.0,False
