ano,codigo,datetime_utc,grid_index,temp_inmet_c,temp_era5_c,erro_c,erro_abs,ranking
2008,A113,2008-09-28 18:00:00,8589,22.8,31.754786,8.954785,8.954785346984863,7
2008,A113,2008-08-30 22:00:00,8589,23.4,31.90542,8.505421,8.505420684814453,8
2008,A113,2008-09-20 18:00:00,8589,24.3,32.75625,8.456248,8.45624828338623,9
2008,A113,2008-10-16 17:00:00,8589,22.3,29.940088,7.640088,7.640088081359863,10
2008,A113,2008-10-05 20:00:00,8589,25.8,33.418358,7.6183577,7.6183576583862305,11
2008,A113,2008-10-16 18:00:00,8589,22.5,30.04165,7.541651,7.541650772094727,12
2008,A113,2008-09-28 19:00:00,8589,24.7,32.125145,7.425145,7.425145149230957,13
2008,A113,2008-08-06 22:00:00,8589,24.3,31.61416,7.3141603,7.314160346984863,14
2008,A113,2008-08-31 22:00:00,8589,25.6,32.8478,7.2478013,7.247801303863525,15
2008,A113,2008-08-30 23:00:00,8589,23.5,30.508204,7.0082035,7.008203506469727,16
2008,A113,2008-12-29 17:00:00,8589,33.1,26.106104,-6.993896,6.993896007537842,17
2008,A113,2008-08-31 23:00:00,8589,24.8,31.751612,6.9516115,6.951611518859863,18
2008,A113,2008-09-20 19:00:00,8589,25.2,32.110985,6.910985,6.910984992980957,19
2008,A113,2008-12-25 19:00:00,8589,33.4,26.522364,-6.8776364,6.877636432647705,20
2008,A202,2008-01-04 18:00:00,4773,24.2,31.635157,7.435157,7.43515682220459,1
2008,A202,2008-11-06 20:00:00,4773,24.3,31.52505,7.225049,7.225049018859863,2
2008,A202,2008-01-04 17:00:00,4773,24.6,31.808008,7.2080083,7.208008289337158,3
2008,A202,2008-11-06 19:00:00,4773,25.4,32.262108,6.8621078,6.862107753753662,4
2008,A202,2008-10-04 20:00:00,4773,23.2,29.967432,6.767432,6.76743221282959,5
2008,A202,2008-11-05 18:00:00,4773,26.9,33.530663,6.6306624,6.630662441253662,6
2008,A202,2008-03-26 18:00:00,4773,31.7,25.094141,-6.605859,6.60585880279541,7
2008,A202,2008-11-05 21:00:00,4773,22.6,28.840479,6.240479,6.240478992462158,8
2008,A202,2008-07-24 21:00:00,4773,32.3,26.07754,-6.2224607,6.222460746765137,9
2008,A202,2008-05-22 18:00:00,4773,32.2,25.985743,-6.2142572,6.21425724029541,10
2008,A202,2008-04-13 20:00:00,4773,30.9,24.756006,-6.143994,6.143993854522705,11
2008,A202,2008-11-05 20:00:00,4773,23.0,28.93081,5.930811,5.930810928344727,12
2008,A202,2008-04-29 18:00:00,4773,32.2,26.269678,-5.9303217,5.93032169342041,13
2008,A202,2008-05-22 20:00:00,4773,32.3,26.475977,-5.8240232,5.824023246765137,14
2008,A202,2008-12-29 18:00:00,4773,33.7,27.891748,-5.8082514,5.80825138092041,15
2008,A202,2008-05-15 19:00:00,4773,31.0,25.208399,-5.791601,5.791601181030273,16
2008,A202,2008-11-06 18:00:00,4773,27.1,32.740623,5.6406236,5.640623569488525,17
2008,A202,2008-12-01 19:00:00,4773,34.3,28.675684,-5.624316,5.624316215515137,18
2008,A202,2008-07-25 19:00:00,4773,32.8,27.225245,-5.5747557,5.574755668640137,19
2008,A202,2008-11-30 19:00:00,4773,34.8,29.229395,-5.5706053,5.570605278015137,20
2008,A231,2008-11-14 18:00:00,6673,35.0,27.11123,-7.888769,7.888769149780273,1
2008,A231,2008-08-06 19:00:00,6673,24.6,31.735987,7.135987,7.135986804962158,2
2008,A231,2008-08-06 20:00:00,6673,24.8,31.564112,6.7641115,6.764111518859863,3
2008,A231,2008-06-18 18:00:00,6673,32.7,26.223047,-6.4769526,6.47695255279541,4
2008,A231,2008-10-25 18:00:00,6673,33.2,27.066553,-6.1334467,6.13344669342041,5
2008,A231,2008-12-10 20:00:00,6673,33.6,27.653955,-5.9460444,5.946044445037842,6
2008,A231,2008-12-10 18:00:00,6673,34.0,28.076319,-5.9236813,5.923681259155273,7
2008,A231,2008-08-05 21:00:00,6673,25.4,31.22378,5.8237796,5.823779582977295,8
2008,A231,2008-10-19 19:00:00,6673,33.0,27.189356,-5.810644,5.810644149780273,9
2008,A231,2008-10-24 17:00:00,6673,32.4,26.598047,-5.801953,5.801952838897705,10
2008,A231,2008-11-07 16:00:00,6673,32.3,26.543848,-5.756152,5.756152153015137,11
2008,A231,2008-10-29 20:00:00,6673,33.9,28.150782,-5.7492185,5.749218463897705,12
2008,A231,2008-12-10 19:00:00,6673,33.8,28.14126,-5.65874,5.658740043640137,13
2008,A231,2008-11-14 20:00:00,6673,34.5,28.866358,-5.633642,5.633642196655273,14
2008,A231,2008-11-01 21:00:00,6673,32.6,26.96792,-5.6320796,5.632079601287842,15
2008,A231,2008-10-19 20:00:00,6673,32.8,27.169825,-5.6301756,5.630175590515137,16
2008,A231,2008-10-16 21:00:00,6673,32.6,26.97207,-5.627929,5.627929210662842,17
2008,A231,2008-11-07 18:00:00,6673,33.2,27.586329,-5.6136713,5.61367130279541,18
2008,A231,2008-11-09 21:00:00,6673,32.3,26.69839,-5.601611,5.601611137390137,19
2008,A231,2008-10-10 21:00:00,6673,33.6,28.018213,-5.5817866,5.581786632537842,20
2008,A234,2008-09-06 20:00:00,8302,22.6,33.228416,10.628416,10.628416061401367,1
2008,A234,2008-09-12 21:00:00,8302,22.3,31.124903,8.824903,8.824902534484863,2
2008,A234,2008-09-06 21:00:00,8302,22.7,31.401758,8.701758,8.70175838470459,3
2008,A234,2008-09-16 20:00:00,8302,24.6,33.076317,8.476316,8.476316452026367,4
2008,A234,2008-08-23 21:00:00,8302,23.3,31.654001,8.354001,8.35400104522705,5
2008,A234,2008-10-07 19:00:00,8302,23.9,31.973536,8.073536,8.073535919189453,6
2008,A234,2008-10-04 20:00:00,8302,22.1,29.99087,7.8908696,7.890869617462158,7
2008,A234,2008-10-07 20:00:00,8302,23.7,31.471827,7.7718267,7.77182674407959,8
2008,A234,2008-09-19 20:00:00,8302,26.1,33.495506,7.3955064,7.395506381988525,9
2008,A234,2008-09-16 21:00:00,8302,24.1,31.35879,7.2587895,7.258789539337158,10
2008,A234,2008-10-04 21:00:00,8302,21.7,28.844141,7.144141,7.14414119720459,11
2008,A234,2008-09-12 22:00:00,8302,23.0,30.012598,7.012598,7.012598037719727,12
2008,A234,2008-09-06 22:00:00,8302,23.1,30.097803,6.997803,6.997803211212158,13
2008,A234,2008-10-24 19:00:00,8302,22.1,28.937647,6.837647,6.837646961212158,14
2008,A234,2008-09-21 14:00:00,8302,23.7,30.42129,6.7212896,6.72128963470459,15
2008,A234,2008-08-05 20:00:00,8302,26.1,32.792137,6.6921372,6.692137241363525,16
2008,A234,2008-09-16 22:00:00,8302,23.5,30.177637,6.677637,6.677637100219727,17
2008,A234,2008-09-12 20:00:00,8302,25.6,32.270653,6.670653,6.670652866363525,18
2008,A234,2008-08-25 19:00:00,8302,26.0,32.595116,6.5951157,6.595115661621094,19
2008,A234,2008-10-07 22:00:00,8302,22.5,28.896875,6.3968754,6.396875381469727,20
2008,A301,2008-07-20 05:00:00,9172,32.3,21.7904,-10.509601,10.509600639343262,1
2008,A301,2008-07-20 06:00:00,9172,31.6,21.563486,-10.036514,10.036514282226562,2
2008,A301,2008-07-21 11:00:00,9172,32.2,23.479136,-8.720864,8.720864295959473,3
2008,A301,2008-07-20 13:00:00,9172,32.1,25.194513,-6.9054866,6.905486583709717,4
2008,A301,2008-07-20 08:00:00,9172,27.0,21.320642,-5.6793575,5.679357528686523,5
2008,A301,2008-04-13 18:00:00,9172,23.1,28.485498,5.3854985,5.385498523712158,6
2008,A301,2008-04-13 17:00:00,9172,23.2,28.301416,5.1014166,5.10141658782959,7
2008,A301,2008-06-21 07:00:00,9172,17.7,22.30662,4.60662,4.606619834899902,8
2008,A301,2008-03-08 21:00:00,9172,23.5,28.08169,4.58169,4.581689834594727,9
2008,A301,2008-07-02 06:00:00,9172,26.9,22.509592,-4.390408,4.390408039093018,10
2008,A301,2008-07-20 07:00:00,9172,25.7,21.57281,-4.1271906,4.127190589904785,11
2008,A301,2008-05-27 16:00:00,9172,23.2,27.310938,4.110938,4.11093807220459,12
2008,A301,2008-07-19 14:00:00,9172,29.3,25.22964,-4.070361,4.070361137390137,13
2008,A301,2008-02-15 11:00:00,9172,23.5,27.501123,4.0011234,4.001123428344727,14
2008,A301,2008-06-16 15:00:00,9172,22.3,26.1625,3.8625004,3.8625004291534424,15
2008,A301,2008-06-16 14:00:00,9172,21.7,25.558496,3.8584964,3.8584964275360107,16
2008,A301,2008-03-16 17:00:00,9172,31.6,27.795801,-3.8041987,3.804198741912842,17
2008,A301,2008-03-08 22:00:00,9172,23.5,27.214502,3.7145023,3.7145023345947266,18
2008,A301,2008-03-16 18:00:00,9172,31.4,27.688135,-3.711865,3.711864948272705,19
2008,A301,2008-07-20 09:00:00,9172,24.8,21.150553,-3.6494472,3.649447202682495,20
2008,A303,2008-09-19 16:00:00,10135,28.9,24.56753,-4.3324704,4.332470417022705,1
2008,A303,2008-09-19 14:00:00,10135,29.3,25.112665,-4.187335,4.187335014343262,2
2008,A303,2008-09-19 15:00:00,10135,29.0,24.944727,-4.055273,4.055273056030273,3
2008,A303,2008-09-19 17:00:00,10135,28.8,24.837793,-3.9622066,3.9622066020965576,4
2008,A303,2008-12-07 13:00:00,10135,29.7,25.793116,-3.9068844,3.9068844318389893,5
2008,A303,2008-12-07 14:00:00,10135,30.0,26.124659,-3.8753414,3.8753414154052734,6
2008,A303,2008-12-03 15:00:00,10135,34.4,30.541407,-3.8585935,3.858593463897705,7
2008,A303,2008-12-03 16:00:00,10135,35.0,31.165674,-3.8343258,3.8343257904052734,8
2008,A303,2008-11-25 13:00:00,10135,31.3,27.467676,-3.8323238,3.8323237895965576,9
2008,A303,2008-11-10 13:00:00,10135,32.3,28.555079,-3.7449214,3.7449214458465576,10
2008,A303,2008-10-29 14:00:00,10135,31.5,27.76797,-3.7320309,3.7320308685302734,11
2008,A303,2008-12-03 14:00:00,10135,33.8,30.076319,-3.7236812,3.7236812114715576,12
2008,A303,2008-12-22 12:00:00,10135,30.6,26.92251,-3.6774898,3.677489757537842,13
2008,A303,2008-10-20 14:00:00,10135,29.9,26.244287,-3.6557126,3.655712604522705,14
2008,A303,2008-12-20 18:00:00,10135,30.9,27.245264,-3.654736,3.654736042022705,15
2008,A303,2008-10-05 11:00:00,10135,27.6,23.984217,-3.6157832,3.615783214569092,16
2008,A303,2008-12-21 14:00:00,10135,31.4,27.784815,-3.6151853,3.615185260772705,17
2008,A303,2008-10-29 13:00:00,10135,30.7,27.113184,-3.586816,3.5868160724639893,18
2008,A303,2008-09-19 18:00:00,10135,28.4,24.833399,-3.5666013,3.566601276397705,19
2008,A303,2008-10-21 12:00:00,10135,28.0,24.44082,-3.5591793,3.5591793060302734,20
2008,A305,2008-03-09 17:00:00,6421,30.3,24.644678,-5.655322,5.655322074890137,1
2008,A305,2008-03-09 18:00:00,6421,30.2,24.743555,-5.4564447,5.45644474029541,2
2008,A305,2008-03-03 15:00:00,6421,31.7,26.369043,-5.3309565,5.33095645904541,3
2008,A305,2008-03-03 16:00:00,6421,31.8,26.733057,-5.066943,5.066943168640137,4
2008,A305,2008-03-03 17:00:00,6421,31.2,26.491114,-4.708886,4.70888614654541,5
2008,A305,2008-03-13 16:00:00,6421,31.5,26.8229,-4.677099,4.677099227905273,6
2008,A305,2008-03-07 15:00:00,6421,22.7,27.340723,4.640723,4.64072322845459,7
2008,A305,2008-03-27 13:00:00,6421,29.9,25.312159,-4.5878415,4.587841510772705,8
2008,A305,2008-03-14 16:00:00,6421,31.0,26.428614,-4.5713863,4.571386337280273,9
2008,A305,2008-06-08 15:00:00,6421,29.0,24.467905,-4.532095,4.532094955444336,10
2008,A305,2008-03-27 15:00:00,6421,30.5,26.11123,-4.388769,4.388769149780273,11
2008,A305,2008-03-13 15:00:00,6421,30.6,26.2438,-4.3562007,4.356200695037842,12
2008,A305,2008-03-27 14:00:00,6421,29.8,25.550684,-4.249316,4.249316215515137,13
2008,A305,2008-03-15 15:00:00,6421,30.1,25.882227,-4.217773,4.217772960662842,14
2008,A305,2008-03-07 13:00:00,6421,30.0,25.78921,-4.2107906,4.210790634155273,15
2008,A305,2008-03-13 17:00:00,6421,31.5,27.332422,-4.1675777,4.167577743530273,16
2008,A305,2008-03-09 16:00:00,6421,29.5,25.342432,-4.157568,4.157567977905273,17
2008,A305,2008-03-02 13:00:00,6421,30.4,26.256983,-4.1430173,4.143017292022705,18
2008,A305,2008-03-03 14:00:00,6421,30.4,26.29165,-4.1083493,4.108349323272705,19
2008,A305,2008-12-25 14:00:00,6421,32.0,27.895166,-4.1048336,4.104833602905273,20
2008,A314,2008-08-09 16:00:00,6744,20.0,30.595118,10.595118,10.595117568969727,1
2008,A314,2008-07-17 13:00:00,6744,18.2,28.402674,10.202674,10.20267391204834,2
2008,A314,2008-11-14 12:00:00,6744,19.4,29.439844,10.0398445,10.039844512939453,3
2008,A314,2008-08-09 18:00:00,6744,21.2,31.19082,9.990821,9.99082088470459,4
2008,A314,2008-08-09 17:00:00,6744,21.2,31.107813,9.907813,9.90781307220459,5
2008,A314,2008-11-18 13:00:00,6744,20.7,30.595118,9.895118,9.89511775970459,6
2008,A314,2008-10-12 14:00:00,6744,22.3,32.19375,9.893748,9.89374828338623,7
2008,A314,2008-11-03 12:00:00,6744,20.8,30.315332,9.515332,9.515332221984863,8
2008,A314,2008-11-18 12:00:00,6744,20.0,29.51089,9.510889,9.510889053344727,9
2008,A314,2008-07-17 14:00:00,6744,19.5,29.009424,9.509424,9.509424209594727,10
2008,A314,2008-10-12 13:00:00,6744,22.1,31.414942,9.314941,9.31494140625,11
2008,A314,2008-11-14 13:00:00,6744,21.3,30.59585,9.29585,9.295849800109863,12
2008,A314,2008-10-13 12:00:00,6744,20.6,29.85586,9.255859,9.255859375,13
2008,A314,2008-07-13 18:00:00,6744,22.6,31.854883,9.254883,9.2548828125,14
2008,A314,2008-12-20 13:00:00,6744,20.7,29.893702,9.193702,9.19370174407959,15
2008,A314,2008-02-04 12:00:00,6744,19.4,28.57583,9.175831,9.175830841064453,16
2008,A314,2008-11-07 11:00:00,6744,19.0,28.170069,9.170069,9.170068740844727,17
2008,A314,2008-10-30 12:00:00,6744,20.4,29.538477,9.138477,9.138477325439453,18
2008,A314,2008-07-17 12:00:00,6744,17.6,26.737116,9.1371155,9.137115478515625,19
2008,A314,2008-12-20 12:00:00,6744,20.0,29.120508,9.120508,9.120508193969727,20
2008,A342,2008-12-21 14:00:00,7378,32.6,27.851221,-4.748779,4.748778820037842,1
2008,A342,2008-12-12 21:00:00,7378,34.3,30.14419,-4.1558104,4.155810356140137,2
2008,A342,2008-12-11 21:00:00,7378,34.4,30.91714,-3.482861,3.482861042022705,3
2008,A342,2008-12-21 15:00:00,7378,33.2,29.735743,-3.4642575,3.4642574787139893,4
2008,A342,2008-12-20 17:00:00,7378,30.7,34.111717,3.4117172,3.411717176437378,5
2008,A342,2008-12-11 23:00:00,7378,32.2,29.022852,-3.177148,3.1771481037139893,6
2008,A342,2008-12-11 18:00:00,7378,36.3,33.15249,-3.1475112,3.1475112438201904,7
2008,A342,2008-12-21 16:00:00,7378,33.5,30.392237,-3.1077633,3.1077632904052734,8
2008,A342,2008-12-12 22:00:00,7378,33.1,30.016016,-3.083984,3.083983898162842,9
2008,A342,2008-12-21 13:00:00,7378,29.4,26.444971,-2.955029,2.955029010772705,10
2008,A342,2008-12-11 22:00:00,7378,33.2,30.245752,-2.9542477,2.9542477130889893,11
2008,A342,2008-12-11 17:00:00,7378,36.0,33.066063,-2.933937,2.9339370727539062,12
2008,A342,2008-12-19 19:00:00,7378,36.2,33.581688,-2.6183121,2.618312120437622,13
2008,A342,2008-12-19 20:00:00,7378,35.8,33.219383,-2.5806167,2.5806167125701904,14
2008,A342,2008-12-21 12:00:00,7378,27.8,25.225245,-2.5747554,2.5747554302215576,15
2008,A342,2008-12-19 18:00:00,7378,36.6,34.036034,-2.5639663,2.5639662742614746,16
2008,A342,2008-12-12 01:00:00,7378,30.8,28.376856,-2.423144,2.4231441020965576,17
2008,A342,2008-12-19 21:00:00,7378,34.5,32.112206,-2.3877945,2.3877944946289062,18
2008,A342,2008-12-19 22:00:00,7378,33.6,31.235743,-2.3642573,2.364257335662842,19
2008,A342,2008-12-16 12:00:00,7378,29.1,26.743067,-2.356933,2.356933116912842,20
2008,A344,2008-07-05 14:00:00,7399,29.9,25.257532,-4.642468,4.642467975616455,1
2008,A344,2008-07-12 17:00:00,7399,29.9,25.523829,-4.3761716,4.376171588897705,2
2008,A344,2008-05-17 13:00:00,7399,30.1,25.763819,-4.336181,4.336181163787842,3
2008,A344,2008-07-12 16:00:00,7399,29.9,25.640772,-4.259228,4.259228229522705,4
2008,A344,2008-06-30 17:00:00,7399,28.8,24.568018,-4.231982,4.231982231140137,5
2008,A344,2008-06-30 18:00:00,7399,28.3,24.180567,-4.1194334,4.119433403015137,6
2008,A344,2008-07-24 16:00:00,7399,29.4,25.317286,-4.0827146,4.082714557647705,7
2008,A344,2008-07-24 15:00:00,7399,29.3,25.340723,-3.959277,3.9592769145965576,8
2008,A344,2008-07-05 13:00:00,7399,29.0,25.156107,-3.843893,3.843893051147461,9
2008,A344,2008-07-24 17:00:00,7399,29.2,25.38003,-3.8199704,3.8199703693389893,10
2008,A344,2008-07-24 14:00:00,7399,29.2,25.385157,-3.8148434,3.8148434162139893,11
2008,A344,2008-05-17 14:00:00,7399,30.2,26.401026,-3.7989743,3.7989742755889893,12
2008,A344,2008-06-30 16:00:00,7399,29.2,25.466944,-3.7330563,3.7330563068389893,13
2008,A344,2008-07-15 13:00:00,7399,28.8,25.07287,-3.7271297,3.7271296977996826,14
2008,A344,2008-07-16 16:00:00,7399,29.2,25.495264,-3.704736,3.7047359943389893,15
2008,A344,2008-05-12 15:00:00,7399,31.3,27.670069,-3.6299312,3.6299312114715576,16
2008,A344,2008-07-24 18:00:00,7399,28.8,25.192774,-3.6072261,3.6072261333465576,17
2008,A344,2008-05-30 18:00:00,7399,29.7,26.12417,-3.5758297,3.5758297443389893,18
2008,A344,2008-07-31 14:00:00,7399,29.4,25.850489,-3.5495114,3.549511432647705,19
2008,A344,2008-07-15 15:00:00,7399,29.6,26.074121,-3.5258784,3.525878429412842,20
2008,A350,2008-12-08 22:00:00,9159,25.7,31.769678,6.0696783,6.06967830657959,1
2008,A350,2008-12-16 23:00:00,9159,25.1,30.697412,5.5974126,5.597412586212158,2
2008,A350,2008-12-23 21:00:00,9159,27.1,32.6625,5.5624986,5.562498569488525,3
2008,A350,2008-12-16 22:00:00,9159,26.6,31.14419,4.54419,4.544189929962158,4
2008,A350,2008-12-24 01:00:00,9159,24.8,29.100245,4.3002443,4.300244331359863,5
2008,A350,2008-12-08 23:00:00,9159,26.0,30.250635,4.250635,4.250635147094727,6
2008,A350,2008-12-04 03:00:00,9159,23.6,27.751612,4.151612,4.151611804962158,7
2008,A350,2008-12-23 22:00:00,9159,27.2,31.24795,4.04795,4.04794979095459,8
2008,A350,2008-11-18 23:00:00,9159,26.5,30.466944,3.9669437,3.9669437408447266,9
2008,A350,2008-12-17 00:00:00,9159,25.8,29.761621,3.9616215,3.9616215229034424,10
2008,A350,2008-12-03 00:00:00,9159,26.5,30.349756,3.8497562,3.8497562408447266,11
2008,A350,2008-11-12 19:00:00,9159,35.6,31.796778,-3.8032222,3.803222179412842,12
2008,A350,2008-11-19 00:00:00,9159,25.8,29.567286,3.7672856,3.7672855854034424,13
2008,A350,2008-12-03 01:00:00,9159,25.3,29.046045,3.7460454,3.7460453510284424,14
2008,A350,2008-12-04 02:00:00,9159,24.6,28.340235,3.7402349,3.740234851837158,15
2008,A350,2008-11-15 00:00:00,9159,31.1,27.399317,-3.700683,3.700683116912842,16
2008,A350,2008-12-24 02:00:00,9159,24.8,28.467676,3.6676762,3.6676762104034424,17
2008,A350,2008-12-04 01:00:00,9159,25.4,28.996729,3.5967288,3.596728801727295,18
2008,A350,2008-12-23 23:00:00,9159,26.6,30.179346,3.5793462,3.579346179962158,19
2008,A350,2008-12-05 18:00:00,9159,37.6,34.03701,-3.5629897,3.5629897117614746,20
2008,A358,2008-12-22 15:00:00,7869,36.3,31.82168,-4.47832,4.478320121765137,1
2008,A358,2008-09-27 12:00:00,7869,31.9,27.713083,-4.186917,4.186916828155518,2
2008,A358,2008-12-17 11:00:00,7869,31.4,27.231104,-4.168896,4.168896198272705,3
2008,A358,2008-12-21 14:00:00,7869,35.0,30.872705,-4.1272945,4.127294540405273,4
2008,A358,2008-12-11 15:00:00,7869,36.6,32.475243,-4.1247573,4.124757289886475,5
2008,A358,2008-12-05 13:00:00,7869,34.1,30.08755,-4.0124507,4.012450695037842,6
2008,A358,2008-12-05 11:00:00,7869,30.5,26.541162,-3.9588375,3.9588375091552734,7
2008,A358,2008-12-22 16:00:00,7869,36.6,32.724022,-3.875978,3.8759779930114746,8
2008,A358,2008-10-22 11:00:00,7869,30.7,26.838282,-3.8617184,3.8617184162139893,9
2008,A358,2008-12-05 12:00:00,7869,32.4,28.563868,-3.8361325,3.836132526397705,10
2008,A358,2008-12-11 18:00:00,7869,37.5,33.668114,-3.8318863,3.8318862915039062,11
2008,A358,2008-11-30 17:00:00,7869,36.8,33.02041,-3.7795913,3.7795913219451904,12
2008,A358,2008-09-27 13:00:00,7869,33.4,29.648584,-3.7514157,3.751415729522705,13
2008,A358,2008-10-13 14:00:00,7869,36.2,32.450096,-3.749904,3.749903917312622,14
2008,A358,2008-11-30 14:00:00,7869,35.1,31.362696,-3.7373042,3.737304210662842,15
2008,A358,2008-09-28 12:00:00,7869,32.2,28.496485,-3.7035153,3.7035152912139893,16
2008,A358,2008-11-30 13:00:00,7869,34.0,30.304834,-3.6951656,3.6951656341552734,17
2008,A358,2008-11-30 16:00:00,7869,36.4,32.738914,-3.6610856,3.661085605621338,18
2008,A358,2008-12-06 13:00:00,7869,34.5,30.86831,-3.631689,3.6316890716552734,19
2008,A358,2008-10-22 10:00:00,7869,28.4,24.79043,-3.60957,3.609570026397705,20
2008,A401,2008-12-21 13:00:00,12378,30.4,24.4938,-5.906201,5.906200885772705,1
2008,A401,2008-12-20 14:00:00,12378,30.6,24.764551,-5.8354487,5.835448741912842,2
2008,A401,2008-12-19 14:00:00,12378,29.8,24.33169,-5.4683104,5.468310356140137,3
2008,A401,2008-12-21 12:00:00,12378,29.9,24.438135,-5.461865,5.461864948272705,4
2008,A401,2008-12-19 15:00:00,12378,29.8,24.502832,-5.297168,5.297167778015137,5
2008,A401,2008-12-19 16:00:00,12378,29.7,24.606836,-5.0931635,5.09316349029541,6
2008,A401,2008-12-03 14:00:00,12378,32.2,27.119287,-5.0807123,5.08071231842041,7
2008,A401,2008-12-03 13:00:00,12378,31.6,26.520166,-5.0798335,5.079833507537842,8
2008,A401,2008-12-19 17:00:00,12378,29.9,24.83169,-5.0683103,5.068310260772705,9
2008,A401,2008-09-12 15:00:00,12378,29.3,24.309473,-4.990527,4.990527153015137,10
2008,A401,2008-10-22 13:00:00,12378,29.6,24.61123,-4.988769,4.988769054412842,11
2008,A401,2008-11-18 16:00:00,12378,32.1,27.226221,-4.873779,4.873778820037842,12
2008,A401,2008-11-17 14:00:00,12378,32.0,27.138819,-4.8611813,4.861181259155273,13
2008,A401,2008-12-21 16:00:00,12378,30.3,25.485987,-4.8140135,4.814013481140137,14
2008,A401,2008-08-19 16:00:00,12378,27.3,22.503336,-4.796664,4.796664237976074,15
2008,A401,2008-12-21 15:00:00,12378,29.9,25.126368,-4.7736325,4.773632526397705,16
2008,A401,2008-10-22 15:00:00,12378,30.1,25.33584,-4.7641597,4.764159679412842,17
2008,A401,2008-11-01 13:00:00,12378,30.9,26.155176,-4.744824,4.744823932647705,18
2008,A401,2008-10-22 16:00:00,12378,30.4,25.660303,-4.739697,4.739696979522705,19
2008,A401,2008-11-13 16:00:00,12378,31.3,26.583887,-4.716113,4.716113090515137,20
2008,A406,2008-04-30 19:00:00,12214,22.1,27.978418,5.8784184,5.878418445587158,1
2008,A406,2008-04-30 18:00:00,12214,22.8,28.40835,5.60835,5.608349800109863,2
2008,A406,2008-02-28 17:00:00,12214,31.7,26.346827,-5.3531733,5.35317325592041,3
2008,A406,2008-12-03 17:00:00,12214,33.1,28.305323,-4.7946773,4.794677257537842,4
2008,A406,2008-03-29 17:00:00,12214,29.4,24.670069,-4.7299314,4.729931354522705,5
2008,A406,2008-05-01 18:00:00,12214,23.5,28.19375,4.6937504,4.693750381469727,6
2008,A406,2008-02-01 17:00:00,12214,28.8,24.206202,-4.5937986,4.593798637390137,7
2008,A406,2008-12-03 18:00:00,12214,33.0,28.44253,-4.5574703,4.557470321655273,8
2008,A406,2008-02-28 15:00:00,12214,30.2,25.65713,-4.5428705,4.54287052154541,9
2008,A406,2008-04-30 17:00:00,12214,23.8,28.287745,4.4877443,4.487744331359863,10
2008,A406,2008-02-28 14:00:00,12214,29.7,25.23916,-4.4608393,4.46083927154541,11
2008,A406,2008-11-21 14:00:00,12214,23.1,27.555567,4.455567,4.455566883087158,12
2008,A406,2008-02-28 19:00:00,12214,32.4,28.114649,-4.2853513,4.285351276397705,13
2008,A406,2008-12-25 19:00:00,12214,31.4,27.139551,-4.260449,4.260448932647705,14
2008,A406,2008-12-02 15:00:00,12214,31.1,26.900537,-4.1994624,4.199462413787842,15
2008,A406,2008-03-29 15:00:00,12214,28.8,24.65835,-4.14165,4.141650199890137,16
2008,A406,2008-05-19 13:00:00,12214,20.8,24.856592,4.056592,4.056591987609863,17
2008,A406,2008-02-25 20:00:00,12214,34.8,30.75796,-4.042041,4.042040824890137,18
2008,A406,2008-03-30 17:00:00,12214,32.0,28.207422,-3.7925777,3.7925777435302734,19
2008,A406,2008-02-28 20:00:00,12214,31.5,27.723536,-3.7764645,3.7764644622802734,20
2008,A409,2008-11-23 15:00:00,11096,32.4,25.594385,-6.805615,6.805614948272705,1
2008,A409,2008-12-02 12:00:00,11096,33.0,26.220606,-6.779394,6.779394149780273,2
2008,A409,2008-11-24 15:00:00,11096,32.0,25.245508,-6.754492,6.754491806030273,3
2008,A409,2008-11-23 16:00:00,11096,32.5,25.793116,-6.7068844,6.706884384155273,4
2008,A409,2008-11-24 13:00:00,11096,31.6,25.028711,-6.5712886,6.571288585662842,5
2008,A409,2008-12-02 13:00:00,11096,32.9,26.554346,-6.345654,6.345654010772705,6
2008,A409,2008-11-24 14:00:00,11096,31.6,25.296534,-6.3034663,6.303466320037842,7
2008,A409,2008-11-27 16:00:00,11096,32.0,25.75625,-6.2437496,6.243749618530273,8
2008,A409,2008-11-17 13:00:00,11096,31.9,25.671534,-6.2284665,6.228466510772705,9
2008,A409,2008-11-22 14:00:00,11096,32.3,26.125635,-6.174365,6.174365043640137,10
2008,A409,2008-11-27 15:00:00,11096,32.0,25.909327,-6.0906734,6.090673446655273,11
2008,A409,2008-11-22 13:00:00,11096,32.2,26.137354,-6.062646,6.06264591217041,12
2008,A409,2008-11-23 14:00:00,11096,31.5,25.455713,-6.0442867,6.044286727905273,13
2008,A409,2008-04-18 15:00:00,11096,30.8,24.769434,-6.030566,6.030566215515137,14
2008,A409,2008-11-17 15:00:00,11096,31.8,25.811182,-5.988818,5.988818168640137,15
2008,A409,2008-11-24 16:00:00,11096,31.2,25.264551,-5.9354486,5.93544864654541,16
2008,A409,2008-11-25 15:00:00,11096,31.3,25.378077,-5.9219236,5.921923637390137,17
2008,A409,2008-11-25 14:00:00,11096,31.3,25.39297,-5.907031,5.907031059265137,18
2008,A409,2008-11-25 16:00:00,11096,31.3,25.39834,-5.90166,5.901659965515137,19
2008,A409,2008-11-01 16:00:00,11096,31.5,25.61123,-5.888769,5.888769149780273,20
