rede,descricao_rede,codigo,variavel,descricao_variavel,n_anos,primeiro_ano,ultimo_ano,amplitude_anos,anos_faltantes_na_amplitude,valor_min_c,valor_mediano_c,valor_medio_c,valor_max_c,sen_slope_c_ano,sen_slope_c_decada,mk_s,mk_var_s,mk_z,mk_tau,mk_p,rho1_anos_consecutivos,n_pares_rho1,estacao,uf,regiao,mk_p_fdr,significativo_p05,significativo_fdr05,tendencia_mk_p05,tendencia_mk_fdr05,autocorrelacao_abs_ge_03
principal_15a,>=15 anos válidos,A513,tmax_era5,Máxima anual ERA5,15,2007,2025,19,4,29.065820693969727,31.398340225219727,31.289615631103516,33.408592224121094,0.059651692708333336,0.5965169270833334,17.0,408.3333333333333,0.7917946548886297,0.1619047619047619,0.42848041949799653,0.1201562075290698,12,OURO BRANCO,MG,Sudeste,0.5671064375708778,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A521,tmax_era5,Máxima anual ERA5,18,2007,2025,19,1,29.433496475219727,32.956077575683594,32.67531659868028,35.364891052246094,0.144134521484375,1.44134521484375,39.0,697.0,1.4393526362492834,0.2549019607843137,0.15005063655725911,0.32785406350656127,16,PAMPULHA,MG,Sudeste,0.3553830865829821,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
principal_15a,>=15 anos válidos,A525,tmax_era5,Máxima anual ERA5,15,2007,2025,19,4,32.559226989746094,34.395164489746094,34.84059092203776,38.076560974121094,0.1250762939453125,1.250762939453125,41.0,408.3333333333333,1.979486637221574,0.3904761904761905,0.047761242675103704,0.29743013184437395,11,SACRAMENTO,MG,Sudeste,0.23825564832911458,True,False,crescente,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A528,tmax_era5,Máxima anual ERA5,15,2007,2025,19,4,32.911521911621094,35.748435974121094,35.78525238037109,38.737693786621094,0.1150390625,1.150390625,25.0,408.3333333333333,1.1876919823329444,0.23809523809523808,0.2349547837033433,0.25914473857559545,11,TRES MARIAS,MG,Sudeste,0.4066525102557865,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A530,tmax_era5,Máxima anual ERA5,15,2007,2024,18,3,29.179346084594727,31.160791397094727,31.494351704915363,34.097557067871094,0.20487139775202826,2.0487139775202827,43.0,408.3333333333333,2.0784609690826525,0.4095238095238095,0.037666922228628705,0.5594437013506983,11,CALDAS,MG,Sudeste,0.23825564832911458,True,False,crescente,sem_tendencia_significativa,True
principal_15a,>=15 anos válidos,A531,tmax_era5,Máxima anual ERA5,18,2008,2025,18,0,28.164697647094727,29.839746475219727,30.11435031890869,32.850975036621094,0.157745361328125,1.57745361328125,63.0,697.0,2.3484174591435676,0.4117647058823529,0.018853377367019176,0.21842845877115175,17,MARIA DA FE,MG,Sudeste,0.1696803963031726,True,False,crescente,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A533,tmax_era5,Máxima anual ERA5,16,2008,2024,17,1,32.525291442871094,34.669822692871094,34.88677215576172,37.117820739746094,0.12711588541666669,1.271158854166667,36.0,493.3333333333333,1.5757880911176187,0.3,0.11507464782117936,0.23999375358488018,14,GUANHAES,MG,Sudeste,0.32364744699706693,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A538,tmax_era5,Máxima anual ERA5,15,2007,2025,19,4,32.559959411621094,35.189109802246094,35.57545420328776,37.898338317871094,0.08327229817708333,0.8327229817708333,23.0,408.3333333333333,1.0887176504718656,0.21904761904761905,0.2762784158080179,0.27472918380625694,10,CURVELO,MG,Sudeste,0.44401888254860017,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A539,tmax_era5,Máxima anual ERA5,15,2008,2025,18,3,35.383201599121094,38.094139099121094,37.90890146891276,39.597801208496094,0.045200892857142856,0.45200892857142855,9.0,408.3333333333333,0.39589732744431483,0.08571428571428572,0.6921807727218765,-0.29191830705689753,13,MOCAMBINHO,MG,Sudeste,0.7416222564877248,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A550,tmax_era5,Máxima anual ERA5,15,2008,2024,17,2,34.943992614746094,36.647361755371094,36.86065928141276,39.246482849121094,0.096337890625,0.96337890625,21.0,408.3333333333333,0.989743318610787,0.2,0.3222995958719193,-0.031696623090140257,13,ITAOBIM,MG,Sudeste,0.4713566869797926,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A554,tmax_era5,Máxima anual ERA5,15,2008,2025,18,3,32.458641052246094,34.448875427246094,34.63963063557943,37.794578552246094,0.092529296875,0.92529296875,19.0,408.3333333333333,0.8907689867497083,0.18095238095238095,0.3730531162514527,0.08748944232768358,11,CARATINGA,MG,Sudeste,0.5087087948883445,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A555,tmax_era5,Máxima anual ERA5,15,2009,2024,16,1,29.433496475219727,32.881980895996094,32.495279184977214,35.364891052246094,0.254058837890625,2.54058837890625,43.0,408.3333333333333,2.0784609690826525,0.4095238095238095,0.037666922228628705,0.3938653820619554,13,IBIRITE (ROLA MOCA),MG,Sudeste,0.23825564832911458,True,False,crescente,sem_tendencia_significativa,True
principal_15a,>=15 anos válidos,A601,tmax_era5,Máxima anual ERA5,19,2003,2025,23,4,34.366844177246094,36.581199645996094,36.38796876606188,40.597312927246094,0.036865234375,0.36865234375,23.0,817.0,0.7696825713954515,0.13450292397660818,0.44148821101397295,-0.04342521651118546,15,ECOLOGIA AGRICOLA,RJ,Sudeste,0.5676276998751081,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A607,tmax_era5,Máxima anual ERA5,15,2007,2025,19,4,34.784568786621094,39.017967224121094,38.897117614746094,41.487205505371094,0.04258510044642857,0.4258510044642857,11.0,408.3333333333333,0.4948716593053935,0.10476190476190476,0.6206907170753548,0.36308934249098196,11,CAMPOS,RJ,Sudeste,0.6982770567097741,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
principal_15a,>=15 anos válidos,A616,tmax_era5,Máxima anual ERA5,16,2007,2025,19,3,29.180322647094727,30.271020889282227,30.216089248657227,31.275781631469727,0.029422433035714284,0.29422433035714285,28.0,493.3333333333333,1.2156079560050201,0.23333333333333334,0.22413430196016673,0.10153629194748277,12,SAO MATEUS,ES,Sudeste,0.4066525102557865,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A617,tmax_era5,Máxima anual ERA5,15,2007,2025,19,4,32.108299255371094,34.354148864746094,34.23224131266276,37.650047302246094,0.051091974431818184,0.5109197443181819,13.0,408.3333333333333,0.5938459911664722,0.12380952380952381,0.5526151250628485,-0.5081662948074198,10,ALEGRE,ES,Sudeste,0.6442510492799831,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
principal_15a,>=15 anos válidos,A701,tmax_era5,Máxima anual ERA5,18,2007,2025,19,1,30.895410537719727,33.010154724121094,33.230953216552734,36.150779724121094,0.10111860795454546,1.0111860795454546,27.0,697.0,0.9848202248021413,0.17647058823529413,0.32471238436385713,0.05238029028010667,16,SAO PAULO - MIRANTE,SP,Sudeste,0.4713566869797926,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A703,tmax_era5,Máxima anual ERA5,18,2002,2025,24,6,33.864402770996094,35.828025817871094,36.08164723714193,38.253074645996094,0.0903063322368421,0.903063322368421,38.0,696.0,1.4024813806209713,0.24836601307189543,0.16077154674467664,0.099258797259109,14,PONTA PORA,MS,Centro-Oeste,0.35540712930623564,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A707,tmax_era5,Máxima anual ERA5,16,2007,2025,19,3,34.565330505371094,37.731346130371094,38.04663848876953,41.870750427246094,0.22560628255208331,2.256062825520833,64.0,493.3333333333333,2.8364185640117134,0.5333333333333333,0.0045622611532226106,0.5313507296731879,12,PRESIDENTE PRUDENTE,SP,Sudeste,0.0867269771768492,True,False,crescente,sem_tendencia_significativa,True
principal_15a,>=15 anos válidos,A708,tmax_era5,Máxima anual ERA5,15,2004,2023,20,5,32.924217224121094,34.328758239746094,34.61882985432943,37.009666442871094,0.100189208984375,1.00189208984375,29.0,408.3333333333333,1.3856406460551018,0.2761904761904762,0.16585666034290997,0.0185281686117616,11,FRANCA,SP,Sudeste,0.35540712930623564,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A747,tmax_era5,Máxima anual ERA5,16,2009,2025,17,1,32.986961364746094,37.274436950683594,37.204307556152344,39.791160583496094,0.22124481201171875,2.2124481201171875,40.0,493.3333333333333,1.7558781586739178,0.3333333333333333,0.0791092150986985,0.054523174946089596,14,PRADOPOLIS,SP,Sudeste,0.2966595566201194,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A801,tmax_era5,Máxima anual ERA5,19,2007,2025,19,0,33.861717224121094,37.152732849121094,36.91565945273951,39.390281677246094,0.1613006591796875,1.613006591796875,87.0,817.0,3.008759142727674,0.5087719298245614,0.0026231698430961552,0.3851549092924788,18,PORTO ALEGRE,RS,Sul,0.0867269771768492,True,False,crescente,sem_tendencia_significativa,True
principal_15a,>=15 anos válidos,A803,tmax_era5,Máxima anual ERA5,15,2003,2024,22,7,33.718894958496094,35.687156677246094,36.090363057454425,38.640525817871094,0.07156808035714286,0.7156808035714286,41.0,408.3333333333333,1.979486637221574,0.3904761904761905,0.047761242675103704,0.15188350404374112,10,SANTA MARIA,RS,Sul,0.23825564832911458,True,False,crescente,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A806,tmax_era5,Máxima anual ERA5,15,2008,2023,16,1,30.837060928344727,32.589744567871094,33.06212437947591,35.715721130371094,0.007666015625,0.07666015625,3.0,408.3333333333333,0.09897433186107871,0.02857142857142857,0.9211586502250249,0.25695628823811234,13,FLORIANOPOLIS,SC,Sul,0.9211586502250249,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A809,tmax_era5,Máxima anual ERA5,15,2007,2024,18,3,33.719627380371094,36.883445739746094,37.096352640787764,40.572654724121094,0.050628662109375,0.50628662109375,25.0,408.3333333333333,1.1876919823329444,0.23809523809523808,0.2349547837033433,0.009675083233974075,11,URUGUAIANA,RS,Sul,0.4066525102557865,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A839,tmax_era5,Máxima anual ERA5,16,2007,2024,18,2,31.008203506469727,32.486717224121094,32.890907645225525,36.170555114746094,0.09880719866071429,0.9880719866071429,36.0,493.3333333333333,1.5757880911176187,0.3,0.11507464782117936,0.2307350586904223,13,PASSO FUNDO,RS,Sul,0.32364744699706693,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A844,tmax_era5,Máxima anual ERA5,15,2008,2024,17,2,29.841455459594727,31.147363662719727,31.303059768676757,33.469871520996094,0.0730730203481821,0.7307302034818209,23.0,408.3333333333333,1.0887176504718656,0.21904761904761905,0.2762784158080179,0.052357935572323454,12,LAGOA VERMELHA,RS,Sul,0.44401888254860017,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A853,tmax_era5,Máxima anual ERA5,15,2008,2024,17,2,32.360252380371094,34.631980895996094,35.11751149495443,38.082176208496094,0.05611478365384615,0.5611478365384616,25.0,408.3333333333333,1.1876919823329444,0.23809523809523808,0.2349547837033433,0.35716729726692176,12,CRUZ ALTA,RS,Sul,0.4066525102557865,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
principal_15a,>=15 anos válidos,A001,tmax_inmet,Máxima anual INMET,20,2003,2025,23,3,31.899999618530273,34.20000076293945,34.210000133514406,36.5,0.1031250556310018,1.031250556310018,74.0,946.0,2.373434723982596,0.3894736842105263,0.017623507832862633,-0.059297042800317945,17,BRASILIA,DF,Centro-Oeste,0.11329397892554549,True,False,crescente,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A002,tmax_inmet,Máxima anual INMET,18,2006,2024,19,1,36.0,38.599998474121094,38.69999991522895,41.29999923706055,0.16923082791841948,1.6923082791841948,58.0,693.3333333333334,2.164730397141337,0.3790849673202614,0.03040833780507227,0.25859148954355266,16,GOIANIA,GO,Centro-Oeste,0.12439774556620474,True,False,crescente,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A003,tmax_inmet,Máxima anual INMET,16,2006,2025,20,4,35.900001525878906,37.85000038146973,37.85625076293945,40.400001525878906,0.10000011656019422,1.0000011656019423,34.0,491.3333333333333,1.4887638867354895,0.2833333333333333,0.13654955508657116,0.14866626264179528,12,MORRINHOS,GO,Centro-Oeste,0.2928883658296221,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A012,tmax_inmet,Máxima anual INMET,15,2007,2025,19,4,33.20000076293945,36.20000076293945,35.76000061035156,37.29999923706055,0.046666717529296874,0.46666717529296875,15.0,404.3333333333333,0.696238865114524,0.14285714285714285,0.48627925196705,-0.3114080604405446,11,LUZIANIA,GO,Centro-Oeste,0.621775019979958,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
principal_15a,>=15 anos válidos,A036,tmax_inmet,Máxima anual INMET,18,2008,2025,18,0,32.0,34.29999923706055,34.105555852254234,35.900001525878906,0.13333333333333333,1.3333333333333333,68.0,694.0,2.5432852203037632,0.4444444444444444,0.010981554725508307,0.21893499315770548,17,CRISTALINA,GO,Centro-Oeste,0.09841517649781828,True,False,crescente,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A045,tmax_inmet,Máxima anual INMET,17,2009,2025,17,0,33.599998474121094,35.900001525878906,35.88235271678251,37.79999923706055,0.16547616322835285,1.6547616322835283,65.0,585.6666666666666,2.6445678906771675,0.47794117647058826,0.008179529633231984,0.16995293020476196,16,AGUAS EMENDADAS,DF,Centro-Oeste,0.09841517649781828,True,False,crescente,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A101,tmax_inmet,Máxima anual INMET,16,2007,2025,19,3,36.099998474121094,37.75,37.862499713897705,41.400001525878906,0.01714259556361607,0.1714259556361607,6.0,491.3333333333333,0.22557028586901356,0.05,0.8215356536608815,-0.044255273594512465,14,MANAUS,AM,Norte,0.8597466142962713,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A303,tmax_inmet,Máxima anual INMET,15,2004,2025,22,7,33.400001525878906,35.29999923706055,36.006666819254555,42.20000076293945,-0.07333323160807291,-0.7333323160807291,-27.0,406.3333333333333,-1.289828956361812,-0.2571428571428571,0.19711005177131616,0.7649197871153519,10,MACEIO,AL,Nordeste,0.3547980931883691,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
principal_15a,>=15 anos válidos,A310,tmax_inmet,Máxima anual INMET,15,2005,2024,20,5,31.200000762939453,32.70000076293945,32.893333435058594,37.099998474121094,0.015384674072265625,0.15384674072265625,6.0,405.3333333333333,0.2483498169496957,0.05714285714285714,0.803863757670262,-0.18197610000003797,10,AREIA,PB,Nordeste,0.8597466142962713,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A401,tmax_inmet,Máxima anual INMET,15,2004,2025,22,7,32.900001525878906,34.20000076293945,34.52000020345052,37.70000076293945,-0.03333409627278646,-0.3333409627278646,-16.0,405.3333333333333,-0.7450494508490871,-0.1523809523809524,0.45624182590897855,0.5126214158342093,11,SALVADOR,BA,Nordeste,0.6053157011164161,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
principal_15a,>=15 anos válidos,A408,tmax_inmet,Máxima anual INMET,16,2004,2025,22,6,36.400001525878906,38.35000038146973,38.512500286102295,41.29999923706055,0.06515146505953086,0.6515146505953086,23.0,492.3333333333333,0.9915007807559584,0.19166666666666668,0.3214411113021264,0.11047359461537111,11,ITABERABA,BA,Nordeste,0.483449393807879,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A502,tmax_inmet,Máxima anual INMET,15,2009,2025,17,2,30.600000381469727,31.799999237060547,32.22000007629394,34.599998474121094,0.09090926430442116,0.9090926430442116,29.0,406.3333333333333,1.3890465683896438,0.2761904761904762,0.16481858981177677,0.28411898891598303,12,BARBACENA,MG,Sudeste,0.3224711539795633,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A505,tmax_inmet,Máxima anual INMET,17,2003,2024,22,5,32.5,34.599998474121094,34.864705702837774,37.20000076293945,0.15555572509765625,1.5555572509765625,66.0,587.3333333333334,2.6820757035279903,0.4852941176470588,0.0073166900360846915,0.5998546601160645,13,ARAXA,MG,Sudeste,0.09841517649781828,True,False,crescente,sem_tendencia_significativa,True
principal_15a,>=15 anos válidos,A506,tmax_inmet,Máxima anual INMET,16,2004,2025,22,6,35.79999923706055,38.14999961853027,38.21875023841858,40.70000076293945,0.06794890379294372,0.6794890379294372,27.0,492.3333333333333,1.1717736499843143,0.225,0.2412879445016494,-0.1331424533744818,12,MONTES CLAROS,MG,Sudeste,0.4176137500990086,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A507,tmax_inmet,Máxima anual INMET,18,2007,2025,19,1,34.20000076293945,36.5,36.40000004238553,38.5,0.09999990463256836,0.9999990463256836,48.0,694.0,1.7840956023026397,0.3137254901960784,0.0744081317635724,0.08475140308562927,16,UBERLANDIA,MG,Sudeste,0.1969627017271034,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A509,tmax_inmet,Máxima anual INMET,18,2007,2025,19,1,27.5,29.0,29.177777820163303,31.0,0.05555555555555555,0.5555555555555556,35.0,690.3333333333334,1.294045345367283,0.22875816993464052,0.19564975830780015,-0.04740650650272545,16,MONTE VERDE,MG,Sudeste,0.3547980931883691,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
principal_15a,>=15 anos válidos,A510,tmax_inmet,Máxima anual INMET,16,2008,2025,18,2,32.20000076293945,35.14999961853027,35.46250009536743,38.20000076293945,0.15277793672349718,1.5277793672349718,32.0,491.3333333333333,1.398535772387884,0.26666666666666666,0.1619522382109209,-0.007506184147807721,13,VICOSA,MG,Sudeste,0.3224711539795633,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
