rede,codigo,estacao,uf,regiao,mk_p_delta_tmax,mk_p_tmax_era5,mk_p_tmax_inmet,mk_p_fdr_delta_tmax,mk_p_fdr_tmax_era5,mk_p_fdr_tmax_inmet,mk_tau_delta_tmax,mk_tau_tmax_era5,mk_tau_tmax_inmet,n_anos_delta_tmax,n_anos_tmax_era5,n_anos_tmax_inmet,sen_slope_c_ano_delta_tmax,sen_slope_c_ano_tmax_era5,sen_slope_c_ano_tmax_inmet,sen_slope_c_decada_delta_tmax,sen_slope_c_decada_tmax_era5,sen_slope_c_decada_tmax_inmet,significativo_fdr05_delta_tmax,significativo_fdr05_tmax_era5,significativo_fdr05_tmax_inmet,diferenca_sen_era5_menos_inmet_c_decada,mesmo_sinal_sen_inmet_era5,ambos_significativos_fdr
sensibilidade_10a,A756,AGUA CLARA,MS,Centro-Oeste,0.029272509186304526,0.5334165134726945,0.1843509512097483,0.3684892332864217,0.7229348769550762,0.4067124078235684,-0.5272727272727272,0.16363636363636364,0.32727272727272727,11,11,11,-0.11332321166992188,0.10888671875,0.1799999237060547,-1.1332321166992188,1.0888671875,1.7999992370605469,False,False,False,-0.7111320495605469,True,False
sensibilidade_10a,A801,PORTO ALEGRE,RS,Sul,0.23423926303398215,0.0026231698430961552,0.08589714493338899,0.6674290512184655,0.32834275201196383,0.29366917979502327,0.2046783625730994,0.5087719298245614,0.29239766081871343,19,19,19,0.05604347815880409,0.1613006591796875,0.13333257039388022,0.5604347815880408,1.613006591796875,1.3333257039388022,False,False,False,0.27968088785807277,True,False
sensibilidade_10a,A803,SANTA MARIA,RS,Sul,0.1982106190388427,0.047761242675103704,0.39806358667063246,0.641734467629042,0.32834275201196383,0.6128460974641392,0.2571428571428571,0.3904761904761905,0.17142857142857143,15,15,15,0.05436992645263672,0.07156808035714286,0.022221883138020832,0.5436992645263672,0.7156808035714286,0.22221883138020831,False,False,False,0.4934619721912203,True,False
sensibilidade_10a,A805,SANTO AUGUSTO,RS,Sul,0.5334165134726945,0.43627492884052926,0.11722671962162348,0.9059613800250526,0.6574847519146004,0.3300857631450977,-0.16363636363636364,0.2,0.38181818181818183,11,11,11,-0.04405702863420759,0.070068359375,0.09999974568684895,-0.44057028634207585,0.70068359375,0.9999974568684895,False,False,False,-0.2993138631184895,True,False
sensibilidade_10a,A806,FLORIANOPOLIS,SC,Sul,0.2349547837033433,0.9211586502250249,0.9604826860995309,0.6674290512184655,0.9758809462779966,0.9834607407909073,-0.23809523809523808,0.02857142857142857,0.01904761904761905,15,15,15,-0.10959482192993164,0.007666015625,0.007692190317007212,-1.0959482192993164,0.07666015625,0.07692190317007212,False,False,False,-0.00026174692007212286,True,False
sensibilidade_10a,A807,CURITIBA,PR,Sul,0.9453298708327001,0.02364221890919849,0.19051797173735363,1.0,0.32834275201196383,0.4118267267857947,0.030303030303030304,0.5151515151515151,0.30303030303030304,12,12,12,0.011499404907226562,0.18181257588522776,0.1324673689805068,0.11499404907226562,1.8181257588522777,1.324673689805068,False,False,False,0.49345206904720973,True,False
sensibilidade_10a,A808,TORRES,RS,Sul,0.2104977000553374,0.2831308706623467,0.08796147430808014,0.641734467629042,0.5361947462101079,0.29366917979502327,-0.3333333333333333,0.28888888888888886,0.4444444444444444,10,10,10,-0.13699650764465332,0.13382975260416666,0.22500038146972656,-1.3699650764465332,1.3382975260416665,2.2500038146972656,False,False,False,-0.9117062886555991,True,False
sensibilidade_10a,A809,URUGUAIANA,RS,Sul,0.5526151250628485,0.2349547837033433,0.3730531162514527,0.916741370259299,0.5130645276787292,0.5785026585348614,-0.12380952380952381,0.23809523809523808,0.18095238095238095,15,15,15,-0.035282135009765625,0.050628662109375,0.07142857142857142,-0.35282135009765625,0.50628662109375,0.7142857142857142,False,False,False,-0.2079990931919642,True,False
sensibilidade_10a,A811,CANGUCU,RS,Sul,0.6693340144640528,0.29966544843430204,0.5005594978181392,0.9647390916123593,0.5507293897328447,0.6758607913280517,0.10256410256410256,0.23076923076923078,0.15384615384615385,13,13,13,0.027082773355337292,0.14953597386678058,0.03333356645372179,0.2708277335533729,1.4953597386678057,0.3333356645372179,False,False,False,1.1620240741305878,True,False
sensibilidade_10a,A812,CACAPAVA DO SUL,RS,Sul,0.9453298708327001,0.14986074751304929,0.19051797173735363,1.0,0.447801807115027,0.4118267267857947,-0.030303030303030304,0.3333333333333333,0.30303030303030304,12,12,12,-0.012298583984375,0.09052734375,0.11714284079415457,-0.12298583984375,0.9052734375,1.1714284079415458,False,False,False,-0.2661549704415458,True,False
sensibilidade_10a,A813,RIO PARDO,RS,Sul,0.43627492884052926,0.012731364269923504,0.012731364269923504,0.848753043380666,0.32834275201196383,0.21967370445535767,-0.2,0.6,0.6,11,11,11,-0.08828125,0.25459428267045453,0.3272725885564631,-0.8828125,2.5459428267045454,3.272725885564631,False,False,False,-0.7267830588600854,True,False
sensibilidade_10a,A815,SAO JOAQUIM,SC,Sul,0.7317017232242102,0.14986074751304929,0.335908593349047,0.9647390916123593,0.447801807115027,0.5364510371395228,0.09090909090909091,0.3333333333333333,0.22727272727272727,12,12,12,0.023834149042765297,0.07960001627604166,0.06333306630452475,0.23834149042765296,0.7960001627604165,0.6333306630452474,False,False,False,0.16266949971516909,True,False
sensibilidade_10a,A817,INDAIAL,SC,Sul,0.21291190281150457,0.04296014602842507,0.7554968749288828,0.641734467629042,0.32834275201196383,0.8582051455244359,0.3090909090909091,0.4909090909090909,0.09090909090909091,11,11,11,0.11989140510559082,0.169891357421875,0.05000019073486328,1.1989140510559082,1.69891357421875,0.5000019073486328,False,False,False,1.1989116668701172,True,False
sensibilidade_10a,A818,IVAI,PR,Sul,0.4506702853141802,0.37269149047151834,0.16720893987809785,0.8611021522967371,0.5827253056774516,0.38940767119774217,0.18181818181818182,0.21212121212121213,0.3181818181818182,12,12,12,0.037290366490681966,0.07217240767045455,0.0627452251957912,0.37290366490681964,0.7217240767045454,0.627452251957912,False,False,False,0.09427182474663343,True,False
sensibilidade_10a,A819,CASTRO,PR,Sul,0.6404287874127911,0.012731364269923504,0.018784441832692813,0.9647390916123593,0.32834275201196383,0.22576626764433036,0.12727272727272726,0.6,0.5636363636363636,11,11,11,0.015497970581054687,0.177398681640625,0.1833333969116211,0.15497970581054688,1.77398681640625,1.833333969116211,False,False,False,-0.05934715270996094,True,False
sensibilidade_10a,A820,MAL. CANDIDO RONDON,PR,Sul,0.16112494928905177,0.019517481182177766,0.43347418315950703,0.574678985797618,0.32834275201196383,0.6438816191163673,0.34545454545454546,0.5636363636363636,0.2,11,11,11,0.0991607666015625,0.12926307091346154,0.028571265084402903,0.991607666015625,1.2926307091346154,0.285712650844029,False,False,False,1.0069180582905863,True,False
sensibilidade_10a,A821,JOAQUIM TAVORA,PR,Sul,0.7554968749288828,0.2757578478275093,0.15601603599625435,0.9647390916123593,0.5361947462101079,0.38822595003719107,0.09090909090909091,0.2727272727272727,0.34545454545454546,11,11,11,0.05280749003092448,0.173291015625,0.09999974568684895,0.5280749003092448,1.73291015625,0.9999974568684895,False,False,False,0.7329126993815105,True,False
sensibilidade_10a,A823,INACIO MARTINS,PR,Sul,1.0,0.2104977000553374,0.059314406470354526,1.0,0.4899263139963653,0.29366917979502327,0.022222222222222223,0.3333333333333333,0.4888888888888889,10,10,10,0.0018457412719726563,0.10398512620192307,0.12000007629394531,0.018457412719726562,1.0398512620192308,1.2000007629394531,False,False,False,-0.1601495009202223,True,False
sensibilidade_10a,A826,ALEGRETE,RS,Sul,1.0,0.2831308706623467,0.2658911532616728,1.0,0.5361947462101079,0.48087306604557295,0.022222222222222223,0.28888888888888886,0.28888888888888886,10,10,10,0.01237640380859375,0.06646369485294118,0.04444461398654514,0.1237640380859375,0.6646369485294118,0.4444461398654514,False,False,False,0.2201908086639604,True,False
sensibilidade_10a,A827,BAGE,RS,Sul,0.9128140271840749,0.3244236905215786,0.22516833779793358,1.0,0.5649467500314262,0.45891451703578845,0.03296703296703297,0.2087912087912088,0.25274725274725274,14,14,14,0.01290734608968099,0.042271205357142856,0.14285714285714285,0.1290734608968099,0.42271205357142855,1.4285714285714284,False,False,False,-1.0058593749999998,True,False
sensibilidade_10a,A828,ERECHIM,RS,Sul,0.4742743507673296,0.15240628395674935,0.15240628395674935,0.8749544057259356,0.447801807115027,0.3837052325499336,0.2,0.37777777777777777,0.37777777777777777,10,10,10,0.011620839436848959,0.10300273895263672,0.09000015258789062,0.11620839436848959,1.0300273895263672,0.9000015258789062,False,False,False,0.13002586364746094,True,False
sensibilidade_10a,A829,SAO JOSE DOS AUSENTES,RS,Sul,0.303673214899419,0.011174811327380362,0.004731182624851297,0.7141326152579743,0.32834275201196383,0.21967370445535767,-0.24242424242424243,0.5757575757575758,0.6363636363636364,12,12,12,-0.06210002899169922,0.16044108072916666,0.22249999046325683,-0.6210002899169922,1.6044108072916665,2.2249999046325684,False,False,False,-0.6205890973409018,True,False
sensibilidade_10a,A831,QUARAI,RS,Sul,0.6693340144640528,0.20012811767860228,0.09950873215916976,0.9647390916123593,0.4899263139963653,0.30862128524728016,-0.10256410256410256,0.28205128205128205,0.358974358974359,13,13,13,-0.013327471415201823,0.06571663200081168,0.10333340962727865,-0.13327471415201822,0.6571663200081168,1.0333340962727864,False,False,False,-0.3761677762646696,True,False
sensibilidade_10a,A832,SAO GABRIEL,RS,Sul,0.16055589143580892,0.5021582515007487,0.6693340144640528,0.574678985797618,0.6978043235140274,0.80925129432377,0.3076923076923077,0.15384615384615385,-0.10256410256410256,13,13,13,0.09139895439147949,0.0824981689453125,-0.03303572109767369,0.9139895439147949,0.824981689453125,-0.3303572109767369,False,False,False,1.155338900429862,False,False
sensibilidade_10a,A834,TRAMANDAI,RS,Sul,0.10740463633025377,0.3710933695226976,0.6534220947553175,0.4890338760569001,0.5827253056774516,0.8036340705611376,0.4222222222222222,0.24444444444444444,0.13333333333333333,10,10,10,0.1255648476736886,0.09873744419642858,0.016666730244954426,1.255648476736886,0.9873744419642858,0.16666730244954425,False,False,False,0.8207071395147416,True,False
sensibilidade_10a,A835,MARINGA,PR,Sul,0.07685087226788874,0.07685087226788874,0.5829505577618919,0.45683574070356087,0.38812756203344584,0.727410830558578,0.38461538461538464,0.38461538461538464,0.1282051282051282,13,13,13,0.05302695072058475,0.121728515625,0.0633927753993443,0.5302695072058474,1.21728515625,0.633927753993443,False,False,False,0.583357402256557,True,False
sensibilidade_10a,A836,JAGUARAO,RS,Sul,0.2831308706623467,1.0,0.5295988084250076,0.6807865878847438,1.0,0.6844338627445093,-0.28888888888888886,0.022222222222222223,0.17777777777777778,10,10,10,-0.04146634615384615,0.03673206676136364,0.07000007629394531,-0.4146634615384615,0.3673206676136364,0.7000007629394531,False,False,False,-0.3326800953258167,True,False
sensibilidade_10a,A837,SOLEDADE,RS,Sul,0.5334165134726945,0.3502013891792958,0.5309159869887315,0.9059613800250526,0.5827253056774516,0.6844338627445093,0.16363636363636364,0.23636363636363636,0.16363636363636364,11,11,11,0.021028645833333335,0.0804443359375,0.03333346048990885,0.21028645833333334,0.804443359375,0.3333346048990885,False,False,False,0.4711087544759115,True,False
sensibilidade_10a,A838,CAMAQUA,RS,Sul,0.2831308706623467,0.10740463633025377,0.01532224105510075,0.6807865878847438,0.447801807115027,0.22576626764433036,-0.28888888888888886,0.4222222222222222,0.6222222222222222,10,10,10,-0.015492575509207589,0.1716851128472222,0.19999980926513672,-0.1549257550920759,1.716851128472222,1.9999980926513672,False,False,False,-0.2831469641791451,True,False
sensibilidade_10a,A839,PASSO FUNDO,RS,Sul,0.22413430196016673,0.11507464782117936,0.49742001598396635,0.6661769530482734,0.447801807115027,0.6758607913280517,0.23333333333333334,0.3,0.13333333333333333,16,16,16,0.04838226636250814,0.09880719866071429,0.08154755546933129,0.4838226636250814,0.9880719866071429,0.8154755546933129,False,False,False,0.17259643191383,True,False
sensibilidade_10a,A840,BENTO GONCALVES,RS,Sul,0.07685087226788874,0.36012164775537836,0.7594628653799337,0.45683574070356087,0.5827253056774516,0.8582051455244359,0.38461538461538464,0.20512820512820512,-0.07692307692307693,13,13,13,0.0918394542875744,0.06872934194711539,-0.01388867696126302,0.918394542875744,0.6872934194711539,-0.1388867696126302,False,False,False,0.8261801890837841,False,False
sensibilidade_10a,A841,JOACABA,SC,Sul,0.04296014602842507,0.7554968749288828,0.012731364269923504,0.4190563266521239,0.8599804852913878,0.21967370445535767,-0.4909090909090909,0.09090909090909091,0.6,11,11,11,-0.10235050746372767,0.04498291015625,0.1700000762939453,-1.0235050746372767,0.4498291015625,1.7000007629394531,False,False,False,-1.2501716613769531,True,False
sensibilidade_10a,A844,LAGOA VERMELHA,RS,Sul,0.48842231662259367,0.2762784158080179,0.7659681439026508,0.8808349657472149,0.5361947462101079,0.8582051455244359,0.14285714285714285,0.21904761904761905,0.06666666666666667,15,15,15,0.016324679056803387,0.0730730203481821,0.02857153756277902,0.16324679056803387,0.7307302034818209,0.2857153756277902,False,False,False,0.44501482785403074,True,False
sensibilidade_10a,A845,BOM JARDIM DA SERRA - MORRO DA IGREJA,SC,Sul,0.8547770980655479,0.5021582515007487,0.6681701611064071,1.0,0.6978043235140274,0.80925129432377,-0.05128205128205128,-0.15384615384615385,0.10256410256410256,13,13,13,-0.019778966903686523,-0.027259410511363637,0.05576929679283729,-0.19778966903686523,-0.27259410511363635,0.5576929679283729,False,False,False,-0.8302870730420092,False,False
sensibilidade_10a,A853,CRUZ ALTA,RS,Sul,0.022821503671488098,0.2349547837033433,0.7659681439026508,0.3372956564378985,0.5130645276787292,0.8582051455244359,0.44761904761904764,0.23809523809523808,-0.06666666666666667,15,15,15,0.07839339120047432,0.05611478365384615,-0.016666412353515625,0.7839339120047433,0.5611478365384616,-0.16666412353515625,False,False,False,0.7278119600736178,False,False
sensibilidade_10a,A854,FREDERICO WESTPHALEN,RS,Sul,0.43627492884052926,0.8762696636277618,0.2728317563249592,0.848753043380666,0.932943820976821,0.48087306604557295,0.2,0.05454545454545454,-0.2727272727272727,11,11,11,0.04559162684849331,0.00439453125,-0.045454545454545456,0.45591626848493305,0.0439453125,-0.4545454545454546,False,False,False,0.4984907670454546,False,False
sensibilidade_10a,A856,PALMEIRA DAS MISSOES,RS,Sul,0.10740463633025377,0.2831308706623467,0.7876157667022056,0.4890338760569001,0.5361947462101079,0.8733148915765389,0.4222222222222222,0.28888888888888886,-0.08888888888888889,10,10,10,0.09084415435791016,0.09983132102272728,-0.02500009536743164,0.9084415435791016,0.9983132102272728,-0.2500009536743164,False,False,False,1.2483141639015893,False,False
sensibilidade_10a,A859,CACADOR,SC,Sul,0.7317017232242102,0.7317017232242102,0.4891166619192186,0.9647390916123593,0.8464009122701674,0.674739747388408,-0.09090909090909091,0.09090909090909091,0.16666666666666666,12,12,12,-0.018456459045410156,0.030558268229166664,0.10000019073486328,-0.18456459045410156,0.30558268229166663,1.0000019073486328,False,False,False,-0.6944192250569662,True,False
sensibilidade_10a,A860,CURITIBANOS,SC,Sul,0.7603323075218762,0.5021582515007487,0.26944438863166387,0.9647390916123593,0.6978043235140274,0.48087306604557295,-0.07692307692307693,0.15384615384615385,0.24358974358974358,13,13,13,-0.01680340911402847,0.021484375,0.04142859322684152,-0.1680340911402847,0.21484375,0.41428593226841515,False,False,False,-0.19944218226841515,True,False
sensibilidade_10a,A863,ITUPORANGA,SC,Sul,0.7554968749288828,0.3502013891792958,0.8744966411277522,0.9647390916123593,0.5827253056774516,0.9128891765918974,0.09090909090909091,0.23636363636363636,-0.05454545454545454,11,11,11,0.02068672180175781,0.03592608525202824,0.0,0.20686721801757812,0.3592608525202824,0.0,False,False,False,0.3592608525202824,False,False
sensibilidade_10a,A864,MAJOR VIEIRA,SC,Sul,0.7317017232242102,0.06410357671243593,0.027842469454623646,0.9647390916123593,0.3429541354115322,0.23098977301618662,-0.09090909090909091,0.42424242424242425,0.5,12,12,12,-0.01066185062767094,0.11096958625010955,0.11944442325168186,-0.10661850627670941,1.1096958625010955,1.1944442325168185,False,False,False,-0.084748370015723,True,False
sensibilidade_10a,A867,ARARANGUA,SC,Sul,1.0,0.7317017232242102,0.49186635790930683,1.0,0.8464009122701674,0.674739747388408,0.0,0.09090909090909091,0.16666666666666666,12,12,12,0.004916000366210937,0.054863823784722224,0.039999771118164065,0.04916000366210937,0.5486382378472222,0.3999977111816406,False,False,False,0.14864052666558158,True,False
sensibilidade_10a,A868,ITAJAI,SC,Sul,0.10740463633025377,0.8580276569875213,0.3179761769815497,0.4890338760569001,0.922703108519244,0.5225160114893238,0.4222222222222222,-0.06666666666666667,-0.26666666666666666,10,10,10,0.11696319580078125,-0.01533203125,-0.125,1.1696319580078125,-0.1533203125,-1.25,False,False,False,1.0966796875,True,False
sensibilidade_10a,A871,JAPIRA,PR,Sul,0.7554968749288828,0.029272509186304526,0.1010416625795911,0.9647390916123593,0.32834275201196383,0.30889879702903567,0.09090909090909091,0.5272727272727272,0.4,11,11,11,0.011940589317908654,0.20855712890625,0.19999991522894967,0.11940589317908654,2.0855712890625,1.9999991522894967,False,False,False,0.08557213677300335,True,False
sensibilidade_10a,A873,MORRETES,PR,Sul,0.7205147871362553,0.2831308706623467,0.08796147430808014,0.9647390916123593,0.5361947462101079,0.29366917979502327,0.1111111111111111,0.28888888888888886,0.4444444444444444,10,10,10,0.018546017733487217,0.1341271033653846,0.1833337148030599,0.18546017733487216,1.341271033653846,1.833337148030599,False,False,False,-0.49206611437675307,True,False
sensibilidade_10a,A874,SAO MATEUS DO SUL,PR,Sul,0.10740463633025377,0.2104977000553374,0.0318231273864902,0.4890338760569001,0.4899263139963653,0.23679272659798273,-0.4222222222222222,0.3333333333333333,0.5555555555555556,10,10,10,-0.13218727111816406,0.12207004002162389,0.24545461481267755,-1.3218727111816406,1.220700400216239,2.4545461481267754,False,False,False,-1.2338457479105365,True,False
sensibilidade_10a,A876,CLEVELANDIA,PR,Sul,0.9453298708327001,0.6312218204782533,0.16720893987809785,1.0,0.7853573812927104,0.38940767119774217,0.030303030303030304,0.12121212121212122,0.3181818181818182,12,12,12,0.010423421859741211,0.043310546874999994,0.061249923706054685,0.10423421859741211,0.43310546874999994,0.6124992370605469,False,False,False,-0.17939376831054693,True,False
sensibilidade_10a,A879,CANELA,RS,Sul,0.2463873600292466,0.9513521309544037,1.0,0.6674290512184655,0.9931188098743531,1.0,0.2564102564102564,0.02564102564102564,-0.01282051282051282,13,13,13,0.04978738512311663,0.01221284412202381,-0.008333365122477213,0.49787385123116634,0.1221284412202381,-0.08333365122477213,False,False,False,0.20546209244501024,False,False
sensibilidade_10a,A880,VACARIA,RS,Sul,0.0867681727038757,0.21291190281150457,0.5309159869887315,0.4761125374007538,0.4899263139963653,0.6844338627445093,0.41818181818181815,0.3090909090909091,0.16363636363636364,11,11,11,0.10282843453543526,0.11431206597222222,0.0666669209798177,1.0282843453543526,1.1431206597222223,0.666669209798177,False,False,False,0.4764514499240453,True,False
sensibilidade_10a,A884,CAMPO BOM,RS,Sul,0.012731364269923504,0.06170669002831274,0.24147691993853201,0.3372956564378985,0.3429541354115322,0.4643703705627494,0.6,0.45454545454545453,0.2909090909090909,11,11,11,0.12381998697916667,0.21044921875,0.11428560529436384,1.2381998697916667,2.1044921875,1.1428560529436385,False,False,False,0.9616361345563615,True,False
sensibilidade_10a,A899,Santa Vitoria do Palmar - Barra do Chui,RS,Sul,0.8580276569875213,1.0,0.8580276569875213,1.0,1.0,0.9000878362516154,0.06666666666666667,0.022222222222222223,0.06666666666666667,10,10,10,0.04193966205303486,0.022705078125,0.09999942779541016,0.41939662053034854,0.22705078125,0.9999942779541016,False,False,False,-0.7729434967041016,True,False
sensibilidade_10a,A904,SORRISO,MT,Centro-Oeste,0.5915050369949166,0.15240628395674935,0.059314406470354526,0.9446423725142699,0.447801807115027,0.29366917979502327,0.15555555555555556,0.37777777777777777,0.4888888888888889,10,10,10,0.04266558195415296,0.15083451704545456,0.07142857142857142,0.4266558195415296,1.5083451704545456,0.7142857142857142,False,False,False,0.7940594561688314,True,False
sensibilidade_10a,A906,GUARANTA DO NORTE,MT,Centro-Oeste,0.019517481182177766,0.06170669002831274,0.006275255208980124,0.3372956564378985,0.3429541354115322,0.21967370445535767,-0.5636363636363636,0.45454545454545453,0.6545454545454545,11,11,11,-0.10698318481445312,0.09535047743055555,0.15714263916015625,-1.0698318481445312,0.9535047743055556,1.5714263916015625,False,False,False,-0.6179216172960069,True,False
sensibilidade_10a,A907,RONDONOPOLIS,MT,Centro-Oeste,0.9513521309544037,0.023987534464426963,0.09824834872949123,1.0,0.32834275201196383,0.30862128524728016,0.02564102564102564,0.48717948717948717,0.358974358974359,13,13,13,0.0009271757943289621,0.08068428787530638,0.10384626702947931,0.009271757943289622,0.8068428787530637,1.0384626702947932,False,False,False,-0.23161979154172951,True,False
sensibilidade_10a,A931,SANTO ANTONIO DO LESTE,MT,Centro-Oeste,0.2831308706623467,0.15240628395674935,0.3710933695226976,0.6807865878847438,0.447801807115027,0.5785026585348614,0.28888888888888886,0.37777777777777777,0.24444444444444444,10,10,10,0.04902362823486328,0.1566162109375,0.10000101725260417,0.4902362823486328,1.566162109375,1.0000101725260417,False,False,False,0.5661519368489583,True,False
sensibilidade_10a,A934,ALTO TAQUARI,MT,Centro-Oeste,0.37269149047151834,0.08647112777407259,0.08647112777407259,0.7676285276712584,0.3950721055027532,0.29366917979502327,0.21212121212121213,0.3939393939393939,0.3939393939393939,12,12,12,0.04505608876546224,0.1788851746127137,0.1866664250691732,0.45056088765462243,1.788851746127137,1.866664250691732,False,False,False,-0.07781250456459499,True,False
sensibilidade_10a,A936,SALTO DO CEU,MT,Centro-Oeste,0.15240628395674935,0.8580276569875213,0.17796742596806472,0.574678985797618,0.922703108519244,0.4008950437596405,-0.37777777777777777,-0.06666666666666667,0.35555555555555557,10,10,10,-0.1023507799421038,-0.007672991071428571,0.10714285714285714,-1.023507799421038,-0.07672991071428571,1.0714285714285714,False,False,False,-1.1481584821428572,False,False
sensibilidade_10a,A937,PONTES E LACERDA,MT,Centro-Oeste,0.5334165134726945,0.3502013891792958,0.4821916609549382,0.9059613800250526,0.5827253056774516,0.6744380094402403,0.16363636363636364,0.23636363636363636,0.18181818181818182,11,11,11,0.027392864227294922,0.107470703125,0.09285708836146764,0.2739286422729492,1.07470703125,0.9285708836146764,False,False,False,0.14613614763532357,True,False
sensibilidade_10a,A939,CACOAL,RO,Norte,0.3710933695226976,0.4742743507673296,0.27925094536873774,0.7676285276712584,0.6766314070947236,0.48087306604557295,-0.24444444444444444,0.2,0.28888888888888886,10,10,10,-0.025696841153231533,0.04703036221590909,0.0625,-0.2569684115323153,0.4703036221590909,0.625,False,False,False,-0.15469637784090912,True,False
sensibilidade_10a,F501,BELO HORIZONTE - CERCADINHO,MG,Sudeste,0.8762696636277618,1.0,0.5309159869887315,1.0,1.0,0.6844338627445093,0.05454545454545454,0.01818181818181818,0.16363636363636364,11,11,11,0.03941631317138672,0.049397786458333336,0.05000019073486328,0.3941631317138672,0.49397786458333337,0.5000019073486328,False,False,False,-0.006024042765299442,True,False
