ano,codigo,estacao,uf,regiao,latitude_inmet,longitude_inmet,altitude_inmet_m,latitude_era5,longitude_era5,grid_index,distancia_centro_km,cobertura_temp,n_pares,dias_equivalentes,media_inmet_c,media_era5_c,bias_c,mae_c,rmse_c,correlacao_pearson,desvio_erro_c,erro_min_c,erro_p05_c,erro_mediana_c,erro_p95_c,erro_max_c,erro_abs_max_c,n_abs_erro_gt10,pct_abs_erro_gt10,n_abs_erro_gt20,pct_abs_erro_gt20,temp_inmet_min_c,temp_inmet_max_c,temp_era5_min_c,temp_era5_max_c,observacoes_inmet,pareamento_completo,anos_metricas,bias_mediana_estacao,rmse_mediana_estacao,correlacao_mediana_estacao,desvio_bias_mediana_estacao,desvio_rmse_mediana_estacao,flag_poucos_pares,flag_cobertura_baixa,flag_bias_extremo,flag_rmse_extremo,flag_correlacao_baixa,flag_salto_bias_historico,flag_salto_rmse_historico,n_flags,flag_investigar,motivos_flag,categoria_diagnostico,anomalia_temporal,motivo_qc_principal,usar_amostra_completa,usar_validacao_principal,usar_resumo_estacao_ano,coordenada_estavel_5km,candidata_tendencia_10a,candidata_tendencia_15a,ano_cobertura_80,usar_tendencia_10a,usar_tendencia_15a
2014,A418,BOM JESUS DA LAPA,BA,NE,-13.41666666,-43.18416666,440.0,-13.5,-43.25,12681,11.685387107338032,0.9018264840182648,7900,329.1666666666667,27.869683527644675,27.039954798493206,-0.8297287455380856,1.2990984973849662,1.6026133971568335,0.9600867269389921,1.3711885006248374,-11.107958793640137,-2.8764764070510864,-0.9288967251777649,1.4426249384880059,8.390918731689453,11.107958793640137,1.0,0.012658227848101267,0.0,0.0,16.700000762939453,40.79999923706055,17.483346939086914,38.206443786621094,7900,True,18,-0.7187229837735603,1.6040714489039036,0.9599030273912719,-0.11100576176452537,-0.0014580517470701437,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,False,False,False,True,False,False
2014,A419,POCO VERDE,SE,NE,-10.73749999,-38.10777777,362.0,-10.75,-38.0,10931,11.856037256641356,0.9998858447488584,8759,364.9583333333333,24.39448567135773,23.826406754782134,-0.5680789171045786,1.0132838425522752,1.372520363668644,0.9604528717019614,1.2495106005603962,-8.750781059265137,-2.847001647949219,-0.39790305495262146,1.221919369697571,6.265527725219727,8.750781059265137,0.0,0.0,0.0,0.0,14.699999809265137,35.900001525878906,15.739679336547852,33.924217224121094,8759,True,16,-0.6088158511906518,1.3649156560464135,0.9668415831750572,0.04073693408607326,0.007604707622230533,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,False,True,True,False
2014,A420,CARIRA,SE,NE,-10.39944444,-37.74722221,308.0,-10.5,-37.75,10771,11.185408726366232,0.9821917808219178,8604,358.5,24.817561597283195,24.681294352328816,-0.13626724679853838,1.0017957007753444,1.3076122148801668,0.9648778235849591,1.300568158133115,-6.685058116912842,-2.521964991092682,0.04875526390969753,1.6907151162624354,5.642285346984863,6.685058116912842,0.0,0.0,0.0,0.0,15.600000381469727,36.79999923706055,16.844247817993164,35.135154724121094,8604,True,14,-0.09130303991676834,1.3064970656844774,0.9677222303706482,-0.04496420688177004,0.0011151491956893356,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,False,True,True,False
2014,A421,BREJO GRANDE,SE,NE,-10.47944443,-36.48194443,6.11,-10.5,-36.5,10776,3.020189180182817,0.9660958904109588,8463,352.625,26.44784355343874,25.850500070075398,-0.5973434841934513,1.1059842752253548,1.4078420299613947,0.9033204658105609,1.2749086248926558,-5.27065372467041,-2.7463716506958007,-0.5404292941093445,1.4932864904403682,4.110302925109863,5.27065372467041,0.0,0.0,0.0,0.0,19.0,34.099998474121094,20.553232192993164,32.644432067871094,8463,True,18,-0.613058635616982,1.4084182044818583,0.9089235907630782,0.01571515142353075,-0.000576174520463546,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,False,True,True,False
2014,A422,ABROLHOS,BA,NE,-17.96416666,-38.6961111,25.0,-18.0,-38.75,15597,6.954153641764594,0.58675799086758,5140,214.16666666666666,25.49809339909238,24.690209980233632,-0.8078834056447927,0.9570856098104213,1.3655025534876233,0.7648155233095709,1.100980224510679,-5.445507526397705,-2.9866719841957092,-0.47827109694480896,0.47910683751106264,1.9972171783447266,5.445507526397705,0.0,0.0,0.0,0.0,20.700000762939453,30.899999618530273,20.580713272094727,27.323877334594727,5140,True,13,-0.7610972670487874,1.3185712257160265,0.6903433844668063,-0.04678613859600522,0.04693132777159681,False,True,False,False,False,False,False,1,True,cobertura_baixa,,False,aprovado,True,True,True,True,False,False,False,False,False
2014,A423,REMANSO,BA,NE,-9.60277777,-42.10277777,401.0,-9.5,-42.0,10110,16.050536428017434,0.9365296803652968,8204,341.8333333333333,27.481387112792792,26.39110301751035,-1.0902841102109435,1.261566448957142,1.496365462936271,0.9451805706153956,1.0249479046289618,-5.859814167022705,-2.7040717959403993,-1.143235445022583,0.5831107348203657,5.26132869720459,5.859814167022705,0.0,0.0,0.0,0.0,19.799999237060547,35.900001525878906,18.941064834594727,34.240379333496094,8204,True,18,-1.2742117936430812,1.7121680768897019,0.9287590199524571,0.18392768343213772,-0.2158026139534308,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,False,True,True,False
2014,A424,IRECE,BA,NE,-11.32888888,-41.86444444,755.0,-11.25,-41.75,11238,15.25401632922331,0.9689497716894976,8488,353.6666666666667,24.3011074385252,23.567233838864254,-0.7338736062218979,1.1367749447884656,1.4565577370285974,0.9626839489173441,1.2582434147524646,-6.600780963897705,-2.7562087535858155,-0.7197017669677734,1.1664994359016414,6.64389705657959,6.64389705657959,0.0,0.0,0.0,0.0,14.600000381469727,36.900001525878906,15.354394912719727,33.878318786621094,8488,True,18,-0.534465333925257,1.4014943332647178,0.9623270716946946,-0.19940827229664093,0.055063403763879526,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2014,A425,LENCOIS,BA,NE,-12.55722222,-41.38888888,438.74,-12.5,-41.5,12044,13.63630151130886,0.9997716894977168,8758,364.9166666666667,24.74318337358822,21.685816116054244,-3.0573672590894305,3.089149897949183,3.373658313925193,0.9186231688303989,1.4262917451044654,-8.96142578125,-5.449523639678954,-3.0643810033798218,-0.7216255784034735,4.223535537719727,8.96142578125,0.0,0.0,0.0,0.0,16.5,38.0,13.426294326782227,31.911523818969727,8758,True,18,-2.909525381850064,3.228797680411461,0.9379397155660865,-0.1478418772393666,0.14486063351373213,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2014,A426,GUANAMBI,BA,NE,-14.20805555,-42.74944444,882.0,-14.25,-42.75,13166,4.664400862663041,0.9953196347031964,8719,363.2916666666667,26.388106438117997,24.5093967872197,-1.878709648261518,1.9580412503976004,2.18503579452072,0.9582081215524633,1.1157841500574202,-8.528124809265137,-3.5999214172363283,-1.8863948583602905,-0.14908652752637744,5.787842273712158,8.528124809265137,0.0,0.0,0.0,0.0,16.5,38.099998474121094,14.789987564086914,36.349021911621094,8719,True,18,-1.9172631908373026,2.3021434612378413,0.9551937193694324,0.03855354257578458,-0.11710766671712136,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,False,True,True,False
2014,A427,PORTO SEGURO,BA,NE,-16.38916666,-39.18249999,85.0,-16.5,-39.25,14629,14.272505477965044,0.9921232876712328,8691,362.125,23.555494186231066,23.846833988734403,0.2913397997563405,1.519295674880076,1.8477028641178486,0.9153129469974991,1.824694520670766,-4.227294445037842,-2.519579768180847,0.2874027192592621,3.3362797498703003,6.624136924743652,6.624136924743652,0.0,0.0,0.0,0.0,13.199999809265137,32.70000076293945,17.364648818969727,30.678613662719727,8691,True,16,0.3089557004681718,1.6891105452754358,0.930477717570594,-0.017615900711831278,0.15859231884241276,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,False,True,True,False
2014,A428,SENHOR DO BONFIM,BA,NE,-10.44305555,-40.14833333,539.0,-10.5,-40.25,10761,12.793408086916552,0.9955479452054794,8721,363.375,24.181412672671193,22.238734220695694,-1.9426784602391234,1.9917978481299243,2.3506314211087265,0.9522921133707493,1.3235064542734587,-7.710741996765137,-4.363232135772705,-1.7691402435302734,-0.034548569470644,4.158447742462158,7.710741996765137,0.0,0.0,0.0,0.0,15.899999618530273,36.099998474121094,14.115365982055664,31.270166397094727,8721,True,18,-1.8352332326951455,2.296154495620242,0.9505353510546668,-0.1074452275439779,0.05447692548848426,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2014,A429,BARRA,BA,NE,-11.08472221,-43.13916666,403.0,-11.0,-43.25,11071,15.331714325840188,0.9594748858447488,8405,350.2083333333333,27.90477096698314,26.940197740744296,-0.9645732291627721,1.5350789403569054,1.8271144580499312,0.9472857686440801,1.5518480119404294,-9.004247665405273,-3.1308784961700438,-1.1840327978134155,1.9357327938079818,8.690869331359863,9.004247665405273,0.0,0.0,0.0,0.0,16.299999237060547,39.20000076293945,17.765756607055664,35.812156677246094,8405,True,18,-0.9488104353909567,1.809087048736754,0.9503047619032265,-0.015762793771815442,0.018027409313177145,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2014,A430,PIATA,BA,NE,-13.15583333,-41.77416666,1290.0,-13.25,-41.75,12526,10.792754090495286,1.0,8760,365.0,19.891506848378814,19.757118611792997,-0.13438823747301243,1.06025078654682,1.3939344676784622,0.9224423870006407,1.3875204052446117,-5.109667778015137,-2.3549996614456177,-0.17126426845788956,2.2782425284385672,7.546289443969727,7.546289443969727,0.0,0.0,0.0,0.0,11.300000190734863,31.899999618530273,10.903696060180664,29.938379287719727,8760,True,17,0.05015944659776744,1.387316083730288,0.9399246632669758,-0.18454768407077987,0.006618383948174156,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2014,A431,CONDE,BA,NE,-11.8,-37.59972221,31.9,-11.75,-37.5,11577,12.19622372219597,0.735730593607306,6445,268.5416666666667,25.60747866811819,25.024176584425778,-0.583302080442553,1.7570713626057353,2.1486003445634596,0.7985334899348066,2.0680681140106505,-5.456591606140137,-3.3978023052215574,-0.6417964696884155,3.483691740036008,6.029626846313477,6.029626846313477,0.0,0.0,0.0,0.0,17.5,32.79999923706055,21.555566787719727,28.803857803344727,6445,True,18,-0.7001659176530635,1.6233605242286941,0.8205085109807748,0.11686383721051041,0.5252398203347655,False,True,False,False,False,False,False,1,True,cobertura_baixa,,False,aprovado,True,True,True,False,False,False,False,False,False
2014,A432,BURITIRAMA,BA,NE,-10.72305554,-43.65111111,506.5,-10.75,-43.75,10908,11.211218641496378,1.0,8760,365.0,26.836700916616884,26.08144605671434,-0.755254856425014,1.5314796502353822,1.8599002024548656,0.9320815178400349,1.6997495922726094,-9.150096893310547,-3.085634434223175,-1.0295894742012024,2.531960988044738,8.013477325439453,9.150096893310547,0.0,0.0,0.0,0.0,14.800000190734863,39.20000076293945,18.262353897094727,36.272361755371094,8760,True,16,-0.7830497541623057,1.9198616199861225,0.9311415726660879,0.027794897737291713,-0.05996141753125683,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,False,True,True,False
2014,A433,BRUMADO,BA,NE,-14.18166666,-41.67222221,470.0,-14.25,-41.75,13170,11.314615800019167,0.9985159817351598,8747,364.4583333333333,25.544712461443428,24.11234182399437,-1.4323706487006478,1.6198243599580395,1.9307262323734413,0.9566716525036991,1.294685190170258,-6.83022403717041,-3.4806149005889893,-1.4393641948699951,0.6220902383327483,8.793848037719727,8.793848037719727,0.0,0.0,0.0,0.0,14.899999618530273,38.29999923706055,14.745492935180664,34.943748474121094,8747,True,18,-1.350129922019133,1.9487170215759169,0.9523466353499814,-0.08224072668151483,-0.017990789202475543,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2014,A434,AMARGOSA,BA,NE,-13.00944444,-39.61694443,407.0,-13.0,-39.5,12374,12.713569332077878,0.9600456621004566,8410,350.4166666666667,23.355303210055503,22.526661209033872,-0.8286420021582258,1.0644667557649115,1.4148221977983224,0.9464448286440731,1.146835067716739,-7.550829887390137,-2.9405708909034725,-0.6729976534843445,0.7672757655382136,5.623291492462158,7.550829887390137,0.0,0.0,0.0,0.0,15.699999809265137,36.79999923706055,15.530282974243164,30.536035537719727,8410,True,18,-0.6054782509536777,1.2429377864687599,0.9558872568550638,-0.22316375120454812,0.17188441132956256,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2014,A435,UAUA,BA,NE,-9.8336111,-39.49555555,453.0,-9.75,-39.5,10281,9.30988925504807,0.8662100456621005,7588,316.1666666666667,25.58367159018469,25.12900012986058,-0.45467145680167,0.9885197224112156,1.268394448232208,0.9581837434407526,1.184180368613709,-4.783495903015137,-2.3595650315284726,-0.48373985290527344,1.4997171938419334,7.171826362609863,7.171826362609863,0.0,0.0,0.0,0.0,16.200000762939453,36.599998474121094,16.36319923400879,35.149803161621094,7588,True,14,-0.46092733433389643,1.295076064426214,0.9621603869718482,0.00625587753222645,-0.026681616194005997,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,False,True,True,False
2014,A436,QUEIMADAS,BA,NE,-10.98472221,-39.61694443,315.0,-11.0,-39.5,11086,12.877607972719469,0.9082191780821918,7956,331.5,26.00147057742315,25.036788434584338,-0.9646821541682877,1.2710112589832778,1.6370384828422504,0.9588156609990828,1.3226878819567458,-6.992528915405273,-3.2807490825653076,-0.8462886810302734,1.0304034948349,5.855664253234863,6.992528915405273,0.0,0.0,0.0,0.0,15.800000190734863,38.0,15.888803482055664,35.161033630371094,7956,True,18,-0.9233324355900694,1.6323342458610886,0.9572765269854806,-0.04134971857821834,0.004704236981161847,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,False,True,True,False
2014,A437,UNA,BA,NE,-15.27999999,-39.0911111,74.0,-15.25,-39.0,13825,10.32726596208483,0.9997716894977168,8758,364.9166666666667,23.952272208811188,24.00976223585186,0.057490027644740885,1.4116621457618492,1.6613151477331654,0.914516052431652,1.6604149216877526,-5.557226181030273,-2.711601221561432,0.3544193208217621,2.490642416477203,4.592648506164551,5.557226181030273,0.0,0.0,0.0,0.0,15.800000190734863,31.899999618530273,18.707422256469727,28.923974990844727,8758,True,18,0.043181243462883184,1.5842072680767427,0.9200058641337641,0.0143087841818577,0.07710787965642263,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,False,True,True,False
2014,A438,MARAU,BA,NE,-13.90722222,-38.97222221,10.0,-14.0,-39.0,13020,10.74311115755602,0.8528538812785388,7471,311.2916666666667,25.255427659108385,24.101157800753327,-1.1542698532399194,1.450443272076049,1.7806939511999937,0.8908068730746018,1.356015551473279,-5.483935356140137,-3.4006099700927734,-1.1670405864715576,1.0698001980781555,3.296387195587158,5.483935356140137,0.0,0.0,0.0,0.0,18.100000381469727,31.100000381469727,19.356348037719727,28.569482803344727,7471,True,17,-1.117443953455698,1.7252776109684493,0.8910411114043175,-0.03682589978422146,0.0554163402315444,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,False,True,True,False
2014,A439,IBOTIRAMA,BA,NE,-12.19249999,-43.2125,430.0,-12.25,-43.25,11876,7.582073504157459,1.0,8760,365.0,27.903059347797203,26.35414151862332,-1.5489178416825984,2.017613509749231,2.33206688089675,0.9341817021898147,1.7434840000905176,-8.498388290405273,-3.874374532699585,-1.8905269503593445,1.6808182537555694,5.458887100219727,8.498388290405273,0.0,0.0,0.0,0.0,16.399999618530273,40.400001525878906,17.406869888305664,36.302146911621094,8760,True,18,-1.4712513131266078,2.371185561844311,0.9305181323549636,-0.07766652855599054,-0.03911868094756121,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2014,A440,JACOBINA,BA,NE,-11.205,-40.465,453.0,-11.25,-40.5,11243,6.293641602399378,1.0,8760,365.0,24.460114148762674,22.136243362078385,-2.3238707938897725,2.6184418974979966,2.9806928659782694,0.8978778026497023,1.8666955495044548,-8.155322074890137,-5.134247660636902,-2.394915461540222,0.9907367467880247,10.936474800109863,10.936474800109863,3.0,0.03424657534246575,0.0,0.0,11.100000381469727,37.0,13.751871109008789,31.032617568969727,8760,True,16,-1.8785374209831311,2.71313247211076,0.9102261934194212,-0.4453333729066413,0.2675603938675093,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,False,True,True,False
2014,A441,SERRINHA,BA,NE,-11.66444444,-39.02305554,339.0,-11.75,-39.0,11571,9.838990317591486,0.9990867579908675,8752,364.6666666666667,24.740025134910397,24.680057835971198,-0.059967301327832415,0.7757622965634831,1.0544128175104406,0.9663493178697539,1.0527663313150413,-6.05996036529541,-1.8698213934898376,-0.022037887945771217,1.619148296117779,6.558838367462158,6.558838367462158,0.0,0.0,0.0,0.0,15.5,35.400001525878906,15.509897232055664,35.488670349121094,8752,True,17,0.11932478996522251,1.0882035813642932,0.968489931359144,-0.17929209129305493,-0.0337907638538526,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,False,True,True,False
2014,A442,EUCLIDES DA CUNHA,BA,NE,-10.53722221,-38.99666666,430.0,-10.5,-39.0,10766,4.15493891097665,1.0,8760,365.0,24.71920090886556,23.840305216236203,-0.8788956964543856,1.1642600505448413,1.5380028401747043,0.9634898438555247,1.2622111394911268,-6.17885684967041,-3.1764327645301815,-0.7036373019218445,0.9489727020263656,5.448389053344727,6.17885684967041,0.0,0.0,0.0,0.0,15.699999809265137,36.70000076293945,15.388803482055664,33.925437927246094,8760,True,18,-0.9055763016671109,1.5792491437800806,0.9631701549639544,0.026680605212725306,-0.04124630360537629,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2014,A443,DELFINO,BA,NE,-10.455,-41.20722222,637.0,-10.5,-41.25,10757,6.849493974863655,1.0,8760,365.0,24.275376705056456,22.037409663091513,-2.237967048859477,2.3976533552265824,2.704257948118586,0.9354233550902633,1.5181494131514353,-7.607470512390137,-4.485841822624206,-2.3768306970596313,0.5390116244554506,5.66318416595459,7.607470512390137,0.0,0.0,0.0,0.0,12.600000381469727,37.70000076293945,14.085351943969727,31.355859756469727,8760,True,16,-2.002397049063761,2.5957494155153142,0.9338354816824028,-0.23556999979571636,0.10850853260327176,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,False,True,True,False
2014,A444,VALENCA,BA,NE,-13.3436111,-39.12666666,105.0,-13.25,-39.25,12536,16.925597237607665,1.0,8760,365.0,23.833641552707377,23.27831068692142,-0.5553308659131655,1.193209274997287,1.5022292524840732,0.9296168962972925,1.3958949783173236,-5.506298542022705,-2.8906324625015256,-0.49704551696777344,1.731919372081756,4.855225086212158,5.506298542022705,0.0,0.0,0.0,0.0,15.0,32.0,16.469736099243164,30.654199600219727,8760,True,16,-0.28738609339491145,1.4456104429465118,0.9270451682476738,-0.26794477251825405,0.05661880953756149,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,False,True,True,False
2014,A445,IPIAU,BA,NE,-14.17138888,-39.69249999,125.0,-14.25,-39.75,13178,10.715599996095207,1.0,8760,365.0,24.08711187131873,23.331875808924845,-0.7552360637057122,1.3027874601319833,1.6848026849108608,0.9461269910615919,1.506133303933286,-7.931151866912842,-3.3884566545486448,-0.6270259916782379,1.5394901514053325,4.091113567352295,7.931151866912842,0.0,0.0,0.0,0.0,13.699999809265137,34.900001525878906,14.300439834594727,31.732080459594727,8760,True,15,-0.6934721007381549,1.6516548495473165,0.9500067366186383,-0.06176396296755726,0.033147835363544376,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,False,True,True,False
2014,A446,ITAPETINGA,BA,NE,-15.24472221,-40.22944443,269.0,-15.25,-40.25,13820,2.2819749680909664,0.9998858447488584,8759,364.9583333333333,24.46084026681164,23.198770239549436,-1.262070039613256,1.5025320626077356,1.862476087307368,0.9544431591698909,1.369748369097991,-8.369433403015137,-3.600896525382996,-1.1631832122802734,0.8923343777656569,5.441553115844727,8.369433403015137,0.0,0.0,0.0,0.0,12.699999809265137,36.099998474121094,13.880517959594727,33.663475036621094,8759,True,16,-1.1302032033905882,1.8849752705466642,0.9552412233839955,-0.13186683622266782,-0.022499183239296228,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,False,True,True,False
2014,A447,BELMONTE,BA,NE,-16.08805555,-39.21555555,88.0,-16.0,-39.25,14307,10.46036454243977,1.0,8760,365.0,23.528607306523956,23.52440354508352,-0.00420376146639475,1.265250667837733,1.5609996375982877,0.9426412583779612,1.5610830826961553,-5.151952743530273,-2.4274850606918337,-0.08215294033288956,2.676665425300598,5.712207317352295,5.712207317352295,0.0,0.0,0.0,0.0,13.699999809265137,33.29999923706055,15.380273818969727,31.050683975219727,8760,True,17,0.0481980363447711,1.5609996375982877,0.943296342411823,-0.05240179781116585,0.0,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,False,True,True,False
2014,A502,BARBACENA,MG,SE,-21.22888888,-43.76694443,1155.0,-21.25,-43.75,17670,2.9316581961479566,0.9997716894977168,8758,364.9166666666667,19.250662256414202,18.870993266341948,-0.3796689859619326,1.0098786539547715,1.3164707040491181,0.9602714529030154,1.260606213079075,-5.431493759155273,-2.449708938598633,-0.36264610290527344,1.5796634435653685,8.79248046875,8.79248046875,0.0,0.0,0.0,0.0,6.699999809265137,33.0,6.798226833343506,32.478904724121094,8758,True,23,-0.31253478128431084,1.3638727178916448,0.9519335070539825,-0.06713420467762177,-0.047402013842526625,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2014,A505,ARAXA,MG,SE,-19.60555555,-46.94944444,1020.0,-19.5,-47.0,16530,12.877313135494113,0.9993150684931508,8754,364.75,22.374423123342904,21.53266261259606,-0.8417605086859321,1.3344054459146428,1.7086512230339723,0.9416989523580765,1.487003980796229,-6.675878524780273,-3.1513131737709044,-0.8639873564243317,1.4419047176837927,9.64238166809082,9.64238166809082,0.0,0.0,0.0,0.0,10.0,36.20000076293945,9.003320693969727,35.404441833496094,8754,True,24,-0.8399252469436754,1.7489033931711107,0.9327384341040565,-0.0018352617422566775,-0.04025217013713833,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2014,A506,MONTES CLAROS,MG,SE,-16.71666666,-43.86666666,646.29,-16.75,-43.75,14772,12.964557427394915,0.9998858447488584,8759,364.9583333333333,24.645381878494522,23.383370241273386,-1.2620116512619715,1.555775127087059,1.8610086752945123,0.9597463044158919,1.36780608212517,-7.495604991912842,-3.275717306137085,-1.3809077739715576,0.9944876670837406,8.338086128234863,8.338086128234863,0.0,0.0,0.0,0.0,11.699999809265137,38.29999923706055,11.454614639282227,35.704490661621094,8759,True,24,-1.2785703945680313,1.9441198100748345,0.9557614947152453,0.016558743306059887,-0.08311113478032217,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2014,A507,UBERLANDIA,MG,SE,-18.91722221,-48.25555555,869.0,-19.0,-48.25,16203,9.22300615401448,0.9997716894977168,8758,364.9166666666667,24.03843343462076,22.6463847801712,-1.392048652129768,1.7121981254363985,2.108576946946474,0.9267343186528583,1.5838509161845775,-6.956835746765137,-3.987694835662842,-1.3754879236221313,1.0507571697235099,9.39072322845459,9.39072322845459,0.0,0.0,0.0,0.0,10.600000381469727,38.29999923706055,10.005548477172852,36.380271911621094,8758,True,23,-1.244423857453928,1.98808099806477,0.9304212806195263,-0.14762479467584,0.1204959488817039,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2014,A508,ALMENARA,MG,SE,-16.16666666,-40.68777777,194.0,-16.25,-40.75,14462,11.40191467631017,0.9728310502283104,8522,355.0833333333333,25.794402716501697,22.79520543565551,-2.9991972875113957,3.0270806049876815,3.2607323104900896,0.9454266004606622,1.2796026599124861,-8.610107421875,-4.926314043998718,-3.1156246662139893,-0.7882759630680093,6.338086128234863,8.610107421875,0.0,0.0,0.0,0.0,15.600000381469727,37.5,13.226785659790039,33.886131286621094,8522,True,24,-2.795823704965258,3.159641323005406,0.944529311846489,-0.20337358254613758,0.10109098748468348,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2014,A509,MONTE VERDE,MG,SE,-22.86138888,-46.04333333,1500.0,-22.75,-46.0,18627,13.15825619880512,0.9938356164383562,8706,362.75,16.30582357608612,18.32101558532601,2.0151920149920732,2.2112596403647147,2.7908397347651057,0.9260459925404506,1.9308588252571248,-5.789843559265137,-0.7366817444562912,1.7829105257987976,5.720764398574829,11.423779487609863,11.423779487609863,1.0,0.011486331265793705,0.0,0.0,1.5,31.0,5.690438747406006,30.940576553344727,8706,True,22,1.9682961474534801,2.6624895933926336,0.9269656214747983,0.046895867538593095,0.12835014137247214,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2014,A510,VICOSA,MG,SE,-20.76277777,-42.86388888,712.2,-20.75,-42.75,17352,11.926874832665977,1.0,8760,365.0,20.981997730307384,20.80751302449126,-0.1744846928068947,1.4433342291102278,1.8146124781928388,0.9481705083939246,1.8063072821582964,-7.144726276397705,-3.063666570186615,-0.2715084105730057,2.950915956497192,9.43393611907959,9.43393611907959,0.0,0.0,0.0,0.0,6.0,36.900001525878906,8.119104385375977,33.083152770996094,8760,True,21,5.762574619459732e-05,1.777412851952919,0.9459945522088326,-0.17454231855308927,0.03719962623991968,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2014,A511,TIMOTEO,MG,SE,-19.5736111,-42.62222221,333.0,-19.5,-42.5,16548,15.200123065057634,0.8601598173515982,7535,313.9583333333333,23.470975455149325,24.01982551655709,0.5488500691983969,1.2741602432125354,1.6349813157453823,0.9268091839336409,1.5402085359293747,-5.262060165405273,-1.9094503045082092,0.5377445220947266,3.056899833679199,12.49077033996582,12.49077033996582,2.0,0.026542800265428,0.0,0.0,12.100000381469727,35.70000076293945,12.142114639282227,37.423240661621094,7535,True,20,0.5347379429316181,1.5736894245615987,0.9289104490560629,0.014112126266778713,0.06129189118378364,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
2014,A512,ITUIUTABA,MG,SE,-18.95277777,-49.52499999,560.0,-19.0,-49.5,16198,5.872164032796663,0.9990867579908675,8752,364.6666666666667,24.620326772904264,24.865234035896428,0.24490725338683,1.6374911540258028,2.085645956674775,0.9369203608625323,2.071335249689485,-7.264501571655273,-2.974335587024689,0.09978065639734268,3.82984288930892,10.26425838470459,10.26425838470459,1.0,0.011425959780621572,0.0,0.0,7.5,41.400001525878906,11.335626602172852,38.579490661621094,8752,True,20,0.019012079480497688,2.0061605980221864,0.9432459642803641,0.22589517390633232,0.07948535865258854,False,False,False,False,False,False,False,0,False,sem_flag,,False,aprovado,True,True,True,True,True,True,True,True,True
