ano,codigo,estacao,uf,regiao,latitude_inmet,longitude_inmet,altitude_inmet_m,latitude_era5,longitude_era5,grid_index,distancia_centro_km,cobertura_temp,n_pares,dias_equivalentes,media_inmet_c,media_era5_c,bias_c,mae_c,rmse_c,correlacao_pearson,desvio_erro_c,erro_min_c,erro_p05_c,erro_mediana_c,erro_p95_c,erro_max_c,erro_abs_max_c,n_abs_erro_gt10,pct_abs_erro_gt10,n_abs_erro_gt20,pct_abs_erro_gt20,temp_inmet_min_c,temp_inmet_max_c,temp_era5_min_c,temp_era5_max_c,observacoes_inmet,pareamento_completo,anos_metricas,bias_mediana_estacao,rmse_mediana_estacao,correlacao_mediana_estacao,desvio_bias_mediana_estacao,desvio_rmse_mediana_estacao,flag_poucos_pares,flag_cobertura_baixa,flag_bias_extremo,flag_rmse_extremo,flag_correlacao_baixa,flag_salto_bias_historico,flag_salto_rmse_historico,n_flags,flag_investigar,motivos_flag,prioridade_diagnostico
2018,A610,PICO DO COUTO,RJ,SE,-22.48166666,-43.29138888,1777.0,-22.5,-43.25,18477,4.715609737755797,0.9915525114155253,8686,361.9166666666667,14.55735667216292,21.621286418562576,7.063929753774752,7.0660582214247345,7.297074345073374,0.8885456183111978,1.8299114583539067,-2.466329574584961,4.110944867134094,7.010669469833374,10.08383822441101,14.12436580657959,14.12436580657959,479.0,5.514621229564817,0.0,0.0,3.4000000953674316,26.799999237060547,10.490839004516602,34.077049255371094,8686,True,20,6.798238578655507,7.096478085993965,0.8817120889340715,0.2656911751192448,0.2005962590794086,False,False,True,True,False,False,False,2,True,bias_extremo|rmse_extremo,214.36100409884813
2012,A610,PICO DO COUTO,RJ,SE,-22.48166666,-43.29138888,1777.0,-22.5,-43.25,18477,4.715609737755797,0.9995446265938068,8780,365.8333333333333,14.57869020966571,21.520969208606555,6.94227900361358,6.949461694811482,7.217901398949571,0.8883182688132018,1.975678974171471,-3.8619625568389893,3.820874357223511,6.887280464172363,10.179470777511595,14.52294921875,14.52294921875,523.0,5.956719817767653,0.0,0.0,2.0999999046325684,27.399999618530273,10.255273818969727,35.370994567871094,8780,True,20,6.798238578655507,7.096478085993965,0.8817120889340715,0.14404042495807268,0.12142331295560549,False,False,True,True,False,False,False,2,True,bias_extremo|rmse_extremo,214.16018040256316
2014,A610,PICO DO COUTO,RJ,SE,-22.48166666,-43.29138888,1777.0,-22.5,-43.25,18477,4.715609737755797,0.9996575342465752,8757,364.875,14.799908653846053,21.69959380918814,6.899685161004681,6.911514303817251,7.200080289611098,0.8959226482207824,2.0581507674119455,-4.666262626647949,3.3417752265930174,6.904101848602295,10.098203277587888,13.956445693969727,13.956445693969727,491.0,5.6069430170149595,0.0,0.0,1.7999999523162842,28.399999618530273,9.633737564086914,36.393699645996094,8757,True,20,6.798238578655507,7.096478085993965,0.8817120889340715,0.10144658234917436,0.10360220361713246,False,False,True,True,False,False,False,2,True,bias_extremo|rmse_extremo,214.09976545061576
2007,A610,PICO DO COUTO,RJ,SE,-22.48166666,-43.29138888,1777.0,-22.5,-43.25,18477,4.715609737755797,0.9762557077625572,8552,356.3333333333333,14.67798175809119,21.54906547437548,6.871083714743613,6.874830010259131,7.199259531427239,0.868897331025843,2.1489733331465386,-2.2429683208465576,3.2479477643966677,6.810708999633789,10.344509553909301,16.24751091003418,16.24751091003418,615.0,7.191300280636108,0.0,0.0,0.800000011920929,26.200000762939453,8.282419204711914,34.513572692871094,8552,True,20,6.798238578655507,7.096478085993965,0.8817120889340715,0.07284513608810617,0.10278144543327361,False,False,True,True,False,False,False,2,True,bias_extremo|rmse_extremo,214.07034324617084
2011,A610,PICO DO COUTO,RJ,SE,-22.48166666,-43.29138888,1777.0,-22.5,-43.25,18477,4.715609737755797,0.9980593607305936,8743,364.2916666666667,14.109950820600416,20.94153799645813,6.831587178871279,6.860871261737724,7.161793602262267,0.8703626641941049,2.149705278084308,-6.366262435913086,3.162523794174194,6.880420207977295,10.06583080291748,14.181836128234863,14.181836128234863,469.0,5.3642914331465175,0.0,0.0,2.5,27.700000762939453,9.058786392211914,33.460594177246094,8743,True,20,6.798238578655507,7.096478085993965,0.8817120889340715,0.03334860021577235,0.0653155162683019,False,False,True,True,False,False,False,2,True,bias_extremo|rmse_extremo,213.99338078113354
2025,A610,PICO DO COUTO,RJ,SE,-22.46472222,-43.29138888,1777.0,-22.5,-43.25,18477,5.785420347536907,0.9995433789954338,8756,364.8333333333333,14.448880764012905,21.255952499783056,6.807071732703891,6.8157113140241306,7.113775140912755,0.8978312944039939,2.06641207255747,-5.097845077514648,3.376587390899658,6.805566787719727,10.161425828933716,14.81503963470459,14.81503963470459,517.0,5.9045226130653266,0.0,0.0,1.899999976158142,28.100000381469727,7.994287014007568,34.938133239746094,8756,True,20,6.798238578655507,7.096478085993965,0.8817120889340715,0.008833154048383918,0.017297054918789634,False,False,True,True,False,False,False,2,True,bias_extremo|rmse_extremo,213.92084687361665
2019,A610,PICO DO COUTO,RJ,SE,-22.46472222,-43.29138888,1777.0,-22.5,-43.25,18477,5.785420347536907,0.9995433789954338,8756,364.8333333333333,15.314504348779716,22.10390976304167,6.789405424607124,6.800307198416343,7.072397192851144,0.8908056276867282,1.9807130269140583,-5.073177814483643,3.386255204677582,6.827710390090942,9.890307664871216,14.54917049407959,14.54917049407959,390.0,4.454088624942896,0.0,0.0,2.799999952316284,26.899999618530273,9.112695693969727,35.939353942871094,8756,True,20,6.798238578655507,7.096478085993965,0.8817120889340715,-0.00883315404838303,-0.024080893142820692,False,False,True,True,False,False,False,2,True,bias_extremo|rmse_extremo,213.86180261745827
2013,A610,PICO DO COUTO,RJ,SE,-22.48166666,-43.29138888,1777.0,-22.5,-43.25,18477,4.715609737755797,0.9976027397260274,8739,364.125,14.20974940429196,20.989976324632956,6.780226922801931,6.799986269014684,7.0791810310751755,0.8717606673343717,2.035632854769783,-3.975301742553711,3.461640477180481,6.740918159484863,10.021596717834473,12.955761909484863,12.955761909484863,445.0,5.0921158027234235,0.0,0.0,2.9000000953674316,25.899999618530273,9.869531631469727,36.054588317871094,8739,True,20,6.798238578655507,7.096478085993965,0.8817120889340715,-0.018011655853576336,-0.017297054918789634,False,False,True,True,False,False,False,2,True,bias_extremo|rmse_extremo,213.8594079538771
2008,A610,PICO DO COUTO,RJ,SE,-22.48166666,-43.29138888,1777.0,-22.5,-43.25,18477,4.715609737755797,0.9642531876138434,8470,352.9166666666667,14.058654075868015,20.818250549388466,6.759596474564156,6.763414349051754,7.052906879448176,0.8692066299658856,2.012915627990118,-2.30295991897583,3.170975744724274,6.863495349884033,9.808130455017087,13.994190216064453,13.994190216064453,336.0,3.9669421487603307,0.0,0.0,3.0,25.399999618530273,8.818811416625977,33.841209411621094,8470,True,20,6.798238578655507,7.096478085993965,0.8817120889340715,-0.03864210409135094,-0.04357120654578939,False,False,True,True,False,False,False,2,True,bias_extremo|rmse_extremo,213.81250335401234
2022,A610,PICO DO COUTO,RJ,SE,-22.46472222,-43.29138888,1777.0,-22.5,-43.25,18477,5.785420347536907,0.8409817351598173,7367,306.9583333333333,14.309243927530119,20.982604308352958,6.673360386730865,6.690367826730017,6.994918784398471,0.8803712122385089,2.09660359386983,-3.688711166381836,3.2090677976608277,6.696289539337158,9.972427082061767,15.06894588470459,15.06894588470459,355.0,4.818786480249763,0.0,0.0,1.7999999523162842,26.299999237060547,9.276773452758789,33.627342224121094,7367,True,20,6.798238578655507,7.096478085993965,0.8817120889340715,-0.12487819192464222,-0.10155930159549431,False,False,True,True,False,False,False,2,True,bias_extremo|rmse_extremo,213.66827917112934
2023,A610,PICO DO COUTO,RJ,SE,-22.46472222,-43.29138888,1777.0,-22.5,-43.25,18477,5.785420347536907,0.9998858447488584,8759,364.9583333333333,15.441260420278486,21.90822144961409,6.466961031718615,6.481672358282445,6.781326360001844,0.8908174096535343,2.040901212136567,-3.354931354522705,2.8909189224243166,6.490185737609863,9.699956226348878,16.48056411743164,16.48056411743164,310.0,3.5392168055714124,0.0,0.0,2.299999952316284,29.5,9.546182632446289,39.237937927246094,8759,True,20,6.798238578655507,7.096478085993965,0.8817120889340715,-0.33127754693689226,-0.3151517259921208,False,False,True,True,False,False,False,2,True,bias_extremo|rmse_extremo,213.24828739172048
2017,A635,ITATIAIA,RJ,SE,-22.37388888,-44.70305555,2450.0,-22.25,-44.75,18310,14.597757037871627,0.975068306010929,2855,118.95833333333333,11.984658502485935,18.37536942887849,6.390710932742184,6.411499069379594,6.829519656810185,0.8066221704216081,2.4089801070515056,-4.055163860321045,2.743212580680847,6.207764148712158,10.582392883300779,16.246679306030273,16.246679306030273,199.0,6.970227670753065,0.0,0.0,-4.199999809265137,22.200000762939453,6.244836330413818,27.844873428344727,2855,True,5,6.039465038135096,6.503496913694648,0.8372681315260528,0.35124589460708844,0.32602274311553714,False,False,True,True,False,False,False,2,True,bias_extremo|rmse_extremo,213.2202305895524
2024,A610,PICO DO COUTO,RJ,SE,-22.46472222,-43.29138888,1777.0,-22.5,-43.25,18477,5.785420347536907,0.9998861566484516,8783,365.9583333333333,15.914562230037962,22.231424499749732,6.316862278149129,6.342610128579544,6.679743367454493,0.8593505060196314,2.171810177429875,-4.664092540740967,2.569187617301941,6.420557022094727,9.684805107116699,14.50590705871582,14.50590705871582,322.0,3.6661732893088925,0.0,0.0,1.5,28.399999618530273,8.110742568969727,34.536033630371094,8783,True,20,6.798238578655507,7.096478085993965,0.8817120889340715,-0.48137630050637803,-0.4167347185394723,False,False,True,True,False,False,False,2,True,bias_extremo|rmse_extremo,212.99660564560364
2018,A635,ITATIAIA,RJ,SE,-22.37388888,-44.70305555,2450.0,-22.25,-44.75,18310,14.597757037871627,0.8302511415525115,7273,303.0416666666667,10.757899080858374,16.96870967647847,6.2108105981640715,6.232605265236698,6.617784649600663,0.8372681315260528,2.285087159936393,-3.862813949584961,2.752118968963623,6.063037395477295,10.059687805175779,16.28662109375,16.28662109375,382.0,5.252303038636051,0.0,0.0,-3.9000000953674316,21.299999237060547,5.234628200531006,26.547510147094727,7273,True,5,6.039465038135096,6.503496913694648,0.8372681315260528,0.17134556002897572,0.11428773590601526,False,False,True,True,False,False,False,2,True,bias_extremo|rmse_extremo,212.82859524776472
2019,A635,ITATIAIA,RJ,SE,-22.373944,-44.703111,2450.0,-22.25,-44.75,18310,14.601655559707227,0.9981735159817352,8744,364.3333333333333,11.729357268799298,17.76882231142798,6.039465038135096,6.072402359038481,6.503496913694648,0.8387921151737123,2.4126748378502034,-4.339682102203369,2.1864481210708617,5.958691835403442,9.884460830688479,18.45751953125,18.45751953125,415.0,4.746111619396157,0.0,0.0,-6.800000190734863,22.100000381469727,3.1302733421325684,29.360498428344727,8744,True,5,6.039465038135096,6.503496913694648,0.8372681315260528,0.0,0.0,False,False,True,True,False,False,False,2,True,bias_extremo|rmse_extremo,212.54296195182974
2020,A635,ITATIAIA,RJ,SE,-22.373944,-44.703111,2450.0,-22.25,-44.75,18310,14.601655559707227,0.9985200364298724,8771,365.4583333333333,11.270881316488987,17.26047807266606,5.989596760019839,6.051783369770885,6.475993410229209,0.8320633730122005,2.462501301729088,-7.107617378234863,2.386137843132019,5.836328506469727,10.112597942352295,19.223194122314453,19.223194122314453,464.0,5.290160757040247,0.0,0.0,-6.300000190734863,23.600000381469727,3.8990721702575684,30.357324600219727,8771,True,5,6.039465038135096,6.503496913694648,0.8372681315260528,-0.04986827811525707,-0.027503503465439394,False,False,True,True,False,False,False,2,True,bias_extremo|rmse_extremo,212.46559017024907
2021,A635,ITATIAIA,RJ,SE,-22.37388888,-44.70305555,2450.0,-22.25,-44.75,18310,14.597757037871627,0.9864155251141552,8641,360.0416666666667,10.916884625886494,16.77197543356019,5.855090814531919,5.889706002454568,6.271458350959223,0.8600672827662093,2.2471505931144837,-4.49395751953125,2.319824695587158,5.805664539337158,9.464599609375,17.921972274780273,17.921972274780273,288.0,3.3329475755120934,0.0,0.0,-8.0,22.0,2.6651244163513184,28.478906631469727,8641,True,5,6.039465038135096,6.503496913694648,0.8372681315260528,-0.1843742236031769,-0.23203856273542467,False,False,True,True,False,False,False,2,True,bias_extremo|rmse_extremo,212.12654916549113
2007,A314,GUARAMIRANGA,CE,NE,-4.26111111,-38.19749999,38.2,-4.25,-38.25,6744,5.9513064990888065,0.9950757575757576,5254,218.91666666666666,21.29124477602113,27.09834682927823,5.80710206437483,5.80710206437483,5.935483978397904,0.9068008846071897,1.2279343050062712,0.49599647521972656,3.8077309966087345,5.718457460403442,7.988586044311523,11.212597846984863,11.212597846984863,13.0,0.24743052912066998,0.0,0.0,15.699999809265137,29.700000762939453,22.125558853149414,34.166404724121094,5254,True,18,5.277933917614069,5.432434832931118,0.8995330635409706,0.5291681467607612,0.503049145466786,False,False,True,True,False,False,False,2,True,bias_extremo|rmse_extremo,211.74258604277273
2013,A314,GUARAMIRANGA,CE,NE,-4.26111111,-38.19749999,38.2,-4.25,-38.25,6744,5.9513064990888065,0.9982876712328768,8745,364.375,21.708587762517478,27.35416428689755,5.64557652300327,5.64557652300327,5.766071093763593,0.9028773629839473,1.1726887211407535,1.1471683979034424,3.70689492225647,5.647265911102295,7.713882255554193,10.76459789276123,10.76459789276123,13.0,0.14865637507146942,0.0,0.0,16.899999618530273,30.799999237060547,22.496591567993164,35.419090270996094,8745,True,18,5.277933917614069,5.432434832931118,0.8995330635409706,0.367642605389201,0.333636260832475,False,False,True,True,False,False,False,2,True,bias_extremo|rmse_extremo,211.41164761676686
2012,A314,GUARAMIRANGA,CE,NE,-4.26111111,-38.19749999,38.2,-4.25,-38.25,6744,5.9513064990888065,0.9323770491803278,8190,341.25,21.603272292261742,27.10932244986696,5.506050168433038,5.5060510983993955,5.631470549083651,0.908937414757185,1.1819655946661605,-0.0038082122337073088,3.521362781524658,5.542309999465942,7.53897602558136,11.287793159484863,11.287793159484863,3.0,0.03663003663003663,0.0,0.0,16.399999618530273,30.0,21.941247940063477,34.626609802246094,8190,True,18,5.277933917614069,5.432434832931118,0.8995330635409706,0.22811625081896914,0.19903571615253313,False,False,True,True,False,False,False,2,True,bias_extremo|rmse_extremo,211.13752071751668
2017,A314,GUARAMIRANGA,CE,NE,-4.26111111,-38.19749999,38.2,-4.25,-38.25,6744,5.9513064990888065,0.9188356164383562,8049,335.375,21.72717108378752,27.184581003747144,5.457409928127585,5.457409928127585,5.576244560633806,0.9073379243596348,1.1451389419569449,0.6719730496406555,3.4960843086242677,5.496991157531738,7.351953506469727,10.793359756469727,10.793359756469727,9.0,0.11181513231457324,0.0,0.0,16.700000762939453,30.0,21.367090225219727,34.639793395996094,8049,True,18,5.277933917614069,5.432434832931118,0.8995330635409706,0.17947601051351558,0.1438097277026884,False,False,True,True,False,False,False,2,True,bias_extremo|rmse_extremo,211.03365448876139
2015,A314,GUARAMIRANGA,CE,NE,-4.26111111,-38.19749999,38.2,-4.25,-38.25,6744,5.9513064990888065,0.9998858447488584,8759,364.9583333333333,21.599874416542512,27.035197935116347,5.435323520703789,5.435323520703789,5.5665538284419345,0.8989844852221501,1.2016424605108802,0.6416996121406555,3.421719098091126,5.49808406829834,7.5171489238739015,11.535587310791016,11.535587310791016,11.0,0.1255851124557598,0.0,0.0,16.399999618530273,30.200000762939453,21.610010147094727,34.403221130371094,8759,True,18,5.277933917614069,5.432434832931118,0.8995330635409706,0.15738960308971972,0.13411899551081685,False,False,True,True,False,False,False,2,True,bias_extremo|rmse_extremo,211.0018773491457
2014,A314,GUARAMIRANGA,CE,NE,-4.26111111,-38.19749999,38.2,-4.25,-38.25,6744,5.9513064990888065,1.0,8760,365.0,21.56027396628846,26.976446239044677,5.416172265810849,5.41628066852995,5.545011432381032,0.894285024778871,1.1884405766157897,-0.4076167941093445,3.4936721682548524,5.465698719024658,7.485307002067562,10.988574981689453,10.988574981689453,5.0,0.05707762557077625,0.0,0.0,16.600000381469727,30.0,22.304452896118164,34.123191833496094,8760,True,18,5.277933917614069,5.432434832931118,0.8995330635409706,0.13823834819678016,0.11257659944991438,False,False,True,True,False,False,False,2,True,bias_extremo|rmse_extremo,210.9611836981919
2010,A314,GUARAMIRANGA,CE,NE,-4.26111111,-38.19749999,38.2,-4.25,-38.25,6744,5.9513064990888065,0.9824200913242008,8606,358.5833333333333,22.219660705780946,27.611072630265024,5.391411930154693,5.391411930154693,5.523167200618711,0.900081641859791,1.1992582889921843,0.15293006598949432,3.3561161160469055,5.4182820320129395,7.445891380310059,10.101951599121094,10.101951599121094,2.0,0.023239600278875203,0.0,0.0,16.600000381469727,30.799999237060547,21.896387100219727,34.603172302246094,8606,True,18,5.277933917614069,5.432434832931118,0.8995330635409706,0.11347801254062428,0.0907323676875933,False,False,True,True,False,False,False,2,True,bias_extremo|rmse_extremo,210.9145791307734
2009,A314,GUARAMIRANGA,CE,NE,-4.26111111,-38.19749999,38.2,-4.25,-38.25,6744,5.9513064990888065,0.9945205479452056,8712,363.0,21.138533053428784,26.41869490205749,5.280161843958411,5.280701217287767,5.453079180120808,0.8347956697301415,1.362415687673181,-1.2650387287139893,3.260469079017639,5.246997594833374,7.786526226997374,12.035545349121094,12.035545349121094,10.0,0.1147842056932966,0.0,0.0,16.799999237060547,30.399999618530273,22.12931251525879,33.896385192871094,8712,True,18,5.277933917614069,5.432434832931118,0.8995330635409706,0.0022279263443421016,0.020644347189690215,False,False,True,True,False,False,False,2,True,bias_extremo|rmse_extremo,210.7332410240792
2011,A314,GUARAMIRANGA,CE,NE,-4.26111111,-38.19749999,38.2,-4.25,-38.25,6744,5.9513064990888065,0.9932648401826484,8701,362.5416666666667,21.191529709228824,26.467235700438287,5.275705991269726,5.275832368365465,5.411790485741427,0.8726731390398217,1.2060554414906108,-0.3336910307407379,3.421435832977295,5.25937557220459,7.410205364227295,10.140451431274414,10.140451431274414,4.0,0.04597172738765659,0.0,0.0,16.299999237060547,29.0,21.45989418029785,34.129051208496094,8701,True,18,5.277933917614069,5.432434832931118,0.8995330635409706,-0.0022279263443429898,-0.020644347189690215,False,False,True,True,False,False,False,2,True,bias_extremo|rmse_extremo,210.68749647701114
2018,A314,GUARAMIRANGA,CE,NE,-4.26111111,-38.19749999,38.2,-4.25,-38.25,6744,5.9513064990888065,0.9660958904109588,8463,352.625,21.722899669875748,26.974290064374816,5.251390381183457,5.254409738717829,5.403244492749293,0.8912753238177274,1.272061836034626,-2.3802731037139893,3.1253714323043824,5.346972942352295,7.324961328506469,10.226269721984863,10.226269721984863,3.0,0.03544842254519674,0.0,0.0,16.299999237060547,31.0,21.531641006469727,35.063377380371094,8463,True,18,5.277933917614069,5.432434832931118,0.8995330635409706,-0.026543536430612136,-0.02919034018182476,False,False,True,True,False,False,False,2,True,bias_extremo|rmse_extremo,210.65463487393274
2016,A314,GUARAMIRANGA,CE,NE,-4.26111111,-38.19749999,38.2,-4.25,-38.25,6744,5.9513064990888065,0.9824681238615663,8630,359.5833333333333,22.181749705229546,27.431649380238557,5.249899668886239,5.249966025259238,5.391417030011189,0.9073393354562238,1.2272349318235385,-0.2863277494907379,3.104366934299469,5.382251501083374,7.12279634475708,10.849512100219727,10.849512100219727,5.0,0.057937427578215524,0.0,0.0,16.700000762939453,31.799999237060547,22.762048721313477,34.628562927246094,8630,True,18,5.277933917614069,5.432434832931118,0.8995330635409706,-0.028034248727830224,-0.04101780291992885,False,False,True,True,False,False,False,2,True,bias_extremo|rmse_extremo,210.6413166988974
2022,A314,GUARAMIRANGA,CE,NE,-4.22916666,-38.95888888,865.53,-4.25,-39.0,6741,5.113662519550565,0.323972602739726,2838,118.25,21.986575054399896,26.857799966877998,4.871224916376661,4.872154749507232,5.0984205999478815,0.894347771012224,1.505276993749976,-1.3194332122802734,2.653610849380493,4.731860876083374,7.423698616027832,10.686718940734863,10.686718940734863,1.0,0.035236081747709654,0.0,0.0,13.800000190734863,31.100000381469727,20.042062759399414,35.460105895996094,2838,True,18,5.277933917614069,5.432434832931118,0.8995330635409706,-0.4067090012374077,-0.33401423298323607,False,True,False,True,False,False,False,2,True,cobertura_baixa|rmse_extremo,209.96964551632453
2020,A314,GUARAMIRANGA,CE,NE,-4.261351,-38.931068,865.53,-4.25,-39.0,6741,7.7472733079239235,0.2407786885245901,2115,88.125,22.63943262573675,27.48758876701337,4.848156138729683,4.848684728071622,5.092496511192682,0.8916672271600651,1.5588623196540037,-0.47421836853027344,2.5842729091644285,4.688281536102295,7.76496148109436,10.605712890625,10.605712890625,1.0,0.04728132387706856,0.0,0.0,18.299999237060547,31.299999237060547,21.885644912719727,35.696189880371094,2115,True,18,5.277933917614069,5.432434832931118,0.8995330635409706,-0.42977777888438595,-0.33993832173843597,False,True,False,True,False,False,False,2,True,cobertura_baixa|rmse_extremo,209.94065264992236
2025,A436,QUEIMADAS,BA,NE,-10.98472221,-39.61694443,310.11,-11.0,-39.5,11086,12.877607972719469,0.0030821917808219,27,1.125,30.46296289232042,26.40507267139576,-4.0578902933608605,4.062245066933058,4.361364553591877,0.7104836617507642,1.6288945364422358,-6.617968559265137,-6.4334272861480715,-4.041943073272705,-1.181664633750916,0.0587894432246685,6.617968559265137,0.0,0.0,0.0,0.0,25.700000762939453,34.70000076293945,22.517648696899414,32.668846130371094,27,True,18,-0.9233324355900694,1.6323342458610886,0.9572765269854806,-3.1345578577707913,2.7290303077307887,True,True,False,False,False,False,False,2,True,poucos_pares|cobertura_baixa,208.41925484695273
2025,A345,SAO RAIMUNDO NONATO,PI,NE,-9.03305554,-42.70111111,385.0,-9.0,-42.75,9785,6.506659227977047,0.0043378995433789,38,1.5833333333333333,28.976315699125593,25.27486931650262,-3.7014464704613936,3.7014464704613936,3.768158160186925,0.8883449598977898,0.7153864570173833,-5.43349552154541,-4.91110565662384,-3.6187496185302734,-2.8031270265579225,-2.4842281341552734,5.43349552154541,0.0,0.0,0.0,0.0,26.899999618530273,31.100000381469727,22.460107803344727,28.058496475219727,38,True,18,-1.2938687345619764,2.5107807825197943,0.9160055742458812,-2.4075777358994173,1.2573773776671309,True,True,False,False,False,False,False,2,True,poucos_pares|cobertura_baixa,207.46960463064832
2025,A425,LENCOIS,BA,NE,-12.55777777,-41.38888888,438.09,-12.5,-41.5,12044,13.665223802012392,0.0003424657534246,3,0.125,28.33333396911621,25.302799860636394,-3.03053347269694,3.03053347269694,3.114067313131932,0.9991196143313011,0.8774526496456831,-3.9759762287139893,-3.8657076597213744,-2.873290538787842,-2.3054293394088745,-2.2423336505889893,3.9759762287139893,0.0,0.0,0.0,0.0,26.200000762939453,30.700000762939453,23.957666397094727,26.724023818969727,3,True,18,-2.909525381850064,3.228797680411461,0.9379397155660865,-0.12100809084687603,-0.11473036727952923,True,True,False,False,False,False,False,2,True,poucos_pares|cobertura_baixa,206.14460078582886
2021,A117,COARI,AM,N,-4.09749999,-63.14527777,33.84,-4.0,-63.25,6483,15.888963999452388,0.0026255707762557,23,0.9583333333333334,32.63043445089589,29.651397290437117,-2.9790374610735024,2.9790374610735024,3.1297116793956596,0.7877496195855986,0.9809529929967876,-4.985106945037842,-4.787719249725342,-3.1003901958465576,-1.4734712719917302,-1.3407710790634155,4.985106945037842,0.0,0.0,0.0,0.0,28.899999618530273,34.900001525878906,26.630762100219727,31.730859756469727,23,True,18,-0.5817802399324243,2.2721484134148104,0.7879608898293404,-2.397257221141078,0.8575632659808492,True,True,False,False,False,False,False,2,True,poucos_pares|cobertura_baixa,206.10874914046914
2018,S102,PEF IPIRANGA,AM,N,-2.93055554,-69.69527777,,-3.0,-69.75,5813,9.826173756352302,0.0042237442922374,37,1.5416666666666667,31.478378295898438,28.684842547854863,-2.7935358221466475,2.815516417090957,3.0482103167512813,0.6875480418315351,1.2365556844259284,-4.93007755279541,-4.888837432861328,-2.920165538787842,-1.197694921493531,0.40664100646972656,4.93007755279541,0.0,0.0,0.0,0.0,28.5,34.599998474121094,25.095849990844727,31.129053115844727,37,True,2,-2.624698963736696,3.332965789093905,0.594686482713741,-0.16883685840995133,-0.28475547234262377,True,True,False,False,False,False,False,2,True,poucos_pares|cobertura_baixa,205.84174613889795
2022,A939,CACOAL,RO,N,-11.44583333,-61.43416666,183.53,-11.5,-61.5,11320,9.36721300887104,0.0007990867579908,7,0.2916666666666667,32.78571401323591,30.10214069911412,-2.6835735525403703,2.6835735525403703,2.7533614945487273,0.9336261399637619,0.6653354485253047,-3.625439167022705,-3.437441062927246,-2.843413829803467,-1.7464546680450448,-1.4576168060302734,3.625439167022705,0.0,0.0,0.0,0.0,29.700000762939453,34.599998474121094,26.794336318969727,32.066307067871094,7,True,18,-1.056822899521714,2.0029469710045955,0.9170064377450347,-1.6267506530186564,0.7504145235441317,True,True,False,False,False,False,False,2,True,poucos_pares|cobertura_baixa,205.4369350470891
2004,A310,AREIA,PB,NE,-6.97499999,-35.68499999,574.62,-7.0,-35.75,8525,7.693762872515994,0.6295289855072463,695,28.958333333333332,23.953381287279747,24.765436699407562,0.812055406894488,3.7255679528267462,4.585440978785302,0.11391385578774631,4.516213237938682,-8.588085174560547,-5.84477481842041,-0.03686485439538956,8.253941059112549,9.997852325439453,9.997852325439453,0.0,0.0,0.0,0.0,18.600000381469727,30.299999237060547,18.50516700744629,31.600000381469727,695,True,22,0.7680928971582179,1.2115135213882255,0.9552479080531661,0.04396250973627003,3.3739274573970763,False,True,False,False,True,False,False,2,True,cobertura_baixa|correlacao_baixa,205.3974963856798
2020,S708,FATIMA DO SUL,MS,CO,-22.308694,-54.325833,340.0,-22.25,-54.25,18272,10.172414924447766,0.0038706739526411,34,1.4166666666666667,32.547058666453644,30.192076402551987,-2.354982407654033,2.4345090845051933,2.597426128376748,0.9774274842561639,1.1122340603962717,-4.477394104003906,-3.911786127090454,-2.39292049407959,-0.1779952257871629,1.3519535064697266,4.477394104003906,0.0,0.0,0.0,0.0,22.600000381469727,38.099998474121094,22.454980850219727,35.054588317871094,34,True,4,-0.04259650627201705,1.9378991467323305,0.9487939428278566,-2.312385901382016,0.6595269816444174,True,True,False,False,False,False,False,2,True,poucos_pares|cobertura_baixa,204.9524085360308
2025,A026,MINEIROS,GO,CO,-17.45472222,-52.60111111,862.0,-17.5,-52.5,15220,11.847053410385463,0.0005707762557077,5,0.20833333333333334,32.97999992370605,30.706787490844725,-2.2732124805450438,2.2732124805450438,2.288227098201705,0.9509908501200673,0.29259244530328243,-2.4944820404052734,-2.4911031246185305,-2.363280773162842,-1.874247694015503,-1.7801754474639893,2.4944820404052734,0.0,0.0,0.0,0.0,31.600000381469727,34.0,29.236719131469727,31.505517959594727,5,True,19,-0.3180007685563661,2.288227098201705,0.9339476577769606,-1.9552117119886776,0.0,True,True,False,False,False,False,False,2,True,poucos_pares|cobertura_baixa,204.56143957874676
2018,S114,PACARAIMA,RR,N,4.47749999,-61.14916666,,4.5,-61.25,1017,11.454354188699318,0.0178082191780821,156,6.5,22.18974358607561,22.01921262496557,-0.17053096379431038,2.0426996142912404,4.385184647804131,0.4337590265332852,4.395979922591307,-4.122753620147705,-3.1709223985671997,-0.922362893819809,1.9547947347164154,27.812891006469727,27.812891006469727,6.0,3.8461538461538463,3.0,1.9230769230769231,0.0,28.399999618530273,18.568750381469727,27.812891006469727,156,True,2,-0.2306221471952993,2.944682531811183,0.6463853836481076,0.06009118340098893,1.440502115992948,False,True,False,False,True,False,False,2,True,cobertura_baixa|correlacao_baixa,204.55571561159843
